,Source,Target,value,nb_transactions
0,1395,288,112912100,1
1,432,105,6885311,1
2,106,1164,3115096,1
3,5,2210,601190528,3
4,137,80,653887570,1
5,12,2828,33693233559,1
6,444,772,26932448,2
7,1729,748,1374240000,1
8,919,61,48977769,1
9,3093,3043,99970000,1
10,115,1501,149980000,1
11,151,819,249210000,2
12,235,758,35532600,1
13,143,199,39337870,1
14,127,1129,869975140,1
15,2938,570,1324841100,1
16,516,665,2070000,1
17,2525,70,283983000,1
18,2715,188,5329492,2
19,113,2276,12148113,1
20,25,2248,5741194409,31
21,11,303,213203974,1
22,950,196,700060000,1
23,2130,306,379250140,1
24,2248,44,113810017,3
25,796,1656,499988700,1
26,1122,1832,1999980000,1
27,1631,1395,34980000,1
28,288,1063,107822100,1
29,1052,1641,5994000,1
30,1707,1089,7798470,1
31,2143,16,401280000,1
32,25,2210,14327378,1
33,260,1714,800899700,1
34,351,11,17164308,1
35,2683,2210,2499968540,1
36,291,3012,85660000,1
37,580,2,49986862,1
38,1382,915,232276430,1
39,872,2230,879781,1
40,1,12,1098591103,6
41,371,2,17290000,1
42,2163,3012,212015480,2
43,298,146,3498099383,1
44,33,1397,5223581545,1
45,2568,56,144604934,1
46,2161,802,333837900,1
47,1192,2172,106601200,1
48,40,564,77533875026,3
49,12,627,269545868472,8
50,2342,89,661402327,2
51,999,1666,97592200,1
52,288,975,101780000,1
53,4,86,4940688,1
54,2113,2395,83276900,1
55,2881,1027,521136600,1
56,5,79,247989202,4
57,29,2889,53440000,1
58,758,473,411994100,1
59,357,2185,99840000,1
60,74,1234,53076600,1
61,779,1597,85550000,1
62,56,923,28654045605,1
63,842,1019,119237479,1
64,158,2183,30371052,1
65,116,478,99980000,1
66,0,374,90160315,10
67,925,1027,34360000,1
68,709,125,3672028054,2
69,1,1224,4007001,1
70,943,2488,17926600,1
71,1502,843,53834951,3
72,1027,2,1031888,1
73,425,673,122149263,1
74,297,56,488071309,4
75,1800,472,80929400,1
76,146,2183,400058534,10
77,12,327,29061985,1
78,0,107,684075,1
79,2318,2423,312360000,1
80,3,2488,131575140,1
81,1799,1501,101890000,1
82,3026,196,96179000,1
83,467,431,7005000028,7
84,148,1635,8296817104,1
85,563,204,76120000,1
86,12,512,100402345,1
87,592,362,169086000,1
88,38,976,1317023571,1
89,2615,438,82920000,1
90,483,1176,103704103,1
91,906,188,1602690,1
92,1772,0,391041220,1
93,964,435,21184400,1
94,843,196,112386696,2
95,8,12,45841365283,9
96,484,2187,15943184,3
97,2807,693,126921971,1
98,2131,731,21365792,1
99,12,1257,6476932519779,192
100,0,56,3325192741,73
101,815,2183,22078205,1
102,115,2609,13987300,1
103,113,344,156307,1
104,105,2932,695743539,1
105,950,435,361204800,1
106,38,148,23472702634,4
107,1864,1847,31550600,1
108,1,1022,16527260,2
109,1352,164,132444200,1
110,2615,20,20841600,1
111,758,802,802490000,1
112,1027,73,1340649,1
113,2938,671,751265740,1
114,247,2203,299219800,1
115,2,2248,4447048793,20
116,2471,516,312328100,1
117,1061,182,8339607900,1
118,2281,51,199980000,1
119,999,43,99980000,1
120,2095,1641,100410000,1
121,469,744,47050000,1
122,61,2479,159152287,1
123,239,0,492980457,5
124,4,1817,61395773,1
125,28,923,71441335,1
126,484,359,3251549,1
127,165,1564,319479900,1
128,14,61,70030662652,13
129,1052,152,3061649,1
130,464,59,99840000,1
131,999,472,100980000,1
132,867,2210,552261273,4
133,2037,2342,618268600,1
134,960,2224,6910850,1
135,172,1999,1076299920,1
136,758,1693,68794100,1
137,202,353,60852581131,2
138,2281,1693,299980000,1
139,2977,1395,119980000,1
140,703,611,19980000,1
141,60,188,680478,1
142,1302,1027,29222460,1
143,38,980,230603759,1
144,398,594,681220000,1
145,160,2185,100940000,1
146,279,384,249638900,1
147,172,570,3020639920,2
148,376,2210,3751650472,45
149,1052,2176,4412405,1
150,115,838,17304500,1
151,33,2376,104994535,4
152,66,2,90510877844,25
153,571,151,4370268,1
154,1404,2,1832308951,3
155,473,2281,61880000,1
156,30,662,11000014,1
157,68,28,4091835,1
158,105,427,650906392,1
159,38,457,1368646256,2
160,69,85,63566120006,2
161,155,53,628317709,11
162,438,12,76893128,1
163,25,1294,15000048,1
164,16,484,5854513832,1
165,61,2207,120936365,1
166,61,998,340915193,1
167,3072,217,51850000,1
168,23,1149,44034801,1
169,1337,124,230161500,1
170,1019,1176,460040000,1
171,327,703,52554770,1
172,239,2248,12068424,2
