,Source,Target,value,nb_transactions
0,1083,0,8331185,4
1,464,2223,20496186,1
2,23,484,1514525,1
3,56,779,650369154908,19
4,62,1776,85831100,2
5,1116,649,71511741310,20
6,2924,276,17961185,1
7,1,1996,33948254,1
8,0,5,119664287,22
9,118,2210,11416355,1
10,407,188,6955480,2
11,374,2210,1924141358,6
12,66,648,2957079885,2
13,239,32,13845132,2
14,703,188,7698741,1
15,278,2131,221075850,1
16,73,239,3387042,3
17,369,2356,5164908470,14
18,56,901,383972227498,13
19,30,2,3858117129,4
20,1042,99,547709865,1
21,162,1641,5883471298,21
22,112,762,24984330,1
23,148,5,6899669,1
24,371,0,294435968138,19
25,665,148,3779984854,2
26,75,467,516252248,4
27,2288,32,1183721,1
28,162,20,1546201074,1
29,779,984,150074847,1
30,33,67,7261182906,1
31,1007,1,1858543,1
32,23,112,21429420,1
33,1,2356,863856989,3
34,163,5,1502716,1
35,622,2210,29996815,1
36,64,464,337408594,1
37,67,779,19031558,1
38,38,2210,800806477,8
39,58,2224,4044310,1
40,30,1776,23111594,1
41,156,294,1055228989,1
42,57,188,11059502,1
43,0,2693,3809054,1
44,32,1702,1775551,1
45,795,2267,188364640,1
46,1,970,9330667147,2
47,2961,1078,652353310,1
48,37,1281,19998535454,2
49,85,374,96638014,1
50,12,166,30242672865,1
51,12,2215,928007681,51
52,742,287,58733695,1
53,77,894,5355343874,4
54,11,1143,1726914700,3
55,298,253,3199891450,1
56,936,1083,209143390,1
57,1,923,2241099801,2
58,150,1641,1296838764,1
59,61,148,28549733,1
60,25,79,223701000,1
61,1534,2810,565321,1
62,319,870,35057618,1
63,0,2288,12408659,12
64,434,56,9445601,1
65,16,2210,35942239818,4
66,79,894,19129991,6
67,25,665,620375346,6
68,484,99,6189777,1
69,2191,891,1140073,1
70,20,2,1202001474,1
71,506,662,2062729,1
72,113,62,216690,1
73,17,374,50900120,1
74,374,2183,194620532,1
75,116,461,96837655,1
76,56,2006,90864665542,1
77,462,0,6444673841,1
78,79,99,173656766,1
79,56,2532,50362052888,1
80,23,1457,48280297,1
81,658,25,55530930,2
82,37,894,9999267727,1
83,98,304,375694225,1
84,839,778,2582055948,2
85,150,148,23627218290,11
86,2,1478,235296092578,61
87,73,44,76305638,1
88,832,155,9610016,1
89,156,188,2118019709,1
90,150,1003,2278471259,1
91,121,675,146673234,1
92,29,2555,5214695,1
93,3055,403,16618989,1
94,387,489,26274575755,3
95,8,943,17666923,1
96,134,2187,22460710,1
97,298,0,11980877653,4
98,195,2,2022950,1
99,137,1089,421437640,1
100,12,252,1944719,1
101,132,839,61804051,3
102,1,627,2379797243,7
103,293,905,725473,1
104,1099,44,17350520,1
105,70,12,532425,1
106,40,2182,21010294562,4
107,0,75,741129725,2
108,32,5,1103999,1
109,1397,749,2586480013,6
110,795,2500,188364640,1
111,132,84,157695923,1
112,1027,2210,32543400,1
113,1322,188,337669467,1
114,213,12,1476487,1
115,67,461,10794236,1
116,0,915,72284800,2
117,568,1089,61926530,2
118,286,894,19232136,1
119,1,3115,72073187,1
120,162,662,3380064407,7
121,649,246,799887500,2
122,116,907,92590531,1
123,2927,70,5462687,1
124,32,44,2920422,1
125,52,1732,39612603,1
126,638,484,1202808,1
127,43,376,299940000,1
128,0,772,2802692,2
129,140,2183,120575734,1
130,794,359,5999979903,1
131,104,2211,149985310,1
132,61,954,2767695,1
133,1,2178,1002718070,8
134,2,225,575374058,5
135,340,155,999984570,1
136,633,374,133811064,1
137,0,196,197704342,13
138,12,564,242404388565,11
139,1,1439,252765454,1
140,1171,374,8451620,1
141,829,188,29979148,1
142,3078,471,21630510,1
143,2,1100,311310038,13
144,155,0,18227531,1
145,1149,2210,96455575,1
146,273,252,149927400,1
147,46,1397,651854138,2
148,30,152,74135211,6
149,152,374,242465624,4
150,185,923,25745557,1
151,374,246,747821576,4
152,86,6,30453765,2
153,340,0,6964238,1
154,374,196,1508820678,10
155,230,1466,8783602,1
156,709,61,209961000,1
157,103,891,18935635,1
158,1,2,2878758080,7
159,75,638,279978000,1
160,38,665,10967518,3
161,12,2356,333147602,14
162,2127,376,33258486808,24
163,139,915,22279228,1
