,Source,Target,value,nb_transactions
0,545,166,765728850,1
1,26,115,178290000,1
2,1964,32,108194370,10
3,264,483,23973958,1
4,507,73,353446896,1
5,146,52,68000019,7
6,323,2631,3512936,1
7,166,16,130181175,2
8,56,2412,2999949718,1
9,55,232,1588580300,1
10,32,2003,3194419,1
11,772,2186,1665799149,1
12,1066,2215,2590000,1
13,150,878,2542122170,1
14,55,2750,2446892160,2
15,23,1641,99950000,1
16,778,564,4403250386,4
17,73,239,19500769,5
18,28,157,60431725,4
19,12,648,347351566,4
20,105,2267,513822351,1
21,479,12,81507984,1
22,42,2185,3450235172,1
23,152,2344,34697355,1
24,2379,2,35184504,1
25,44,994,43657498,4
26,125,12,9999950000,1
27,919,121,35561011,1
28,2047,2,88325680,5
29,105,917,533870193,1
30,1076,405,173020673,3
31,291,321,29096258,1
32,38,762,54749045475,2
33,1030,1322,483456109,1
34,116,648,94584086,1
35,257,2356,282906836,4
36,2121,56,107649,1
37,257,2294,70726709,1
38,256,95,23363223,1
39,792,2219,56949999,1
40,2352,473,25900000,1
41,325,2,49990000,1
42,102,95,61463755,2
43,374,1776,142399078,1
44,512,478,9180390,2
45,115,1754,4135000,1
46,333,762,38063689,1
47,10,850,840065843,4
48,55,2185,25311734451,22
49,1993,11,9854454,7
50,2,2210,36321776813,14
51,621,2173,10728150,1
52,471,176,11900044,1
53,105,1907,533870193,1
54,269,12,5606168,2
55,297,2604,3999981500,1
56,3,1105,494236489,4
57,0,2210,12125620,1
58,64,575,1162513424,2
59,44,1,17091810,1
60,66,2900,93899078,1
61,2567,1734,74924694,2
62,0,709,551850,1
63,380,1186,8983350,1
64,227,488,8422475,3
65,1243,134,701530000,1
66,0,478,7269669,5
67,478,11,491159381,1
68,297,2187,221178966,1
69,2692,56,7544033,1
70,91,65,100530000,1
71,875,400,98331813,1
72,257,461,45455275,1
73,1335,648,2830792,1
74,1077,648,4961792,1
75,12,2182,515435707,16
76,452,665,342381307,1
77,66,11,3484874246,2
78,148,1167,2046178183,1
79,55,73,19559638271,17
80,55,2186,1588580300,1
81,749,2436,1999980000,1
82,141,1701,95295356,2
83,16,2210,430460000,3
84,2,195,2974517643,1
85,10,23,241679600,1
86,453,329,33280000,1
87,23,44,399800000,4
88,113,92,5115273,2
