,Source,Target,value,nb_transactions
0,3023,2210,89461976,2
1,293,850,2257473038,2
2,10,302,613498434,3
3,0,323,115504859,13
4,2,1397,100950395091,36
5,575,2141,1703687,1
6,10,2904,23595221,1
7,103,638,154953050,1
8,487,1641,6124788,1
9,105,762,2156033246,3
10,2031,146,5012923,1
11,3,1776,254624087,4
12,540,692,35861581,1
13,12,44,181460874884,28
14,539,1353,28660000,1
15,38,3064,2506488031,1
16,764,0,44600339,1
17,157,12,1546718,1
18,116,32,71646378,1
19,12,1961,388168853,10
20,66,1397,16697341707,8
21,124,931,123384266,1
22,2,590,7721615313,3
23,564,239,352576346,3
24,2723,2248,997856830,3
25,0,2194,4889630,1
26,648,1457,2003389348,1
27,56,323,4312734104,3
28,56,709,17834554529,4
29,11,1833,486119932,1
30,351,1080,1604912,1
31,44,2276,6344552,1
32,304,2248,2750561,2
33,64,729,488748780,1
34,64,786,580692453,2
35,2098,23,2990000,1
36,529,56,49510794,3
37,85,374,141507141,4
38,943,134,129990000,1
39,2220,303,4320916,2
40,864,1141,40738073,1
41,124,906,191802150,1
42,1,2611,95180000,1
43,391,2248,4092979,1
44,747,2219,9281821,1
45,0,42,19086840,1
46,178,715,71738220,1
47,71,507,1113890,1
48,173,2405,765716889,1
49,313,0,252200,1
50,590,984,360299882,4
51,185,1083,22031020,1
52,2897,984,206147539,1
53,199,85,25001260000,1
54,493,304,33590000,1
55,10,2230,9409733,1
56,612,512,271210000,1
57,1633,203,100260000,1
58,609,762,79747000,1
59,2,85,9998350943,2
60,1081,2194,18015710,1
61,784,2460,60523244,1
62,156,76,597162,1
63,609,2183,668837000,5
64,562,30,989886479,1
65,257,25,317453657,5
66,1624,423,493521676,2
67,581,1478,5600006,1
68,0,73,1515314,8
69,323,0,131802751,8
70,116,374,82457872,1
71,17,140,728339651,1
72,0,461,3922387,5
73,0,103,307384219,1
74,1379,2210,1149897762,1
75,278,159,46885857,1
76,113,1641,20169554,2
77,499,794,885260000,1
78,1395,1043,1688070401,1
79,615,1089,64627829,2
80,245,85,7615992,1
81,182,231,93005065270,5
82,2659,2076,174990000,1
83,908,113,1041239,1
84,1013,1934,47445533,1
85,707,304,11924197,1
86,796,376,199980200,1
87,2461,1,4268582,1
88,66,2,21799671842,10
89,172,2818,207990000,1
90,304,12,1239189,1
91,150,304,2591143682,1
92,2664,3048,75770000,1
93,387,1229,46992255610,13
94,3,204,218440000,1
95,26,581,1000000000,1
96,24,675,3232003000,2
97,590,11,65639975,1
98,416,2548,4176013,1
99,0,36,318300,1
100,226,1863,5254878,1
101,0,121,500000,1
102,441,6,8652364259,2
103,257,1313,102417288,1
104,374,762,226893289,2
105,56,2787,4756425041,1
106,2,2047,2545249076,1
107,2645,1481,49990000,1
108,1287,2705,280749747,1
109,56,2166,163762448,1
110,4,0,1719990000,1
111,479,2210,19970000,1
112,61,1657,44402645,1
113,167,2185,1601049876,1
114,103,2349,3279158,1
115,271,2183,37167783,1
116,55,1734,9996733396,1
117,32,2210,7447007,5
118,977,2185,46710000,1
119,581,1014,1133526,1
120,56,1734,13893200704,3
121,934,196,192363483,3
122,472,975,1583635763,1
123,540,302,186123352,4
