,Source,Target,value,nb_transactions
0,64,665,35540696471,42
1,40,1776,12622796,3
2,4,2836,67601774580,1
3,71,85,108446104,1
4,23,454,250832857,1
5,45,927,39566805,1
6,113,268,21308513,2
7,181,752,34781605,1
8,367,231,70689369,1
9,85,113,69287061,2
10,28,127,234909376,1
11,32,56,2595869,1
12,2,2215,11953719,1
13,487,2636,65822908,2
14,43,171,104486742,1
15,105,454,949188069,1
16,183,34,99990000,1
17,162,11,40758623,1
18,12,351,73743010169,1
19,37,227,14999900000,1
20,29,11,4850989,1
21,2,1313,1507509373,27
22,3006,40,16601894,1
23,409,3044,38103104,1
24,664,171,483607697,2
25,40,360,6464316,1
26,19,185,17404768420,1
27,2233,146,10990000,1
28,400,1397,11987076,1
29,369,0,20923460,2
30,64,2634,1122954525,1
31,12,691,494702685,15
32,2206,118,477409051,2
33,1229,489,1024106840,1
34,15,12,1347774,1
35,55,238,2307940381,1
36,25,0,2169941,1
37,211,1776,7990000,1
38,1,2634,4554315,1
39,262,863,24872602,1
40,27,322,64276978,1
41,190,2210,74902339,3
42,1,61,5199980000,2
43,28,762,379809332,2
44,55,772,2307940381,1
45,416,470,15241228,1
46,11,270,88746947,1
47,323,1466,1990000,1
48,120,323,4971453194,2
49,115,31,201801000,10
50,487,1313,32269203,1
51,30,2636,502440161,1
52,512,113,56070546,15
53,116,95,1971461121,1
54,2,340,870853555,9
55,37,575,53365461,1
56,452,2248,393227270,2
57,250,1313,117254698,1
58,729,114,980000,1
59,979,2293,52553790,1
60,395,672,178604127,1
61,347,11,183672841,1
62,40,64,27377126,1
63,22,2636,499990000,1
64,38,1397,6219576491,1
65,267,38,10107783300,1
66,155,113,3189510,1
67,393,28,406583464,1
68,418,38,525878,1
69,797,2267,8853409,1
70,28,119,73584954,5
71,92,12,5045360,2
72,212,1107,7534114009,3
73,6,786,114141520,1
74,85,2206,235409,1
75,59,2210,82249742173,4
76,128,601,384432664,1
77,2301,113,7000000,1
78,2,2141,792506640,6
79,5,762,6233258473,1
80,359,709,7041704516,1
81,120,302,2485726597,1
82,12,61,29316434895500,409
83,1313,1440,1152127203,3
84,487,95,1970778,1
85,12,475,73743010169,1
86,2613,2210,369321381,1
87,293,2372,1495590000,1
88,2709,2210,24158460,1
89,4,268,68099960000,1
90,41,12,64558988,1
91,847,360,34723309,1
92,79,2636,330593300,2
93,12,1264,73743010169,1
94,365,635,202475610,4
95,1939,2246,97541930,1
96,1785,12,2323000,1
97,1397,749,7522109000,2
98,105,268,652713866,1
99,212,78,814372678,1
100,575,984,6091200,4
101,1086,2187,99997760,1
102,55,1362,2307940381,1
103,95,2210,2537488949,6
104,116,241,1018647064,2
105,75,165,63033557,22
106,12,762,793717304374,49
107,92,2,1637887,1
108,40,1089,6755089,1
109,12,37,13918086,3
110,1313,105,20264849,2
111,49,304,719481578,3
112,28,1776,3671075435,96
113,1278,340,3544500,1
114,2200,79,40546,2
115,1867,762,762570733,1
116,2,912,9608781,1
117,644,480,347084983,2
118,95,28,7570000,2
119,31,11,400646400,1
120,64,239,243218872,2
121,4,1257,85009772965,5
122,1457,42,4283035567,1
123,12,2782,73743010169,1
124,660,2246,133790000,1
125,280,856,151210876,1
126,116,1014,1994895171,1
127,12,2560,2677704400,1
128,4,2828,67601774580,1
129,112,323,37514804,1
130,257,135,1924960000,1
131,146,912,32157834,2
132,120,2210,7457179791,3
133,2,1466,485852033,3
134,1457,38,2452169451,2
135,73,11,4904987,1
136,28,351,52193909,1
137,55,2636,65055744278,33
138,681,2210,2490000,1
139,2,762,16358728272,6
140,1489,11,1915444743,7
141,55,28,2307940381,1
142,478,323,1428442,1
143,55,1019,2307940381,1
144,55,268,2307940381,1
145,2636,489,4080144572,5
146,478,984,9219128,2
147,112,85,90821513,1
148,0,921,211109,1
149,28,974,38824962,1
150,49,2210,480707555,1
151,1517,12,68384816,6
152,222,2246,115451139,1
153,169,568,204783540,3
154,12,152,4639362,1
155,12,304,12858000,1
156,290,4,68101012967,1
157,27,2,94872996,4
158,1313,2541,99990000,1
159,386,512,360000,1
160,11,1041,197450500,1
161,105,2,19339107603,20
162,1313,475,419257220,1
163,231,146,7690000,1
164,1,408,16128070,3
165,2,1083,57053911,1
166,441,984,7283047430,1
167,470,83,221099774,1
168,488,2376,11022607,3
169,120,2929,2485726597,1
170,53,877,10371678,1
171,32,359,11257000,2
172,2267,231,7490582,1
173,429,2978,79252034,1
174,21,1752,255391204,2
175,28,1962,31158638,1
176,2541,231,32825074,1
177,61,713,152980000,1
178,12,1776,1476695216353,72
179,55,1836,2307940381,1
180,330,0,2520567,2
181,119,162,25514000,1
182,198,304,99231029,1
183,2,76,55433170,1
184,75,396,122409981,12
185,183,313,62723003,1
186,120,2636,39771625552,16
187,761,984,2166473,1
188,40,225,5136479,1
189,196,1054,21288973,2
190,67,352,919309526,2
191,105,2003,6418277512,4
192,176,11,11259232,1
193,489,12,911980000,2
194,119,376,76600000,1
195,2703,270,12384039,1
196,48,66,122541989,1
197,75,2866,990000,1
198,56,984,2506822346,9
199,227,2,1027990259,2
200,2027,56,72786732,1
201,146,193,74069950,1
202,64,529,1005919915,1
203,116,79,858078745,1
204,48,260,8674650176,1
205,1,1257,87413446835,2
206,105,299,1000113203,1
207,86,136,2667776,1
208,23,304,355525459,1
209,986,2636,2937435,2
210,617,2626,3379206832,3
211,968,2246,114765,1
212,486,2636,2982899,1
213,373,1311,2373291,1
214,3,12,12972087,1
215,105,2837,583635888,1
216,5,2210,21222030,1
217,150,1313,12564816283,5
218,1692,73,31738093,2
219,581,2,4711498,1
220,264,185,84720000,1
221,20,30,5268780000,2
222,396,75,220299795,12
223,457,387,381850000,1
224,147,1575,36478949037,1
225,12,2811,37800000,5
226,394,2846,286475364,1
227,533,275,10776287,1
228,120,438,2485726597,1
229,304,28,747304000,1
230,28,2329,347160125,6
231,2,113,3182854780,44
232,105,44,2167384979,3
233,12,66,73743010169,1
234,28,43,8212042256,9
235,64,323,85728749,1
236,2,297,34858981,2
237,191,762,751887979,2
238,28,2152,1398574192,1
239,320,2210,4999990000,1
240,847,1440,86595745,2
241,83,2246,129187900,1
242,1,940,32928878,2
243,12,235,63754567,1
244,113,162,92936148,1
245,353,61,811095035,5
246,113,56,241721701,4
247,1313,685,9166371,1
248,376,113,45346300,1
249,435,231,110990000,1
250,2,648,17366462,1
251,112,2178,172098716,2
252,13,2636,8709000,1
253,527,1440,120012950,2
254,12,413,224885100,1
255,19,11,55881655,1
256,351,92,40921253,1
257,76,470,3780333,1
258,590,172,76043220,1
259,487,512,34138363,2
260,2,268,318582099,14
261,40,0,41091832,8
262,299,72,10289317,1
263,4,1313,143569028404,4
264,2851,11,25837314,1
265,32,2206,40000,1
266,319,0,660823992,3
267,4,1635,4099181981,1
268,487,73,2342265,1
269,1435,478,15083834,1
270,1486,478,16133678,1
271,1090,333,263996942,2
272,128,270,134059870,1
273,28,592,515402788,8
274,119,74,548902008,1
275,38,483,3022221167,2
276,112,95,188225935,3
277,709,87,2371829223,2
278,131,11,3284818585,3
279,2636,56,683937909,4
280,575,239,16380127,4
281,85,529,1197709,1
282,19,28,13575126518,1
283,102,739,93067395,2
284,112,2210,53474366,1
285,360,20,899967531,1
286,113,16,949407,1
287,4,364,4099181981,1
288,28,850,38824962,1
289,40,268,10272958,2
290,131,2248,17253616,1
291,564,363,6000997026,1
292,1313,12,99990000,1
293,93,93,3330000,1
294,38,56,8826733063,4
295,264,922,153387021,1
