,Source,Target,value,nb_transactions
0,74,0,467136060,2
1,376,360,8667339,1
2,19,2393,16688069268,1
3,55,663,1175993340,1
4,10,360,23600920,1
5,512,12,6366294,5
6,1537,103,2442812,2
7,113,2047,1540000,1
8,28,95,817518329,22
9,575,2206,12551422,1
10,293,2210,31667627,1
11,28,589,23152816,1
12,1397,28,6731000,1
13,827,984,49590000,1
14,311,1055,38228187,1
15,936,49,6996102773,3
16,762,2210,2970292574,9
17,12,138,2119641677984,32
18,12,50,36308866,1
19,56,2550,3616435894,3
20,831,2666,99990000,1
21,36,330,72309445,1
22,86,1776,38512719,5
23,382,480,152021532,2
24,283,2945,1354665,1
25,105,2652,1199491812,1
26,359,709,2991263,1
27,4,28,64099960000,1
28,47,212,25727673,1
29,2383,283,9514873,1
30,14,1313,5018474290,2
31,61,2210,14576100659,9
32,105,61,9024676048,3
33,28,796,592536449,1
34,478,1107,9322103,1
35,353,2267,207731937,1
36,2636,28,43959445,1
37,150,467,5009562692,2
38,28,2047,2375450975,5
39,12,373,42241050,1
40,1062,79,728919,3
41,0,38,9776102,2
42,55,225,1344059657,5
43,150,38,10011836458,3
44,244,426,40270776704,3
45,564,1281,3999980000,1
46,12,2166,8849108131,5
47,105,1568,643975905,1
48,28,25,16857384,1
49,28,16,7749927,1
50,762,239,190758360,3
51,12,139,180118562,4
52,30,28,3456263281,11
53,164,988,8881524,1
54,762,340,976545509,2
55,116,119,208117207,1
56,340,478,113647765,10
57,762,376,9240110240,31
58,820,28,36925501,1
59,1016,2945,60670000,1
60,12,382,66238802437,1
61,150,1107,35037783140,10
62,162,563,40324223,1
63,28,11,105179194,1
64,12,359,120160000,1
65,28,193,114780536,1
66,1107,984,1466965039,4
67,2206,54,97903470,2
68,73,460,1035797,1
69,70,283,209652245,1
70,12,152,28684493289,8
71,338,0,75990000,1
72,105,2610,1199491812,1
73,76,11,325891328,1
74,1313,11,19990000,1
75,90,1603,2055446634,2
76,528,2210,85676006,1
77,13,2636,24190000,1
78,55,2141,204375765,6
79,227,103,3743004,1
80,12,511,119355508,3
81,55,1,18154724,1
82,2,1776,1989001455,52
83,12,351,66238802437,1
84,146,89,51001897,1
85,984,93,76360000,1
86,762,2374,484990000,1
87,2636,827,60900062,1
88,2292,317,338890000,1
89,340,529,26876802,1
90,146,89,99980000,1
91,2,1752,1343040321,22
92,55,84,1175993340,1
93,55,2229,18154724,1
94,458,418,62540000,1
95,12,1062,44164091,1
96,177,875,54661723,1
97,116,2133,4158098390,6
98,113,1752,76268588,15
99,1107,675,5229427763,2
100,1107,590,2504106985,1
101,12,2186,8892836566,4
102,225,2448,6715015,1
103,177,239,2082714,1
104,164,12,12959513,1
105,44,984,76789476,3
106,12,1490,44970356,1
107,128,503,115142605,1
108,12,420,232272698,2
109,12,632,8267535433,1
110,380,1919,32685996,1
111,12,884,50353862,1
112,260,1116,13790326,18
113,731,864,16815040,2
114,56,478,66374424,3
115,1906,2670,1592537,1
116,55,3084,1194148064,2
117,28,294,570057931,1
118,2636,2206,1900482,1
119,146,2210,56367633,3
120,12,447,573980000,1
121,12,752,4408041386,1
122,227,250,191173906,1
123,12,2304,29970000,1
124,513,616,87060145,1
125,2,30,96117420,1
126,75,12,32760850,23
127,2,21,33880212,2
128,24,723,635353567,2
129,227,1107,35990000,1
130,75,243,219848949,164
131,61,2990,1023806348,1
132,199,56,399990000,1
133,1107,478,22390114,3
134,105,1882,1199491812,1
135,105,2833,1199491812,1
136,105,44,52718171,1
137,55,563,49970531,1
138,55,1928,1175993340,1
139,105,330,2113459403,1
140,150,940,2501578756,1
141,28,414,475147658,1
142,12,2109,8331378589,2
143,1,73,1990000,1
144,28,30,39031749,3
145,28,139,35932089,1
146,1313,2,2480000,1
147,478,827,16490000,1
148,73,1423,27426000,1
149,2324,984,399990000,1
150,827,1397,121295777,2
151,513,2636,4763891,1
152,216,2191,2062842,1
153,68,28,677369692,2
154,218,366,2345565,1
155,503,572,15363323,2
156,389,827,99940000,1
157,1107,224,99990000,1
158,259,146,196567216,5
159,12,1603,28560723172336,434
160,12,1032,5541377152,1
161,323,762,16391446,1
162,984,16,124835538,1
163,2027,28,99961302,1
164,12,2536,75999429,1
165,1119,132,9999940000,1
166,123,2,18487776,1
167,12,20,199650000,1
168,2,762,304563190,7
169,28,1139,184163927,4
170,2990,3058,9513258473,2
171,55,1019,49970531,1
172,2,95,732521461,16
173,984,340,3480854668,28
174,12,2948,75999429,1
175,984,146,192680665,4
176,2636,44,31504823,1
177,135,2,12267225,1
178,12,158,8267535433,1
179,28,61,592536449,1
180,2,76,6430842,1
181,754,1,2167093,1
182,762,270,11622324001,16
183,2,340,19909207,1
184,131,470,4153354,1
185,1660,90,3465122089,9
186,56,105,205506045,4
187,2,2289,8965060,1
188,61,2229,103759010941,38
189,12,708,95122497,1
190,12,2550,4702954973027,71
191,898,0,1334191657,8
192,55,1877,1225963871,2
193,150,0,175206144790,55
194,86,504,34468278,4
195,38,1269,599990000,1
196,189,162,69980415,1
197,340,121,40674811,1
198,200,11,439945162,3
199,12,86,4600204456,3
200,2759,29,99990000,1
201,359,12,3407567,1
202,942,28,3511240,1
203,348,2636,3228375,1
204,12,2421,8267535433,1
205,12,1998,8467185433,2
206,478,1019,1513745,1
207,28,2732,13446952,1
208,898,1752,658483516,3
209,45,546,72160169,1
210,512,1,1100007,1
211,62,113,41971136,3
212,2191,113,68236,1
213,14,61,10036948580,4
214,38,2229,17075957592,4
215,47,687,105488586,1
216,164,1776,8881524,1
217,12,64,55523467,1
218,28,1737,7749927,1
219,28,395,35932089,1
220,396,552,3208838,1
221,231,2041,102494440,2
222,28,896,127330595,1
223,762,12,8138542264,8
224,79,0,140236816,5
225,112,11,31990000,1
226,105,299,1199491812,1
227,12,124,199650000,1
228,199,0,11359987461,1
229,683,12,94934150,1
230,1107,2230,11075571,1
231,194,56,15999,1
232,199,2229,42544807991,11
233,38,1107,144130205017,5
234,119,231,85040000,1
235,2636,105,50294545,3
236,12,2222,44164091,1
237,116,268,524657044,2
238,2793,2229,108449780,1
239,146,983,1980000,1
240,383,2291,217110352,1
241,6,2210,95453296,4
242,85,2233,72314694,3
243,940,2636,10005924,1
244,113,954,119970000,3
245,987,1311,30506826,1
246,55,1093,18154724,1
247,323,1776,23190389,2
248,2206,31,7990083,2
249,87,762,1128695115,1
250,10,75,113081440,10
251,28,575,596507956,1
252,532,2636,227179000,1
253,1287,0,163978343,1
254,56,1440,18090000,1
255,28,12,29934525,1
256,2140,2133,92039000,1
257,12,63,8267535433,1
258,55,28,1175993340,1
259,12,46,43598343,1
260,510,182,24085325,1
261,164,921,12959513,1
262,2474,28,1023477,1
263,762,2133,699990000,1
264,638,2304,2413710,1
265,984,478,783386912,19
266,12,302,27210083816,32
267,2,105,184948540,5
268,2,581,85955968,1
269,383,2344,99970000,1
270,113,20,89904199,7
271,12,2178,36308866,1
272,44,340,208099367,9
273,12,2,1486935939113,1493
274,55,121,273165896,8
275,105,1603,3312951215,2
276,164,942,7804803,1
277,12,479,129146240,2
278,19,120,9648667868,1
279,86,2774,29946238,1
280,54,0,68591841,1
281,64,2538,246426839,1
282,105,113,28421225,1
283,20,56,316870131,19
284,2441,2291,1582332,1
285,2,340,173200681,3
286,162,1629,91947494,1
287,512,182,2631332,2
288,27,1065,10486016,1
289,2636,118,15057805,2
290,430,270,93322655,1
291,405,98,18228289,1
292,86,93,10973267,1
293,105,215,643975905,1
294,583,375,7094000,1
295,1107,1397,21184347982,1
296,216,984,18761799,2
297,827,382,1542342,1
298,369,121,13285251,1
299,469,1,69990000,1
300,983,151,2274597,1
301,216,479,11108964,1
302,984,103,1750014,1
303,28,2233,574727324,1
304,12,32,95122497,1
305,225,1107,101102721,1
306,811,896,235706221,1
307,0,32,460351,4
308,75,743,479643,2
309,1267,1119,45276036,1
310,529,762,990901441,1
311,461,2,1798884022,2
312,2,739,12202984,1
313,2538,984,12737837,2
314,1924,340,5678026,1
315,37,2,184900000,1
316,299,2210,13068446562,3
317,2,95,79431200,1
318,12,2925,66238802437,1
319,55,2610,132421745,2
320,1031,530,503934418,1
321,55,260,1218603813,2
322,75,10,3147675,10
323,12,782,42119703,2
324,12,2745,47400496,1
325,12,569,240201670,1
326,2376,12,62395006,11
327,12,210,53078688,1
328,1457,297,2050273816,1
329,164,2230,12959513,1
330,479,2187,33472816,2
331,12,164,42241050,1
332,28,146,2123066062,5
333,12,2325,41890428,1
334,121,575,760134923,2
335,2636,984,3107437406,14
336,135,2,6210000,1
337,105,95,8110918463,6
338,404,11,44531639,1
339,1137,1629,76172704,2
340,2233,146,8507738,1
341,12,2601,111298500,1
342,28,119,22174365,2
343,68,12,4544715,1
344,0,218,1827261,2
345,622,762,318280000,1
346,273,2041,649977601,1
347,28,2131,11646665,1
348,12,121,129497871832,16
349,369,2246,1101161404,2
350,28,101,10527700,1
351,28,538,23152816,1
352,675,1440,99987355,1
353,827,11,14760903,1
354,88,95,3774664004,1
355,20,1397,398031835,1
356,984,2538,44225034,1
357,723,270,56094464,1
358,1,2636,42227608,28
359,2,113,816325490,23
360,74,2210,499990000,1
361,1794,1440,7290000,1
362,114,218,90000,1
363,202,239,2060000,1
364,28,78,1130906864,3
