,Source,Target,value,nb_transactions
0,116,2027,156328223,1
1,29,81,1224497,1
2,82,648,617000,1
3,796,67,10643359,1
4,296,73,68838026,1
5,229,2194,130768,1
6,3,2248,867983908,66
7,306,376,48210812,1
8,29,1776,45926083,2
9,444,2267,13550000,1
10,374,548,99411126,1
11,25,113,10000001,1
12,61,439,88166830096,11
13,0,2606,14186574,2
14,1,939,19267758,1
15,662,123,58601200,3
16,856,30,15798763,1
17,555,79,1143657,1
18,56,796,11123455976,2
19,86,27,51228639,3
20,662,464,89284842,2
21,2,434,86238257,1
22,79,73,44034729,3
23,244,467,32970696,1
24,105,1776,971533214,2
25,1,403,37392173,1
26,2,2194,93122391,5
27,38,430,335727798125,66
28,79,99,4018197,1
29,81,1397,58375107,12
30,1628,1101,16380,6
31,984,2913,113955235515,10
32,148,188,4327849,1
33,152,175,1399849,1
34,30,2248,363619626,3
35,44,74,19910185,1
36,936,2288,954084248,1
37,376,890,46500001,1
38,293,1603,178241838714,1
39,9,1478,343379387,1
40,936,21,884308384,1
41,101,73,19295665,1
42,79,467,24717891,1
43,260,1116,3456644,5
44,1819,839,104159632,1
45,2929,648,3214590254,2
46,29,140,5357560,1
47,105,323,65323029,1
48,138,38,45588843127,5
49,644,155,471107180,1
50,225,1397,7421005,3
51,140,20,1652940711,5
52,3,461,22302814,2
53,29,44,933165447,2
54,30,152,286663752,6
55,38,69,2503058028,1
56,95,56,48658211,5
57,2929,38,3214590254,2
58,225,2,25332862,2
59,132,564,3449408815,5
60,1472,99,150532205324,2
61,12,2229,1293871592971,67
62,2289,937,1866548515,1
63,21,1083,3838280,1
64,105,44,2636075804,1
65,44,2215,1294039,1
66,2929,2183,6429180508,4
67,129,984,24608244,1
68,297,923,100960535,1
69,38,467,3297759737,1
70,56,105,4850840697137,225
71,68,20,5002534944,1
72,662,148,300477000,1
73,64,396,152457465,1
74,209,919,1398155,1
75,38,175,9915102904,2
76,30,79,1494919,1
77,12,428,2780858349072,144
78,866,2248,3293869860,1
79,56,2289,34116948073,3
80,172,222,51220852,1
81,374,56,6422609386,36
82,67,95,17088489,1
83,78,2210,71432182,1
84,150,2,56164700502,35
85,46,2246,829071,1
86,38,2187,22786152967,6
87,662,297,4632763,2
88,132,2210,2799322175,1
89,20,105,174242502220,85
90,374,2074,43147781,1
91,58,105,11809913524,1
92,1611,44,905567759,1
93,24,2305,149950000,1
94,2,86,7971426,1
95,38,2185,3018825242,4
96,2985,56,5492661,1
97,138,2,94571217233,10
98,2620,1083,37939712,12
99,29,467,4515912,2
100,359,2913,278341837,1
101,38,915,1772276,1
102,89,2210,47094116752,4
103,286,665,31278124,1
104,749,44,589816940,1
105,105,176,938910394,1
106,1510,2,473368357,1
107,2707,67,16288687,1
108,162,239,629044230,1
109,297,99,7252981419,7
110,778,112,43906019,1
111,56,984,31572170008565,1664
112,152,2913,198870960,2
113,38,455,37305581441,3
114,132,38,7782536122,2
115,1,5,4359076904,19
116,244,665,3325128,1
117,2305,1102,249400880,2
118,984,155,21011991878,5
119,466,984,19339124,1
120,1,650,5986276,1
121,56,185,414946192026,19
122,534,86,50757656,1
123,2,135,55813046,1
124,2248,29,10362538,2
125,660,2210,1187949,1
126,116,719,354785896,1
127,12,455,19311516313,1
128,374,1053,326784932,3
129,23,61,509677800,2
130,61,564,27118727697,4
131,105,984,7001487878,8
132,2248,1776,2073999,2
133,2248,1478,436191942,8
134,227,23,325616007,5
135,2305,99,1743420864,12
136,56,41,8309852243,1
137,796,342,27905106,1
138,1061,901,14187452002,2
139,140,2,833313847,3
140,32,286,20468688,2
141,411,428,20203718,1
142,227,2210,104198032,2
143,12,984,251083100598,16
144,244,2418,2000868000,1
145,582,901,1233021728,51
146,56,907,227718534080,10
147,44,23,2720386418,65
148,158,50,454394820,7
149,38,2267,32901399,3
150,44,286,14222729,2
151,56,95,1271243774157,66
152,171,67,499911403,1
153,132,27,2227453900,2
154,12,66,38623032626,2
155,132,984,3435356700,2
156,63,1061,23690359,2
157,64,714,104044833,1
158,984,331,3446016608,2
159,0,2267,1481292,1
160,190,11,16129659,1
161,44,0,52421577,6
162,12,362,19311516313,1
163,383,21,9812282,2
164,1288,2397,298000542,1
165,364,665,233757493,2
166,478,919,3010884142,6
167,13,2224,3564771,1
168,0,81,56911343,4
169,374,1644,246691647194,893
170,1285,1288,9542702,1
171,30,61,1855652309,2
172,374,648,124204115,1
173,12,860,19311516313,1
174,67,286,8459520,1
175,76,2185,151964298,1
176,2,821,20106990,1
177,662,627,4271315,2
178,85,2248,53373906,1
179,64,1478,1784794338,5
180,123,662,72265148,3
181,73,38,4740010,2
182,649,2,199925000,1
183,126,67,4740939880,1
184,0,79,414340,1
185,79,44,24717891,1
186,915,99,47979058303,20
187,23,99,252437972,2
188,778,564,26403013052,35
189,67,984,2719658282,33
190,227,0,64427129,2
191,76,2,1123437706,4
192,1,1478,603411040,4
193,434,38,377582881,1
194,314,984,3498670999,6
195,227,2962,55921525,3
196,9,73,726533139,2
197,59,148,38548039,2
198,2929,467,9643770762,6
199,374,2405,2850523041,1
200,140,648,223887827,2
201,1875,185,10860,2
202,432,2215,17233486,1
203,286,2,586042365,1
204,2131,1083,2852760,1
205,76,627,154594030,1
206,984,222,23315468328,4
207,51,38,42394364268,16
208,16,984,27139352800,6
209,59,2187,271720934,38
210,56,225,1110134592664,68
211,866,374,4279241143,2
212,19,778,99999864400,2
213,38,195,6485543065,2
214,297,2276,129555292,1
215,105,894,1613387287,2
216,102,901,2635950000,3
217,1288,1135,11489246,1
218,244,132,6382005500,3
219,2929,29,3214590254,2
220,57,2187,76979495,3
221,984,175,18674736476,4
222,0,265,1411968,1
223,675,138,191985541414,38
224,29,1,12827715,1
225,660,1641,1165913,1
226,1428,2224,23531621,1
227,376,2210,2942516699,50
228,2185,56,4999896729,1
229,244,222,8716657134,9
230,138,1083,412633395731,61
231,23,778,17592963,1
232,1285,67,19911286,1
233,33,2210,7260629944,1
