,Source,Target,value,nb_transactions
0,365,368,8430577,1
1,112,478,27377253,1
2,908,2542,99980000,2
3,132,1603,491430330,2
4,55,698,13077954769,2
5,1877,1014,1508961,1
6,901,290,1192175,1
7,55,297,7525988878,2
8,178,209,8493099,1
9,330,56,86997281,1
10,38,227,172005884,1
11,126,76,782888743,1
12,86,984,16885117,2
13,55,984,190277180836,49
14,1094,2,5045125,1
15,3091,61,465244668,1
16,481,2721,62822229,5
17,63,1642,5929300,1
18,992,283,6942960,1
19,1721,400,111964427,1
20,660,737,946829007,1
21,1571,38,6289287753,2
22,0,1502,2596780,1
23,148,342,999994785,1
24,470,2159,236890000,1
25,1967,290,3135150,1
26,12,428,170432935928,2
27,1877,85,2972050,1
28,2490,1621,20145106,1
29,56,61,103174665,1
30,28,2270,228406728,7
31,56,28,249990000,1
32,1836,2,2850456,1
33,336,1089,4317757,2
34,276,762,56093535,1
35,2492,0,15255609,1
36,2386,91,113764366,1
37,2828,2210,10633091,1
38,150,1305,2519622208,1
39,33,51,4747159306,1
40,452,42,555081284,2
41,529,1776,1038247,1
42,28,1118,274448534,1
43,1560,2210,55451615,2
44,10,2210,532853216,2
45,12,1958,85216467964,1
46,323,52,119980000,1
47,99,11,99571942,1
48,2112,1311,119135141,3
49,475,382,8293765274,5
50,2606,11,21769007,1
51,56,1628,3230476,3
52,643,278,690695,1
53,487,2,8232793,1
54,5,762,23955661,1
55,0,2141,2039727,1
56,55,148,25078945397,9
57,66,12,24900000,1
58,839,474,37215513,1
59,130,12,28263459,1
60,88,1457,718015208,1
61,28,119,65459444,7
62,2509,56,9990000,1
63,75,12,1822822950,870
64,12,1776,10848179922498,128
65,55,1011,6537711004,1
66,138,323,4965600,1
67,675,8,8199990000,1
68,382,47,49990000,1
69,518,382,36140000,11
70,424,71,49483084,1
71,55,2417,7062134019,2
72,14,792,1065575956,4
73,2636,225,5124197,1
74,604,1776,100865016,1
75,28,414,8775224,1
76,2327,382,38120042,1
77,2519,2799,23750090,1
78,105,779,709214463,2
79,2948,12,3160754,1
80,5,1023,99990000,1
81,12,432,220906697,1
82,116,113,62159255,1
83,59,619,14921168288,1
84,64,2276,787867133,1
85,55,95,3489256637,4
86,478,2347,1694434,1
87,205,1920,8997248,2
88,318,11,121122108,1
89,1033,729,16282500,5
90,490,2542,416080000,1
91,512,2187,2300000,1
92,199,2193,399990000,1
93,146,94,26002600,1
94,2329,2229,457271697,1
95,2185,11,6848265,1
