,Source,Target,value,nb_transactions
0,23,757,41545376,1
1,218,28,28890283,1
2,28,11,1295123229,3
3,375,2210,22038659,1
4,1313,302,11280001,1
5,867,2990,963226000,2
6,28,444,19036065,1
7,85,11,1446618,3
8,394,546,32695365,1
9,56,182,5596194,1
10,12,2500,150268553,2
11,49,75,871539524,34
12,60,2206,30256691,1
13,28,16,37594397,2
14,1467,323,7376716,2
15,24,109,6930893,1
16,12,2625,5133965809,3
17,330,1776,2132445,2
18,216,504,4258597,1
19,225,478,5842998,2
20,93,2050,38858162,2
21,2210,61,10624026452,1
22,500,988,105810106,1
23,772,61,999990000,1
24,116,2210,2459661417,5
25,984,16,375751654,5
26,94,340,74603970,2
27,188,2636,108590000,1
28,12,227,5109627473,3
29,95,528,64182964,1
30,304,470,4497012,1
31,323,709,3528091,3
32,49,304,739628605,3
33,115,31,27496000,7
34,796,11,499564287,1
35,0,73,1030766,1
36,12,218,83653622,2
37,512,12,5283053,7
38,2636,1423,1601088851,4
39,204,12,106065489,1
40,1107,2636,1017551884,2
41,28,550,179600645,1
42,2636,1083,4998157,1
43,304,213,3083426,1
44,478,2610,10971667,1
45,2851,425,187019472,2
46,382,921,9875507,1
47,116,2610,1111955308,5
48,38,796,340127651822,4
49,458,28,221054631,1
50,28,2052,8435986,1
51,55,277,115037933,1
52,1107,1660,29179770000,1
53,190,2432,51132603,2
54,641,146,64921900,1
55,12,29,10085016316,2
56,476,411,53067204,1
57,591,12,96427493,2
58,116,414,403265547,3
59,12,1042,190745487,2
60,1313,478,11005179,2
61,0,231,19415844,1
62,1397,2246,2139600988,3
63,1397,529,170360000,1
64,212,762,442171621,1
65,67,38,327010359,1
66,988,340,9990000,1
67,12,414,212738881,6
68,564,2229,289200000,1
69,330,665,3071973,1
70,95,118,15005817,1
71,12,2,369060120402,1207
72,387,2210,12239999000,1
73,28,127,37594397,2
74,1,2456,6699990000,1
75,182,2636,9054703194,1
76,21,2210,1002120000,1
77,12,1762,78431510498,1
78,12,827,5599865498,3
79,9,319,102645180,1
80,55,330,980900401,1
81,6,93,97287269,1
82,1105,364,143590855,1
83,44,116,12162981,1
84,762,128,904228512,1
85,1457,498,3145607682,1
86,88,2600,4520120609,1
87,55,984,16154558148,20
88,104,0,78679000,1
89,250,11,98241163,2
90,301,130,6388800,1
