,Source,Target,value,nb_transactions
0,691,1628,23650,1
1,3014,2183,720419100,2
2,137,1763,9990000,1
3,143,665,1380000,1
4,1061,2183,77737387567,11
5,749,1478,1239980000,1
6,520,2309,29830001,1
7,1690,3086,1707031120,1
8,1083,1641,3002000,1
9,2296,2659,116327061,1
10,56,278,159715755,1
11,199,1472,10867907946,1
12,2127,340,510311315,1
13,278,2210,571287997,1
14,456,1311,724530780,8
15,120,1313,68283101997,27
16,911,1920,62220900,5
17,1168,105,9078116,1
18,2314,488,49712163,1
19,649,1714,499990000,1
20,638,2248,13011385,3
21,2,1143,5403338643,2
22,12,581,177120563530,4
23,12,2876,88542723157,1
24,120,227,7587011333,3
25,55,1714,93760583,4
26,174,2183,949459634,2
27,372,1927,307502010,1
28,186,2194,13000000,1
29,1101,762,29998023650,1
30,258,136,24656192,1
31,177,12,25874849440,7
32,1,564,216567393,3
33,12,607,354170892628,4
34,2,504,41244120322,15
35,2157,2210,38169958,1
36,1616,2,24454185,1
37,234,0,24206964,1
38,12,2727,88542723157,1
39,28,304,192962219,17
40,1341,2933,199990000,1
41,380,629,21438211,1
42,114,2183,1047004717,2
43,744,143,157940826,1
44,2,1449,18697697568,7
45,494,823,30080000,1
46,2,401,2522001867,1
47,40,762,4247415547,1
48,795,2270,78958433,1
49,1,638,7647165,1
50,71,374,34000034,1
51,113,2183,783700537,2
52,116,1641,87411664,1
53,53,619,652310041,2
54,7,374,6283914,1
55,671,2,106215703,2
56,353,428,3612354012,2
57,38,2815,7037827133,2
58,202,73,42207500,1
59,1458,0,3044232,1
60,226,1397,5960000,2
61,301,1943,1974321636,1
62,355,1257,4909393,1
63,152,1440,571143,1
64,314,146,986475,1
65,0,1100,36489286,4
66,82,56,5005284,1
67,737,791,35990000,1
68,685,32,28324089,1
69,148,1083,1864692,1
70,975,983,299990000,1
71,950,160,64627517,1
72,95,2210,46882608,1
73,14,291,157895328,2
74,42,61,4748765961,14
75,38,146,90111474,2
76,120,2952,7587011333,3
77,85,1920,88226582,30
78,2079,1311,106058412,10
79,369,2873,31949398197,99
80,55,2368,15388001,1
81,1098,2296,108752465,1
82,113,504,5775872,1
83,761,1641,24395,1
84,617,2626,372852215,2
85,10,627,1381330432,11
86,278,28,759042381,8
87,1981,2183,133162058,1
88,110,507,64885780,2
