,Source,Target,value,nb_transactions
0,302,1,6900188,1
1,85,644,254500,2
2,96,2224,5654930,1
3,306,563,245439974,2
4,37,924,6399582769,1
5,491,441,159623891,1
6,56,1061,15532757748,3
7,898,188,4703300,1
8,160,4,19860000,1
9,2,12,7727122702,109
10,264,52,258762885,1
11,839,1641,666064235,2
12,25,324,54070002,1
13,1132,44,2800033,1
14,40,2131,34454323001,1
15,82,151,835085348,1
16,182,56,9382453371,2
17,420,0,38418,1
18,2131,12,15780664,2
19,64,247,1254986223,1
20,1,2180,4089381681,11
21,374,662,648574675,2
22,12,2228,1341617244548,43
23,28,2356,196357182,5
24,1941,1089,10799516,1
25,10,188,1335480,1
26,521,306,67691603,1
27,148,458,2206315103,1
28,274,1270,882762040,1
29,44,856,2092416,1
30,1,244,19926285,2
31,257,30,119471791,3
32,56,1510,108518306298,7
33,12,1281,2184028072520,70
34,244,50,999960000,1
35,89,2204,358737127456,21
36,150,894,12882320559,4
37,56,2193,67180012419,2
38,521,943,68361603,1
39,1100,474,282207640,1
40,85,792,41517629,1
41,105,1478,3425753812,6
42,25,2210,318312633,3
43,155,53,1444749119,13
44,137,2199,13031364,1
45,89,188,8221098641,1
46,2886,2185,45884040,1
47,806,159,137614839,1
48,85,56,171414871,6
49,257,2182,450075125,8
50,61,148,184802634,3
51,1350,1,327160000,1
52,244,564,4499766000,3
53,32,779,1927440,1
54,374,2182,3278620780,8
55,2,126,2064488004,10
56,150,2715,61903198,2
57,2248,640,998102747,2
58,139,894,531360558,1
59,534,1,231278596,1
60,2161,1597,27640033,1
61,37,61,153589986456,24
62,227,23,23458811,1
63,0,1,129373703,7
64,44,1510,18365569,2
65,108,894,362537053,2
66,64,2215,358448512,2
67,1510,581,17265962,1
68,1485,1089,43755857,1
69,11,2183,1099561888,2
70,244,864,4701057000,4
71,62,1701,1304350,1
72,484,2248,71631761,5
73,61,177,1018666048,5
74,199,272,3027075919,1
75,8,225,160799037,1
76,16,1100,10180867060,3
77,37,665,31997913845,5
78,30,63,11361185,1
79,74,12,13985794,1
80,162,12,851543087,7
81,580,2,319973682,2
82,61,1695,4343293,1
83,0,148,464812746,14
84,193,2276,11121743,1
85,63,662,2701503,1
86,37,2204,12799165538,2
87,85,1,104412821,9
88,359,2186,1071503705,2
89,300,61,7736518949,4
90,162,1776,678935611,5
91,762,12,49980000,1
92,257,772,70113619,1
93,212,2210,59500973862,2
94,842,131,49990000,1
95,374,60,304647510,1
96,68,4,136559832,1
97,20,56,14221087485,5
98,786,2246,18765338,1
99,22,306,5883078,1
100,1100,484,748537400,1
101,1630,188,16013296,1
102,105,132,4538380885,1
103,240,645,303255516,1
104,105,29,1652551460,2
105,101,294,22060000,1
106,2248,467,2339715649,1
107,468,240,47940536,1
108,50,648,7317978,3
109,18,376,9198506,1
110,1802,2938,24040000,1
111,60,44,4029932573,2
112,749,1100,3759980000,1
113,374,364,820695815,4
114,318,156,6024820,1
115,2248,252,413515496,2
116,902,74,131393291,1
117,98,2187,6527025,2
118,233,374,21281009,1
119,51,56,593664635,1
120,8,2,73689528995,8
121,85,839,14445655,3
122,150,2148,2642462787,1
123,1510,0,120889801,2
124,28,581,308834700,6
125,1078,894,176624348,1
126,152,38,957776810,2
127,664,365,38130167,1
128,150,2228,3863504966,1
129,120,299,2593197515,2
130,912,2,2200072,2
131,38,2329,1436029917,1
132,229,188,1474634,1
133,12,118,4381080,2
134,63,1083,1402538,1
135,177,467,66249010,2
136,374,1012,195691635,1
137,2685,891,39449721,2
138,1510,665,149051883,1
139,463,688,522570,1
140,1107,662,7470000,1
141,325,894,88412619,1
142,265,371,8661367,1
143,11,467,11527947309,23
144,38,1149,204579,1
145,297,0,7640189221,10
146,12,884,455767414,1
147,84,61,11511818150,3
148,148,821,99964426,1
149,701,140,638800300,4
150,23,2210,269009619,14
151,1,2356,418324789,1
152,115,891,19542503,1
153,62,335,8186422,2
154,150,510,3863504966,1
155,40,2215,35844974995,2
156,213,1603,10019760000,1
157,61,901,836750726,5
158,350,188,993173,1
159,850,1083,989888130,3
160,227,984,8064623,1
161,150,1257,32257927038,15
162,58,0,8961008,1
163,432,2215,41137403,1
164,156,1603,9819735858,6
165,3080,894,11358219,1
166,127,61,7402857377,7
167,44,575,2517772,2
168,85,328,1066052,1
169,138,61,30990219,1
170,66,240,219068831,2
171,108,643,86990210,1
172,177,894,122600926,1
173,660,2,507907684,1
174,837,126,1051947768,1
175,12,538,93769919730,5
176,2,152,459454127,21
177,1657,1063,22848607,1
178,394,212,26884446,1
179,68,1404,24980000,1
180,3120,300,204934000,1
181,570,1847,1899970,1
182,374,21,442204284,3
183,0,1089,32601446,17
184,18,1440,5924680,1
185,33,0,2639959402,1
186,17,2210,210387570,1
187,2,100,31387758,1
188,12,665,627436282379,50
189,132,1,20177236,1
190,67,1714,95806707,1
191,374,2229,449292920,1
192,459,896,2832506,2
193,0,762,109332330,2
194,374,891,475175500,1
195,82,0,14038442,1
196,18,73,139700955,15
197,396,984,134287711,1
198,149,2210,105013930,1
199,575,2305,1159774,1
200,376,1466,466030486,14
201,2348,2149,117653640,2
202,14,1214,20399990000,1
203,2348,694,200248700,1
204,43,0,4533402,1
205,76,2185,3026497658,9
206,45,204,17830518,1
207,1462,894,12370224,1
208,14,188,699950000,1
209,152,227,5474742,1
210,1155,2187,987570,1
211,371,2305,16988725594,1
212,1076,1008,804155570,1
213,155,376,34875622065,344
214,868,509,9980000,1
215,32,2248,159224722,46
216,359,1083,7326400,1
217,1,970,743874938,1
218,2933,709,75632019,1
219,132,1257,52092768,4
220,0,73,8099421,4
221,148,1107,2728536733,1
222,2531,648,1102219879,1
223,521,187,96353163,1
224,254,1440,106016,1
225,1208,56,54315913,1
226,64,304,2632896442,8
227,371,2619,24980000,1
228,113,362,1335046,1
229,907,2276,14194163,2
230,102,2470,2741360723,1
231,185,56,5791836487,3
232,912,0,1275140,1
233,999,306,24163574,1
234,14,411,98999800000,4
235,11,945,846639578,1
236,102,1457,752900770,1
237,444,0,2197010,1
238,85,1061,49999984520,1
239,581,323,19977263,2
240,280,894,288869911,1
241,85,2,8439117,1
242,215,1440,2440653,2
243,490,1192,99980000,1
244,1030,870,247270000,1
245,374,304,3253940744,7
246,12,38,218416654339,8
247,150,2102,34961234,1
248,890,376,47062421,2
249,298,25,16666829938,6
250,11,12,2804232736,5
251,62,113,534296,2
252,374,467,209506717,1
253,943,915,26208689,1
254,245,2183,253436,1
255,326,212,6356407,1
256,1350,2,283631800,1
257,0,2764,56776660,2
258,2040,1859,20966866,1
259,462,564,532781507,2
260,1657,297,110528093,1
261,12,120,146382634,1
262,56,150,1003699887,1
263,521,694,92791226,2
264,910,188,1306093,1
265,694,2215,271300000,1
266,38,428,12755369864,1
267,2046,188,8302600,1
268,25,2230,128182401,1
269,1322,188,239296569,1
270,67,74,193948342,1
271,36,891,14033993,1
272,644,1081,99516920,1
273,2496,204,109432767,1
274,376,144,162091602,1
275,64,2044,240798448,1
276,0,2363,16927954,13
277,2267,1440,1200117,1
278,1,0,1805963,1
279,528,648,67885000,1
280,116,290,254969328,1
281,817,2194,16224083,3
282,401,3100,27136170,1
283,14,648,19353500,1
284,193,2309,239155066,1
285,1917,588,136075079,1
286,131,2910,1408400000,1
287,12,607,93601203108,3
288,411,778,19560114,2
289,40,538,65370711310,2
290,204,61,199949998,1
291,14,2204,5599990000,1
292,30,662,62542975,1
293,16,662,30832874143,7
294,105,2837,601030413,1
295,78,1644,1299983844,1
296,105,2748,761304383,1
297,56,77,92068426948,1
298,1436,304,30126159,1
299,573,747,14328397,1
300,38,1831,25015009063,1
301,1100,74,66967200,1
302,3084,166,879938226,1
303,664,62,35721874,1
304,1,31,2224871607,1
305,222,905,32416570,1
306,5,304,21232288,2
307,172,762,618695033,1
308,0,59,159851926,11
309,56,244,208129883809,8
310,933,867,33493300,1
311,802,376,472440120,8
312,124,2783,72317406,1
313,821,984,199997750,1
314,14,56,21001637577,4
315,929,196,2137738,2
316,11,0,25349729,1
317,961,188,4331950,1
318,81,919,4785458,1
319,12,138,218402807252,7
320,148,2,11444141578,2
321,0,467,85036763,11
322,162,648,1371164867,1
323,9,319,29827571,1
324,37,1238,6399582769,1
325,294,140,1120000,1
326,468,56,52002306,1
327,839,984,1303361,1
328,268,376,26459115,4
329,957,2524,230833265,2
330,1100,30,55339624,1
331,56,2131,530781948603,19
332,964,873,95954798,1
333,169,126,81101595,1
334,33,304,3462568369,1
335,206,2309,173393410,2
336,763,2345,7660000,1
337,193,228,758180665,1
338,197,12,500200000,1
339,2248,1100,5044602733,16
340,242,2224,5759393,1
341,38,188,2725883152,1
342,340,0,24289260,2
343,59,923,20253491,1
344,525,2215,27680000,6
345,56,1100,6410251923,2
346,12,2059,31200401036,1
347,66,694,67003412,1
348,374,145,259914757,1
349,964,1848,150060000,1
350,28,302,22161218,1
351,66,302,8701650972,4
352,369,2210,584053955,1
353,152,484,696565996,1
354,12,1093,69875140,2
355,923,39,2486618,1
356,37,2210,6399582769,1
357,168,2309,2582315,1
358,40,2186,273551927853,8
