,Source,Target,value,nb_transactions
0,795,1603,226756326,1
1,77,2,44477603960,22
2,38,185,37595912481,11
3,56,1815,81054879670,1
4,260,467,39816046,2
5,56,14,138816931984,2
6,34,984,11919200,1
7,30,50,369912962,1
8,162,5,1418487764,1
9,38,239,5796640,1
10,63,1426,6000085,1
11,253,894,1070174,1
12,63,44,1102524,1
13,11,62,605153404,1
14,662,896,1181966,1
15,11,85,4292375792,4
16,1102,2305,180229024,4
17,95,29,8062254,1
18,937,148,1929687100,1
19,56,1466,400215102319,12
20,38,304,95588,1
21,64,5,565126018,3
22,38,2194,8646602034,1
23,13,2182,21824664,4
24,2,227,256708147,4
25,148,434,112915784,1
26,106,38,667885902,1
27,207,73,19380844,1
28,50,30,63918280,1
29,32,56,1117027,1
30,11,56,30069869776,35
31,434,2180,61865560,1
32,1,27,24155833,1
33,244,564,250897146,1
34,182,923,147031123,1
35,148,2898,2859146505,1
36,8,634,51335375932,17
37,1520,12,125580,1
38,633,894,101758896,2
39,182,85,4637736315,1
40,38,984,7585305066,8
41,387,489,4310245755,1
42,418,894,977950000,1
43,193,912,2450858,1
44,11,1313,78458485,1
45,20,2924,17554635764,1
46,10,188,2443568,1
47,3,2363,40833148,1
48,374,638,190032638,1
49,38,110,15493549,6
50,43,2305,354300,1
51,112,2246,19962663,1
52,56,2233,32474795623,1
53,512,44,12173662,1
54,69,2204,11354853062,2
55,222,374,2078518449,8
56,525,2215,61551171,21
57,185,675,10638766750,21
58,268,20,1863569,1
59,98,984,7656752,1
60,1122,376,6822050,1
61,79,0,14821188,6
62,1105,56,94797192,1
63,11,538,923145468,1
64,374,371,253071060,1
65,662,665,12811182,7
66,915,2215,80032400,2
67,627,56,621743153,4
68,38,512,16304944592,3
69,834,2210,205900000,1
70,6,984,137587396,3
71,89,20,9400391463,1
72,14,304,2660404428,6
73,56,67,1257626281601,29
74,810,2246,2402851,1
75,0,98,538114,3
76,778,1,71575879,2
77,844,1773,6334670,1
78,609,894,263784,1
79,571,538,301156038,1
80,2,2533,522791298,1
81,38,2289,10123915016,3
82,273,20,4024429200,1
83,2,618,14100816,1
84,150,29,5897294377,1
85,19,2210,4999959500,1
86,1149,2187,159406425,4
87,2248,894,1546556659,11
88,364,894,61291079,1
89,2,884,142466543,1
90,148,665,24848737354,10
91,627,1,19263055,2
92,148,4,6042342760,2
93,1,2129,440154621,2
94,648,0,197144,1
95,1102,564,47575062,1
96,821,155,15953946,1
97,677,1397,35311568,1
98,0,2180,16100289,1
99,374,32,260652578,3
100,86,6,23297626,1
101,3,25,81666296,2
102,525,141,20841139,7
103,138,244,2883922563781,102
104,60,56,16329526,1
