,Source,Target,value,nb_transactions
0,6,61,34416863,1
1,25,5,406725201,1
2,6,2305,54742844,2
3,30,50,409903629,1
4,403,12,1921834,1
5,519,188,6740223,1
6,227,12,4029885,2
7,105,428,4297141353,3
8,8,20,39265223856,7
9,148,140,1593257815,1
10,73,870,500000,1
11,0,891,7788326,4
12,5,1,99472123,16
13,12,23,143975954123,5
14,56,2356,120031600785,2
15,148,1772,3253391409,3
16,592,25,21972880,1
17,1093,2,1177303,1
18,371,2204,11044166538,1
19,244,1815,11505888,2
20,0,984,1523419,1
21,105,2186,3319648536,1
22,105,2305,3319648536,1
23,839,1143,1080394930,1
24,1,286,16851094351,2
25,8,915,21461095322,2
26,3116,126,1426175,1
27,23,227,299262803,10
28,93,196,38890,1
29,12,61,22146306993664,941
30,1908,196,138007938,5
31,18,2,17944026,1
32,20,148,1447686181,3
33,56,1466,25335241919,1
34,82,148,88304600,1
35,67,105,5378663,1
36,98,662,1187076,1
37,2267,575,3000875,1
38,90,894,190637875,1
39,96,0,17298905,7
40,374,925,499912756,1
41,374,2246,5443601952,25
42,116,60,228598134,2
43,69,2231,305951096631,23
44,2038,0,108183,1
45,644,891,6162960,1
46,73,1478,8349084,6
47,148,74,689036520,2
48,0,912,4689435,6
49,44,60,39234796,3
50,86,2210,20019617,2
51,866,648,4301681322,1
52,173,902,95526836191,15
53,1761,2224,39873063,1
54,56,386,3505715305,1
55,8,113,14170247763,3
56,59,374,2975640,1
57,2185,1603,16636922235,10
58,56,2187,894496694429,15
59,12,2597,23345532218,1
60,777,894,376421288,3
61,411,222,27541424,2
62,644,10,4543677,1
63,66,63,13589590064,1
64,936,32,1408752418,3
65,73,73,3690005,1
66,64,2230,1548568835,2
67,1,2166,159050653,1
68,2216,0,160984,1
69,37,44,19595172848,2
70,29,102,18992520,1
71,1233,919,15413751,2
72,415,778,288733953,2
73,261,894,7499310,3
74,374,1102,342204725,1
75,374,323,696136459,1
76,14,1439,116018770,1
77,64,246,4521329889,10
78,12,762,93382128872,4
79,2949,0,25097426,2
80,16,1981,18164333,1
81,38,538,4001543017,1
82,74,152,199954727,1
83,0,984,486108876,42
84,14,2,116018770,1
85,0,2224,54687098,36
86,25,2187,1085770129,2
87,5,1,4009573,1
88,0,884,1047091,1
89,35,2224,1734329,1
90,2,912,24245632,1
91,2,2210,242955496,15
92,140,3,248491564,1
93,340,155,104489906,4
94,169,901,196165180,1
95,1,29,7834762,1
96,64,2,3565365991,6
97,185,1,356355972,3
98,22,1641,43017986,2
99,374,962,76939033,1
100,10,2224,2571623,1
101,25,890,25000000,1
102,306,2877,26808390,1
103,297,856,64764612,1
104,598,188,1420583,1
105,1,675,403848499979,234
106,278,2182,436962443,1
107,1703,82,134251742,1
108,73,98,1106211,1
109,0,98,5183640,8
110,11,2230,650258684,1
111,134,374,204240863,3
112,18,1044,17944026,1
113,665,1,1902185866,2
114,445,894,463076065,1
115,8,0,161121,1
116,16,648,13179762309,8
117,152,662,1856935,1
118,56,353,57252496651,1
119,1061,56,37575233655,18
