,Source,Target,value,nb_transactions
0,52,28,38966079,1
1,580,1603,4299772786,1
2,231,43,2651343293,55
3,2206,1440,1107436,1
4,11,40,11941109,1
5,203,11,38559109,1
6,618,1034,11978564,1
7,162,365,71899466,1
8,200,1652,41575039,1
9,1,607,51764764,1
10,365,62,200780116,4
11,150,2876,2547566617,1
12,942,225,102889753,1
13,639,2206,42652174,1
14,215,11,2004759,1
15,41,715,1139590000,2
16,30,478,248555368,1
17,132,152,208569790,1
18,200,11,4757959,1
19,12,2393,76451563271,1
20,38,444,309154997077,16
21,190,0,320231691,1
22,49,0,28262225,1
23,105,323,7335677521,7
24,562,989,620201021,1
25,699,1776,1065184,1
26,40,12,4818435372,1
27,1080,1287,39294250,1
28,2,2329,1640380364,1
29,278,1717,30703653,1
30,300,2715,147207617,1
31,105,467,3884808798,2
32,2,132,36683158747,3
33,150,38,31486749859,8
34,0,12,35198221,26
35,116,1305,3024330435,8
36,18,665,221215298,2
37,2509,30,873228000,2
38,489,48,153860897,1
39,1323,1089,61846313,3
40,30,877,1000869682,1
41,53,298,2682948,1
42,119,2182,133123661,1
43,636,2636,27430281,4
44,64,283,35251667,1
45,1,0,499990000,1
46,4,665,23480000,10
47,26,762,715295614,1
48,12,1492,49962592,1
49,12,109,170769538,1
50,362,1353,16147352,1
51,51,1851,459075263,2
52,119,2141,2558000,1
53,1257,867,2164852576,1
54,1257,12,17189063219,9
55,1313,42,2242943655,2
56,119,11,225996286,2
57,387,1771,3628780000,1
58,32,2210,1980000,2
59,150,1422,16941839919,4
60,369,2873,20513535083,51
61,231,11,29445249,3
62,2185,1776,1235074011,4
63,1424,2210,601387946,1
64,1731,2210,10412550,4
65,85,2294,389619,1
66,1239,2629,153768,1
67,12,33,76451563271,1
68,103,762,41938303,1
69,44,0,1188637,1
70,2,0,1490238340351,206
71,188,38,68095196,1
72,2481,619,442896550,3
73,96,1701,18809169,2
74,1953,681,71010000,1
75,67,44,10471831,1
76,1257,1776,11259515195,14
77,888,266,89999980000,2
78,112,2248,383335167,5
79,150,2543,23939236072,6
80,12,163,76451563271,1
81,2724,1457,88883198,1
82,115,365,30701886,1
83,112,121,120388312,2
84,105,1779,9892478263,12
85,0,2552,5114156,1
86,304,877,1301379,1
87,0,3121,219847031,1
88,931,1009,8943537,1
89,224,2367,15910000,1
90,211,867,88504000,1
91,98,565,75210312,1
92,1261,1311,154473495,1
93,234,1039,84474425,2
94,113,575,570526,5
95,103,2182,22564441,1
96,11,11,9942076,1
97,640,2191,5441676,1
98,150,385,2547566617,1
99,113,73,890832,4
100,77,1457,66236209,2
101,491,2210,348330000,1
102,742,619,101062721,2
103,1457,9,28948479666,3
104,12,403,76451563271,1
105,110,762,70259709,1
106,319,0,2110919906,10
107,1416,22,2999920000,2
108,2,709,1005559095,1
109,802,132,7946000,1
110,146,113,7980000,1
111,1837,591,76093500,1
112,12,347,76451563271,1
113,550,2210,20902600,1
114,479,1089,191220561,1
115,619,384,585505876699,6
116,2387,113,2554000,3
117,12,130,26370642,1
118,146,0,230333194,3
119,121,2041,153017690,1
120,12,105,19458927,1
121,2761,152,14905742,2
122,597,762,4990200000,1
123,302,2636,79995000,1
124,28,474,8096641,1
125,87,1089,5186282,1
126,1402,2372,15509408,2
127,61,548,2133082803,1
128,105,2557,647594161,1
129,61,1732,1225715280,5
130,61,62,5778288164,6
131,88,986,631907537,1
132,796,1089,281080169,1
133,1013,43,74440659,1
134,12,44,152903126542,2
135,2479,1101,6402009109,2
136,12,85,382257816355,5
137,2349,12,2226824,2
138,1127,844,519039640,2
139,351,805,142940000,1
140,122,283,42325261,1
141,2,2158,366838000,1
142,2433,923,35915593,7
143,396,1089,92117257,1
144,19,2246,6358243,1
145,291,2888,8427531,1
146,30,433,38290000,1
147,15,1281,5626588024,2
148,291,1519,8421346,1
149,3006,40,12636337,1
150,1457,365,20733963536,1
151,56,479,29999990000,1
152,224,2182,312959454,1
153,126,2166,1499990000,1
154,1781,467,93167377,1
155,3,377,3291645,1
156,4,2876,89999711907,1
157,943,2210,1999990000,1
158,533,11,10009534,1
159,783,762,1226067262,1
160,1,850,244542368682,6
161,5,139,1048793636,1
162,35,12,1371528230,1
163,176,11,296968,1
164,25,665,32241450,3
165,199,2229,338105545018,40
166,376,214,15101900,2
167,0,756,227639,1
168,12,1313,2599353151214,34
169,387,1229,6738710000,1
170,461,993,3519944,1
171,0,1139,70901481,2
172,564,12,110320000,1
173,536,12,77762354,1
174,30,11,17016637330,300
175,1305,36,3001000001,2
176,64,955,840415060,1
177,9,365,5864831636,6
178,146,2210,2179686744,3
179,293,2272,6728160,1
180,12,850,10863677888547,145
181,0,278,221496,1
182,977,76,155361372,3
183,365,376,41439747,1
184,56,118,3950809602,3
185,6,113,3702250,1
186,366,986,30287534,1
187,943,44,1999990000,1
188,1457,2353,4599977300,2
189,761,146,1300128,1
190,51,0,51479100,1
191,116,2276,362182853,1
192,273,11,70687600,1
193,487,2,19417277,1
194,112,2206,24512415,1
195,1491,1457,57179515,1
196,121,2314,714261695,2
197,1,1257,366099920000,8
198,42,0,116746000,1
199,330,2248,5195751,2
200,793,54,11033157,2
201,2329,2185,1935108427,3
202,47,1,15227061,1
203,146,238,11137509,1
204,239,2248,19334010,12
205,1313,323,1253167253,7
206,1142,32,108949,1
207,665,64,30684696615,30
208,556,2210,9218786573,1
209,60,1311,9390000,3
210,1232,12,499980000,1
211,51,283,214458056,2
212,2,529,8865509240,7
213,1257,16,398792645,1
214,17,936,119459507,1
215,1072,619,311212460,7
216,2,215,1065106049,1
217,82,2311,2990000,1
218,105,94,374704664,1
219,61,1660,8253606252,8
220,119,376,17168500,1
221,864,105,35603519,2
222,0,2634,10107450,8
223,61,132,16604294159,18
224,250,365,105996824,2
225,105,478,6477262268,4
226,73,330,1980000,1
227,95,118,56778455,1
228,332,507,24246253,2
229,34,239,999990000,1
230,6,504,2042730,1
231,38,1269,1092368225,2
232,581,113,4300001,2
233,2267,529,1100009,1
234,0,1083,3069525,1
235,177,2187,15960000,2
236,347,118,1331628,1
237,225,86,4960000,1
238,7,283,313301650,1
239,28,113,234813558,28
240,155,1920,15571923,3
241,124,176,86967286,1
242,590,984,1079163515,2
243,0,529,136322882,1
244,150,276,4999947170,1
245,2410,2636,45507,1
246,27,318,212525521,1
247,2509,1776,109990000,1
248,30,365,17537886269,18
249,416,555,36045559,1
250,1592,824,85020000,1
251,4,2229,359998847628,4
252,365,2647,202975747,2
253,124,755,54634084,1
254,923,2,3461216,2
255,2,101,2077666619,1
256,364,2210,439960000,2
257,2568,56,281708853,2
258,773,11,45680473,1
259,461,365,641468050,6
260,619,53,59618717927,2
261,2,168,7503151757,3
262,150,2042,3351247594,1
263,397,2491,28682862,1
264,49,75,20255420,2
265,564,2305,21010703876,13
266,2546,28,63758852,2
267,958,419,186542130,1
268,2510,231,81675986,1
269,21,75,4066360921,502
270,1560,1830,21251079,1
271,260,2229,3601697000,1
272,656,44,88454260,1
273,0,2133,818415506,3
274,1076,405,43575619,1
275,12,2249,76451563271,1
276,1870,613,18089298,1
277,1805,1430,1720333027,3
278,225,11,4907540,1
279,139,12,1253922972,4
280,138,436,100090000,1
281,46,316,566374736,2
282,1634,326,110156718,1
283,38,2129,10081032673,1
284,11,841,4077330,1
285,942,2248,106462319,1
286,12,1089,46033150,2
287,6,380,5937794608,1
288,2053,1245,4438794,1
289,1603,199,1462356536095,88
290,152,1397,29990000,1
291,543,2,709950000,2
292,87,2210,1522524,1
293,43,2636,15178457,1
294,719,1981,301361901,1
295,12,2246,2522075125,2
296,291,1042,8427531,1
297,2,362,1019973258,1
298,428,2550,5154498000,2
299,2636,319,149472023,2
300,0,284,33021614,1
301,225,11,1158844,1
302,35,43,1349198230,1
303,1306,762,12983241,1
304,33,12,12631,1
305,2,2726,1019973258,1
306,116,323,5404833599,13
307,660,28,2194518,1
308,18,486,12693898,1
309,61,1281,282248957745,183
310,297,1281,2356663858,2
311,512,119,1560001,1
312,365,231,48580278,1
313,2,119,4943854741,4
314,1142,239,2782267,7
315,152,132,166844649,1
316,251,40,14827487,1
317,1410,43,219880000,1
318,28,2230,17206322,2
319,95,2248,210620000,1
320,39,2241,194850128,1
321,682,2180,202218412,1
322,40,95,4344202,1
323,1419,1920,10754746,4
324,529,56,1955030,1
325,408,79,60759236,1
326,112,1776,69956307,2
327,370,2795,17965444,2
328,61,2550,140951331,1
329,5,1457,4035434188,1
330,105,1024,2101893269,1
331,27,0,177052433,1
332,150,2344,4841554613,1
333,380,47,8898007,1
334,1050,12,61583380,4
335,416,1311,7980000,1
336,119,12,1148629156,2
337,2484,257,7503038,1
338,166,2248,104087186,1
339,1560,2187,129972102,6
340,656,506,10527565,1
341,0,302,16764011,3
342,1611,128,1281115383,1
343,146,1115,41652363,1
344,114,1083,8967024,2
345,88,85,631907537,1
346,867,2182,556078980,1
347,85,146,10916043,2
348,260,2372,455070323,1
349,1776,162,197621046304,48
350,199,2550,99990000,1
351,836,143,20504793,1
352,133,2210,92211232,2
353,151,2636,280626446,3
354,41,2206,493170000,1
355,12,35,8856662743,2
356,1313,2248,730799891,1
357,840,330,1691501,1
358,12,161,76451563271,1
359,262,2362,21190000,1
360,75,88,149473446,53
361,319,86,422819586,2
362,1902,241,39999990000,1
363,558,11,73043184,8
364,443,762,4999990000,1
365,12,148,76451563271,1
366,523,2186,40145700,1
367,112,984,117517471,1
368,214,97,60990000,1
369,1313,30,82490000,1
370,1512,2210,4496319,1
371,840,601,12578116,1
372,330,504,1642254,1
373,38,2041,119292775970,1
374,35,376,225836420,1
375,2042,478,6224993,2
376,56,1305,460090000,1
377,426,12,5980000,1
378,1,665,6385567,1
