,Source,Target,value,nb_transactions
0,564,2129,501866644,1
1,1519,2636,4588826,1
2,119,665,4747018,1
3,494,1089,6205822,1
4,112,2544,70572284,1
5,0,2248,3057419711,34
6,43,762,12456165693,65
7,28,989,16657033,1
8,88,11,37296987,1
9,116,984,995565140,1
10,1008,12,33920,1
11,150,370,5090537281,2
12,2,858,3019285065,3
13,55,862,53968562,1
14,162,251,173829097,1
15,150,2174,7665145427,2
16,664,2411,23951116,1
17,2,302,4016641288,3
18,592,118,1002753,1
19,28,1100,17899304,1
20,95,113,53873540,1
21,113,2206,72023063,8
22,304,1776,383745719,2
23,55,426,322391714,3
24,278,1851,16794882,1
25,194,922,101357071,1
26,0,32,42532523,2
27,116,2182,261865007,1
28,133,2210,76339554,3
29,1560,198,94541058,1
30,660,28,40013918,1
31,55,1351,78239016,1
32,1493,485,70663240,1
33,1313,665,467956970,2
34,119,68,1125324670,1
35,512,1449,2280033,2
36,55,2433,7891741146,4
37,75,1652,16020000,25
38,824,2210,2001481920,1
39,1457,856,2979292167,1
40,1100,2,9423096,1
41,639,575,2855188,1
42,150,2679,2548597123,1
43,2,103,1067060432,1
44,0,118,2393610,2
45,665,2229,3328547416,1
46,145,198,883481456,2
47,1083,1560,220017282,2
48,55,438,2625407130,1
49,491,0,404561558,1
50,60,1560,85446000,1
51,15,947,234013163,2
52,863,1920,176420847,3
53,1313,56,51593202,2
54,268,2206,34190433,7
55,720,32,8990000,1
56,1078,1261,16327939,1
57,308,1920,22829522,2
58,30,105,67054346,1
59,802,575,204841000,2
60,105,1752,6254625851,8
61,1231,1311,2333176,1
62,1908,382,9980000,1
63,55,1281,2625407130,1
64,981,2291,1474439,1
65,28,693,76443942,1
66,56,538,24346344,1
67,16,415,38371854,7
68,355,1353,4539959,1
69,38,1603,41484946790,7
70,87,1208,202980000,1
71,278,302,220381365,1
72,2206,512,561023575,20
73,12,1305,141663593673,5
74,116,330,1834154207,4
75,811,762,508782752,1
76,162,1313,7790840463,1
77,387,1771,2335540000,1
78,11,665,4941854019,5
79,11,1752,213604940,1
80,55,260,255664458,5
81,290,4,68002406616,1
82,619,408,1037193171587,3
83,1621,11,829051529,1
84,585,538,1411619916,1
85,1,2557,490090000,1
86,754,746,296588755,3
87,497,155,27990000,1
88,28,125,2838872916,65
89,62,34,18801000187,1
90,55,484,2625407130,1
91,12,304,69526900336,2
92,198,638,370932339,1
93,695,11,22917130,1
94,132,1154,5420079976,1
95,85,231,752203929,1
96,105,119,5115936090,4
97,11,414,1444436642,1
98,739,113,96000,1
99,55,2362,210446594,3
100,113,103,40000,1
101,486,1,4432876,1
102,365,1028,549480073,1
103,53,323,2947471,1
104,363,1049,43045673,1
105,12,1040,69500302238,1
106,33,2210,21406408,1
107,564,363,3301007019,1
108,890,2041,562389114,1
109,112,867,227613171,2
110,49,20,4757152900,1
111,135,119,220687853,1
112,260,2210,2608604,1
113,390,146,150743000,3
114,56,1840,49990000,1
115,55,1776,21180584112,52
116,7,323,11410000,1
117,52,661,376826269,1
118,55,1156,53968562,1
119,321,575,104071188,1
120,73,1083,129708629,5
121,132,2329,827291067,1
122,16,0,5651874,1
123,416,3039,79109471,2
124,931,2636,32328281,1
125,552,1313,2400007,1
126,55,2944,53968562,1
127,2185,61,959896784,2
128,12,2185,139016214902,3
129,73,1313,1776511,1
130,14,1457,1655095717,1
131,544,481,62508447,1
132,55,2,346149397440,394
133,269,294,250566571,3
134,102,2246,23203300,1
135,1257,762,370954497,1
136,2509,2210,921033486,6
137,28,355,43602256,1
138,700,1642,14750648,2
139,2,323,28898291491,20
140,330,1440,1301972,1
141,11,250,41588632,1
142,2093,2210,38735171,1
143,1313,1083,249960000,4
144,1014,762,1114160,1
145,148,538,28430000,1
146,35,2210,4203030447,1
147,34,762,109113886,1
148,116,461,254140641,1
149,1646,1311,468850000,5
150,0,2410,36294245,1
151,49,1276,785540000,2
152,38,323,11852841940,2
153,2,822,2852779648,2
154,1,82,3626500,1
155,4,2246,7131048,1
156,777,11,40510271,1
157,2185,850,2658500405,8
158,64,1014,458522182,1
159,3092,11,24735969,1
160,207,316,43736783,1
161,2576,333,34898000,1
162,429,531,293880957,2
163,1313,1920,154700031,3
164,88,478,1853918000,2
165,2276,82,1100042,1
166,77,95,1357689081,7
167,601,2,2414606,4
168,387,859,10109560000,5
169,0,2230,433683673,3
170,185,105,1288015220,4
171,2,1752,15685422681,11
172,2,1497,1026103474,1
173,262,12,182290000,1
174,2730,11,2140585,1
175,28,360,10770166,1
176,410,2246,26090000,1
177,85,2980,355804051,3
178,484,1752,6042800,1
179,1174,2248,3388744,1
180,824,365,20143179,1
181,34,831,1217972625,3
182,4,2246,22427831,1
183,257,984,17438225,1
184,113,304,37287829,1
185,28,2580,36453844,2
186,384,1457,456073612,1
187,2924,38,20184301787,3
188,1683,1257,2660519024,1
189,16,2248,87707604,1
190,85,323,43880325,1
191,182,231,12797232333,2
192,452,1920,203770000,4
193,64,841,111388550,1
194,112,675,55709330,1
195,885,6,633038105,1
196,397,975,62914713,1
197,75,10,17559491,12
198,245,575,106042400,1
199,347,1089,36221884,1
200,243,156,1187303,1
201,685,227,23771974,1
202,2206,2210,776884903,3
203,113,28,220980000,1
204,154,899,24203426,1
205,1313,1,6530011,1
206,198,1397,995568200,4
207,1213,447,72538093,1
208,585,1457,1049536286,1
209,1050,2636,15955370,1
210,79,2620,3481801,1
211,353,1281,427791240,1
212,1571,0,21639660486,5
213,51,2907,263141567,1
214,28,185,45309284,2
215,252,12,2499940000,1
216,75,2866,1601064,1
217,795,119,132139713,1
218,82,789,61556375,1
219,2636,182,277307089,1
220,12,185,899980000,1
221,2865,11,41519963,1
222,28,348,10770166,1
223,38,762,11852841940,2
224,44,2376,1104475,1
225,28,38,60244728,3
226,96,2246,328897695,1
227,112,11,29350200,1
228,859,1457,3028980000,1
229,175,620,223485026,2
230,512,75,58433696,8
231,124,3027,199490000,1
232,619,2022,80430130193,1
233,116,113,1475070462,5
234,796,43,10239721928,21
235,88,0,45998481,2
236,597,762,7394300000,1
237,12,529,1496293,1
238,302,762,6455673869,4
239,317,877,215374616,1
240,1370,12,102385535,1
241,2,291,7041895916,6
242,0,323,139576800,2
243,2,1032,1737718412,1
244,429,3099,19198489,1
245,2490,68,156988195,1
246,278,767,264525980,1
247,38,163,5026160108,1
248,750,2262,99990000,1
249,24,62,487890443,1
250,158,0,2912667,2
251,113,12,826716660,17
252,41,12,40795805,5
253,1313,697,449980000,2
254,2,1993,1827019141,1
255,2,762,38675379,1
256,150,2344,2641824797,1
257,12,2759,374648923,1
258,749,2759,3820297,1
259,39,2508,60662312,2
260,1466,364,16351622285,35
261,117,304,5894667,1
262,2244,874,302378504,1
263,365,2246,182520056,2
264,316,2283,32988414,1
265,28,129,13491921,1
266,162,2185,4839850056,1
267,1379,1457,649927745,2
268,11,407,92214236,1
269,484,923,676156,1
270,38,2061,1000869084,1
271,1257,0,503937544,1
272,923,57,69114415,30
273,397,866,91473895,1
274,226,1263,152170000,1
275,2206,552,3021197,1
276,88,119,61671490,1
277,193,2210,78033668,1
278,28,2726,369822768,2
279,1570,387,899999280000,18
280,467,1928,30461506,1
281,61,850,229191894663,137
282,291,850,10120665,1
283,93,12,7011848000,4
284,12,2129,146081205476,3
285,1085,11,45360000,1
286,105,2141,1947855225,1
287,467,2248,64980000,2
288,1560,2658,21989796,1
289,55,2786,2625407130,1
290,1279,1920,34555760,4
291,904,762,1299736492,1
292,867,1776,187382037,1
293,250,2293,327027681,2
294,55,564,5329053276,3
295,95,0,55236614,1
296,2696,11,16019038,1
297,49,179,123431130,1
298,55,2185,5304782822,3
299,471,1096,25228367,1
300,51,2210,173533391,3
301,1153,376,366475854,6
302,278,2,277562000,1
303,231,43,750900000,1
304,76,762,466196371,2
305,323,140,19776357,1
306,55,126,53968562,1
307,12,1776,679980000,1
308,1466,376,132679492,5
309,376,2755,888958162,7
310,1,42,10452774,1
311,291,38,16921518,1
312,1,44,46999775,3
313,4,0,747997118385,11
314,112,178,70572284,1
315,0,1,8523652,5
316,407,762,3054945176,2
317,42,2210,114484573,2
318,1,12,18254172,1
319,478,762,66860900,1
320,1213,162,72856065,1
321,53,2248,2016592,1
322,214,2229,2045495200,2
323,568,11,1036139677,5
324,204,2,800000000,1
325,2191,1100,12851345,1
326,7,375,9040000,1
327,89,250,60327000,1
328,2,50,8116869389,1
329,478,504,1300485,1
330,2,242,902243379,1
331,38,1625,136020489386,1
332,323,479,24793939,1
333,1560,450,22987917,1
334,88,342,135374349,1
335,575,762,121294898,3
336,2,225,7876799121,6
337,28,2625,125252982,2
338,2509,1910,1923024800,2
339,1261,1311,7866495,1
340,83,2210,181131090,1
341,323,330,4309339,1
342,28,2888,103691331,2
343,970,754,200062087,1
344,10,713,25000,1
345,107,2186,3376074,1
346,645,981,63208177,1
347,62,362,1242985672,2
348,619,1581,111618896509,9
349,1014,1776,34228726,2
350,116,249,679437389,2
351,26,762,492691043,1
352,125,25,315299112,1
353,28,2955,1165345712,31
354,413,1560,186517800,1
355,75,1537,1770000,1
356,55,1928,2625407130,1
357,38,850,5926420970,1
358,366,105,302281464,7
359,12,168,276465594,2
360,12,1714,69500302238,1
361,674,762,23941300,1
362,1679,414,533653409,1
363,116,478,248496325,1
364,116,2267,898852618,1
365,416,762,57219539,1
366,28,2042,13418700,1
367,227,11,99990000,1
368,289,11,4478148,1
369,351,1089,3490640,1
370,11,557,8383880,1
371,38,2229,9847611066,1
372,1313,1919,5584192,1
373,30,984,172637831,1
374,2239,1348,98858415,1
375,195,399,7926735,1
376,2509,1928,29662400,1
377,2510,56,51031850,1
378,2003,504,36071989,1
379,105,636,6967967725,5
380,824,376,4743823293,24
381,61,2206,204725813,2
382,366,412,167584179,4
383,35,2,1474100000,2
384,40,2248,6641345783,1
385,391,0,58891436,6
386,323,1601,189990000,1
387,12,130,245406191,1
388,397,129,5567037,1
389,1353,36,9031762558,6
390,56,1752,825653401,5
391,105,1603,1445015966,2
392,481,457,48243656,1
393,28,1075,1807537197,30
394,365,11,8416465,3
395,103,952,43711187,1
396,59,619,36943110187,2
397,63,1053,69506984,1
398,476,207,28106867,1
399,1100,762,10911736,1
400,387,762,1939400000,1
401,1867,762,1287695775,1
402,560,75,101774964,19
403,968,2246,18302133,1
404,489,43,3140757937,5
405,1313,3083,49990000,1
406,298,817,10147159,1
407,803,11,94687628,2
408,484,56,19291969,3
409,351,715,109004568,1
410,28,2641,48809040,1
411,1369,1920,77610000,6
412,61,2550,2566100342,3
413,291,394,16921518,1
414,75,675,3449974000,2
415,55,37,118415927,2
416,1,44,1018337,1
417,43,709,66460755,1
418,9,2166,1351110000,1
419,2001,11,8239966,1
420,271,446,28447679,1
421,4,1776,135999476070,2
422,1668,619,2945156245,5
423,2,2629,6096222748,4
424,1806,2210,1689990000,1
425,51,461,165002763,1
426,2,665,2251729670,2
427,56,2230,74501757,1
428,0,85,19322324,1
429,85,2187,79735095,13
430,88,2,926959000,1
431,55,890,2625407130,1
432,43,12,33597879623,53
433,391,1776,38449927,3
434,11,323,2857999377,4
435,931,1061,6848639,1
436,964,11,10390000,1
437,4,2151,76370131,1
438,12,2206,3327558053,12
439,116,2759,399738435,1
440,51,2541,161585053,1
441,1183,2210,180450965,2
