,Source,Target,value,nb_transactions
0,0,0,48015565,4
1,839,2,8273180,4
2,1,178,3762675089,27
3,2,424,406934617,1
4,64,5,49822438,1
5,73,660,1072067,1
6,11,2942,480946268,1
7,2,891,5521098,1
8,3,1714,89166553,4
9,4,38,70361180,4
10,5,152,6891501,1
11,102,38,938463843,1
12,1111,326,490252067,61
13,244,1,2225825036,15
14,6,984,616949066,11
15,3,268,80242492,4
16,7,2309,58758502,1
17,56,386,3528484942,1
18,3,2248,1556285376,70
19,8,2186,77839212066,13
20,2,856,45087776,2
21,12,126,287840883,3
22,150,892,9071721706,2
23,162,63,1351729314,3
24,12,607,88298685812,4
25,3,2,45204223,2
26,1510,1478,219934414,1
27,1083,675,2519465134,11
28,0,821,210787,1
29,9,20,8028829276,1
30,1183,374,199281705,2
31,12,893,44149342906,2
32,2,771,45284017,1
33,10,662,11891624,1
34,1143,894,106709944,2
35,1226,895,19222880,1
36,2248,896,590739159,25
37,126,2182,25153403483,8
38,8,56,2008079949283,397
39,416,897,10983272,1
40,56,984,28496982606172,465
41,77,2193,125500824,1
42,116,2,1633797727,25
43,12,1313,88298685812,4
44,12,2479,66224014359,3
45,11,2246,1722719,1
46,12,126,415600750,5
47,13,152,931278,1
48,14,778,4358826,1
49,15,82,508169195,1
50,856,38,9952672,1
51,16,2187,31308347663,4
52,0,898,712635,2
53,102,368,5265212793,1
54,17,2210,24264140,1
55,8,893,251384564,1
56,18,627,10415613,1
57,56,112,387501332481,5
58,19,648,10510069904,1
59,20,168,10663873742,1
60,1,98,649543738,3
61,939,2182,1385714,1
62,2858,2248,813650,2
63,21,984,50939471,1
64,66,148,32652457639,4
65,22,1776,92477481,4
66,23,428,101974688,1
67,56,581,69410256405,4
68,302,56,10414159,1
69,293,850,95483535408,4
70,8,32,7324296315,1
71,24,2210,175680059,1
72,25,140,224836768,1
73,450,2187,182111408,3
74,73,1,37746243,11
75,64,2228,674570281,2
76,20,2,2411598153,3
77,56,512,203364875447,4
78,105,1466,5115178880,1
79,56,1,3335512892554,56
80,12,3092,22074671453,1
81,2026,1,15553505,1
82,150,850,9071721706,2
83,2002,56,221333659,1
84,444,38,1419455952,7
85,374,1164,136445547,1
86,26,880,1850860,1
87,649,899,499950000,1
88,638,662,4537277,1
89,1128,188,10057280,1
90,12,2248,37794176129,82
91,0,61,11706067,2
92,27,984,1630834422,30
93,2455,188,2830060,1
94,2248,38,26673213449,64
95,1,0,928758462044,1164
96,2248,648,835565036,19
97,286,20,1627644288,3
98,2,44,7374519362,37
99,28,894,96634570,1
100,66,0,42433697095,6
101,152,81,2065600,1
102,150,2,60574765947,22
103,3,648,146185987,7
104,8,1397,4008799157,1
105,29,1776,1510031,1
106,2,2276,20009734,1
107,1951,2210,22469880,1
108,177,188,2567250,1
109,12,30,178612384028,16
110,5,140,2185828,1
111,11,884,1445831862,4
112,126,20,5723925057,1
113,374,0,14539348107,26
114,32,113,2970048,1
115,30,1701,21864807,4
116,82,2,324242863,3
117,64,1171,115594613,1
118,31,148,5648107,1
119,2248,79,956118515,13
120,32,984,93606842,3
121,890,56,135038375,2
122,8,38,138275365685,28
123,33,188,3257042,1
124,0,207,6276495,1
125,34,188,6112412,2
126,35,894,24211720,1
127,150,773,1395881021,1
128,2,99,783575738,2
129,36,188,2097613,1
130,73,79,50000,1
131,8,27,166876196392,35
132,376,691,1745036701,4
133,555,2,2352331,2
134,239,839,1326277,1
135,369,2210,380197682,2
136,67,2215,242974393,4
137,37,0,762418063730,82
138,268,282,36274780,2
139,162,67,1507496453,2
140,19,152,12505721892,1
141,1,2223,37410038092,9
142,374,900,351641153,2
143,38,648,14277380,6
144,2,21,131767774,3
145,39,2,15653280,1
146,40,894,138530000,1
