,Source,Target,value,nb_transactions
0,779,2,702427267,2
1,2248,1748,19386053,1
2,278,2186,89441074,1
3,56,196,1260710210,1
4,293,16,1522882438,1
5,581,1,8995094,1
6,730,338,49980000,1
7,162,56,1581418497,9
8,1954,982,11994380,1
9,15,2,246227516,1
10,1089,867,178000321,12
11,821,227,2144892,1
12,1042,12,18436991,4
13,244,56,733777000,6
14,1871,2183,404337132,1
15,38,609,75385205123,21
16,0,1641,12169779,9
17,59,1,12901911,2
18,244,1478,1189000,2
19,1628,1101,402480,1
20,195,125,79269731,1
21,222,132,9110369,1
22,106,55,6411916,1
23,12,2178,23672159,1
24,2981,2246,13287170,1
25,22,2210,34799777087,1
26,964,327,307030000,1
27,156,1257,489615508,1
28,239,113,2394903,2
29,723,2246,13687632,2
30,2,838,92220822,1
31,30,20,399969819,1
32,160,2185,66880555,1
33,12,484,93089858,4
34,563,2015,20060000,1
35,2380,188,17036021,2
36,374,294,216580471,1
37,0,1440,321099619,67
38,568,1089,12003186,2
39,639,709,111620000,1
40,66,2,2288914019,6
41,69,188,3706221,1
42,677,1397,152214634,2
43,75,1989,16559030,20
44,157,662,1101308,1
45,490,894,501801000,7
46,2314,323,101005800,1
47,583,12,14704748,1
48,12,426,13899138,1
49,25,1027,99735256,1
50,63,86,4939046,3
51,0,867,75994320,1
52,202,12,17463700,1
53,371,1833,1005436676,1
54,116,12,407955966,3
55,55,0,12416129,1
56,291,2185,19340000,1
57,677,2182,76107317,1
58,105,73,43850768290,129
59,848,2194,2373748,1
60,298,354,2548411034,1
61,2248,2233,19997288,2
62,197,358,30204655,1
63,93,2565,10506965,1
64,11,2421,327788250,1
65,331,605,25402,1
66,839,675,86893001,1
67,27,2,305598764,2
68,575,2185,183600580,3
69,819,61,27918379,1
70,148,63,399973600,1
71,227,0,99484132,1
72,632,353,5099772071,2
73,1322,737,201080000,1
74,294,58,46628704,21
75,29,1440,5628385,1
76,839,187,17641669,1
77,244,564,1538782000,3
78,38,20,891809657,1
79,210,84,5525860280,1
80,1350,548,23771700,1
81,310,374,278519497,1
82,2938,2161,7040000,1
83,5,239,1632434,1
84,291,131,152367273,1
85,116,512,87214539,1
86,3029,473,17697409,1
87,369,1,126034783,2
88,71,894,439520160,1
89,0,497,1500000,1
90,374,225,667756700,1
91,260,575,76512328,2
92,839,2230,97385001,1
93,2229,14,182957445030,23
94,61,1238,95159010,1
95,185,105,401006299,1
96,76,297,684306391,1
97,162,229,156927144,1
98,301,151,48398819,1
99,983,0,16133968,5
100,56,374,155452480,1
101,2338,188,8508851,2
102,2248,38,98815421,1
103,386,188,8810720,1
104,105,2329,452905870,2
105,318,304,6099432,1
106,484,374,1912173,1
107,140,2,159077547,2
108,1,984,1751738390,4
109,847,894,1345286,1
110,795,0,443650207,29
111,51,376,37178912,1
112,85,575,21058782,1
113,12,581,87065008344,10
114,36,384,124987570,1
115,23,86,1489758,1
116,3,901,3705330,1
117,33,1257,403950791562,66
118,199,2,29499946240,3
119,627,2219,29013570,1
120,374,38,127831742,1
121,66,374,414413793,3
122,64,12,17833867284,44
123,89,2204,178501686728,24
124,2577,188,2607707,1
125,56,2552,5648915352,2
126,105,0,151641449,3
127,12,71,18624571,1
128,1461,894,6250300,1
129,2,56,827065493,43
130,2,1439,49286033,4
131,69,2727,90256693553,8
132,79,12,84580147,5
133,61,2223,10001585047,1
134,105,796,173292166,1
135,20,2248,23282067733,1
136,193,1,2402057023,5
137,291,86,20486405,1
138,1657,2488,4950000,1
139,2,676,103872686,2
140,2765,3009,69987570,1
141,44,529,45609505,1
142,0,660,325700,4
143,28,302,40141480,2
144,12,21,15754923,1
145,354,2,4811000,1
