,Source,Target,value,nb_transactions
0,19,1,2245358,1
1,12,176,85364891,2
2,12,2272,52334920740,1
3,105,61,39517444117,4
4,833,2187,16419000,1
5,0,218,335821,1
6,1313,56,10990017,1
7,502,30,99690000,1
8,28,762,295846052,14
9,44,2636,2513023,1
10,38,93,32440836670,1
11,1107,1067,16080493,1
12,12,2222,46362546,1
13,164,2826,33313074,2
14,74,0,73476052,1
15,55,1313,624305335,7
16,988,2313,9990000,1
17,270,2210,55862122486,4
18,1107,1440,4083280,1
19,12,1098,198033057,2
20,85,2636,67758988,2
21,19,95,11962422668,1
22,152,204,796575648,5
23,12,850,9839525821745,197
24,2636,1107,762332269,2
25,12,1267,52334920740,1
26,955,2210,496823934,1
27,2851,425,77543467,1
28,330,529,1271001,1
29,145,762,314836256,1
30,28,304,14487943,1
31,478,1457,98778180,1
32,1313,564,57990496,1
33,19,1984,1029421,1
34,40,73,3769295,1
35,44,2210,96510000,1
36,380,139,82424984,1
37,1130,762,2261042769,1
38,1592,102,40700000,1
39,12,46,44035624,1
40,53,28,73326000,1
41,2589,2945,1386758,1
42,28,1015,11941555,1
43,1313,1281,999990000,1
44,149,93,200000,2
45,102,95,65367698,1
46,12,139,108649705,3
47,12,2990,471014286660,9
48,1188,2233,29660000,2
49,762,750,148586156,1
50,1770,1642,49306036,2
51,12,1,544982071,7
52,28,478,29386164,2
53,704,38,34304924,1
54,132,2229,3812950000,2
55,164,2634,60466872,3
56,2206,67,7160654,4
57,1467,2636,13780000,1
58,1320,2,17262630,1
59,12,456,41313208,1
60,762,5,216440586,1
61,239,56,10000000,1
62,2267,28,600000000,1
63,56,118,145185391,1
64,552,0,1016261,1
65,12,95,7916245214,21
66,323,30,110290359,1
67,636,2636,18992995,1
68,12,1067,45221406,1
69,64,2613,1555157699,1
70,1107,529,51507198,2
71,268,188,7517888,1
72,164,1520,16996825,1
73,531,2133,4695916,1
74,28,1057,14487943,1
75,2,12,4090000,1
76,12,2606,145144827,3
77,338,0,2171742000,3
78,6,74,99990000,1
79,85,146,19413535,3
80,12,306,54235806,1
81,44,0,4237430,1
82,12,138,1622549016652,34
83,12,2563,141251084,2
84,56,116,88963960,1
85,23,670,23551759,1
86,12,272,52972168,1
87,461,2500,459339737,1
88,216,2206,28402044,5
89,297,984,191247934,1
90,79,871,2008530,1
91,222,12,26082988,1
92,164,46,9173600,1
93,1313,37,1192171,1
94,56,2229,374587285,2
95,552,2,1150280,1
96,12,2325,67083871,4
97,529,1457,178259645,1
98,113,218,72152361,2
99,1052,102,2539454,1
100,305,11,84585128,2
101,896,73,211974,1
102,164,56,49447885,3
103,12,118,213977811,1
104,675,11,12612378,2
105,28,2225,14487943,1
106,28,30,27007760,3
107,12,2289,45397945,1
108,51,14,470926987,2
109,1313,323,23350907,5
110,1436,52,132689313,1
111,1752,36,3000000000,2
112,38,2272,4019211864,1
113,376,113,134035193,1
114,12,3034,52334920740,1
115,12,3082,4848445211,1
116,93,37,81175490,2
117,2636,2210,1549518752,11
118,529,735,22950000,1
119,12,1692,3635686288,56
120,105,636,59423434705,6
121,36,575,10634568,2
122,6,2964,99990000,1
123,154,28,4905390,1
124,12,2270,2494910168,47
125,12,28,88876303126,31
126,127,146,7928235,1
127,93,2246,183990000,1
128,414,11,5685826,1
129,12,115,767854374,6
130,762,38,31127401263,2
131,113,1305,77084539,7
132,12,75,348594181,28
133,2298,227,93027077,1
134,38,663,4019211864,1
135,328,762,1841048260,6
136,12,16,1993791832341,43
137,76,1919,1301022,1
138,1578,2552,8919271,1
139,942,0,1761623,1
140,2636,2541,110788691,2
141,984,2550,171937389,2
142,11,532,98832800,1
143,23,87,13381636,1
144,12,954,47684772,1
145,735,2210,8084402,1
146,105,2430,990998600,1
147,88,1960,2977643315,1
148,12,752,4848445211,1
149,2550,48,6590442571,3
150,150,2504,5019167798,2
151,1313,268,2335729,1
152,12,2230,44536904,1
153,28,1440,14487943,1
154,247,984,12178698,2
155,0,1440,50381641,2
156,86,93,1296777,1
157,216,2141,16550192,2
158,2206,1107,19751398,3
159,323,61,1131085446,2
160,1897,0,82773292,1
161,19,762,51324685662,4
162,2131,2552,3815610,1
163,2212,2372,156284270,1
164,337,2187,72714899,3
165,76,461,154000000,5
166,225,323,1039166,1
167,28,1776,1140504753,77
168,563,1984,300000,1
169,178,2636,3610088,1
170,150,2329,2510458189,1
171,762,2041,2992173228,3
172,461,1688,12097364,1
173,1058,0,2375911,1
174,12,504,201509088273,300
175,12,1457,131683713457,20
176,73,113,8358362,6
177,0,2541,5414230,3
178,75,275,25928270,3
179,2327,382,349538950,6
180,55,12,475583074,6
181,461,11,19488937,2
182,12,632,4848445211,1
183,12,454,38794200,1
184,28,2308,46813901,1
185,323,2636,145017615,5
186,12,329,43069148,1
187,1214,61,26250015,1
188,238,146,38987780,1
189,2145,455,1406371200,1
190,12,235,54235806,1
191,105,1281,990998600,1
192,572,177,12655744,1
193,1127,61,1949394,1
194,979,0,5987919,1
195,1257,2372,669004140,3
196,1,2990,489602915,1
197,575,56,10000000,1
198,461,0,199966577,1
199,677,2206,638896,1
200,75,115,174555308,33
201,2433,28,2866398,1
202,441,2517,15836019600,2
203,38,940,4019211864,1
204,1840,2636,17925000,1
205,239,95,2532398,2
