,Source,Target,value,nb_transactions
0,79,56,16124526617,11
1,20,1781,306850070,1
2,23,20,203396302,4
3,11,73,5443637574,8
4,225,2187,7485726,2
5,64,113,584559652,3
6,3,2230,38943588,2
7,138,2,47310010628,14
8,296,56,10244214012,65
9,56,1466,970597790301,34
10,90,2180,1884375340,1
11,6,665,1042673031,3
12,91,984,523357,1
13,374,2246,24034643945,26
14,296,145,539041259,1
15,244,894,1484850300,2
16,38,2230,133435349003,3
17,79,2897,15477160576,3
18,20,2289,8474505694,1
19,278,467,1176629477,3
20,106,38,1449189386,2
21,26,1457,90609717,1
22,278,73,1152350613,2
23,150,467,3077844024,1
24,56,1906,22324851115,2
25,856,12,1137790,1
26,67,0,40149008,3
27,2,2363,2701869797,27
28,38,1644,1080999435,1
29,6,188,997190,1
30,2929,304,1646228944,1
31,649,1,299925000,1
32,286,56,5196930994,13
33,44,73,1181685,1
34,478,901,6333344,1
35,304,1071,200000000,1
36,29,2224,3940492,1
37,2198,56,51949133,1
38,140,106,757611469,1
39,51,182,14815,1
40,56,19,90040675022,3
41,32,0,1048790868,64
42,1042,1776,138365604,1
43,1,1439,2609363195,4
44,708,1620,69934309,1
45,2,778,4200084045,3
46,148,915,5064841033,1
47,155,2246,69403909,3
48,67,648,61462631,4
49,3065,2210,1648279991,3
50,374,148,245377777,1
51,2,2187,4474495487,20
52,278,2,39584451,1
53,374,2224,57683152470,174
54,56,32,243082913819,6
55,1061,63,16993756796,6
56,374,169,707179384,2
57,856,148,408442252,5
58,244,919,482695500,2
59,984,1083,91499751419,11
60,30,1061,2430793953,1
61,56,1776,2565933408360,62
62,116,665,127562088,2
63,528,823,108392468,1
64,64,1544,332535759,1
65,140,2363,1340635196,4
66,73,56,147492812,12
67,11,323,1764249169,1
68,374,16,134558844,2
69,2267,20,431380732,6
70,332,984,3208985,1
71,38,2131,237134168285,2
72,44,0,21669038,5
73,64,0,12528461774,44
74,231,148,10392183,1
75,147,188,2398032,1
76,12,607,17808736152,1
77,2039,2210,15269942,1
78,143,2246,7066723,1
79,148,894,79657912757,21
80,344,113,38517364,5
81,450,1,2119711,1
82,0,340,1065307,2
83,12,2305,124661153064,7
84,150,428,3431688468,2
85,197,374,59698108,2
86,248,38,59879880,1
87,105,762,2450399218,1
88,64,302,1118283573,1
89,72,1701,431182,1
90,106,1641,1416691733,1
91,79,188,4300800,1
92,6,148,678512947,2
93,81,16,1683851,1
94,106,1776,1416691733,1
95,24,2210,337361878,3
96,12,915,156538059,11
97,984,762,4217426182,4
98,113,44,1284715,1
99,44,38,2600214,1
100,61,185,11616438813,1
101,1734,272,819829945,1
102,2248,38,264786186,14
103,63,2,1849204,1
104,61,1149,13410218156,2
105,56,835,16530204865,1
106,12,193,1920490,1
107,23,660,1927821,1
108,73,324,10090129,1
109,638,2210,47689355,3
