,Source,Target,value,nb_transactions
0,1631,61,12735300,1
1,30,1288,598308841,2
2,611,565,7286669,1
3,891,175,1353400013,1
4,1199,1238,8027400,1
5,23,150,13770808,1
6,847,894,1987570,1
7,44,1776,164970016,2
8,173,839,91839851,1
9,154,648,858293,1
10,12,1478,37891248945,64
11,540,82,134307091,1
12,2,974,70927849,1
13,12,975,98115265,1
14,22,2231,330197112063,13
15,234,762,1503101493,24
16,970,589,152625161,1
17,0,2166,103560578,2
18,219,11,698243240,1
19,428,2231,741784442,2
20,149,12,20100724,1
21,0,2941,5570902,1
22,397,188,2193808,2
23,66,615,795945205,2
24,570,813,16249402,1
25,2,132,63122009,1
26,75,197,27497770,1
27,473,204,80389510,1
28,23,893,269384136,6
29,278,462,131309216,1
30,484,665,1138843,1
31,357,327,79819026,1
32,1657,2608,22125433,1
33,1192,108,118422737,1
34,22,1641,249987570,1
35,923,61,64156290,7
36,12,2,969965170132,184
37,2961,999,510220454,1
38,298,2,15532982393,6
39,14,628,25131900,1
40,69,85,28848520758,2
41,656,629,42898374,1
42,1559,188,20611196,1
43,148,105,33226511770,6
44,423,11,201089642,2
45,302,894,4246123,1
46,1139,25,2700039,1
47,56,1510,21462136038,4
48,746,1337,15820000,1
49,677,467,39988493,1
50,514,1641,2699987570,1
51,1214,428,2504592420,1
52,260,575,7577170,1
53,61,2183,9206160383,15
54,33,1119,20189569543,2
55,3,148,249068593,5
56,32,1397,237748186,5
57,923,892,27649441,2
58,253,2185,3966637,1
59,2170,49,133033300,1
60,138,1782,99980000,1
61,56,63,267902045473,11
62,1782,954,3167962,1
63,1285,11,1779013,1
64,2645,894,48186018,1
65,64,2348,1942773125,2
66,352,148,373256643,1
67,0,73,105518,1
68,204,894,129959997,1
69,351,7,27096175,1
70,56,148,491196539452,53
71,866,278,67615764,1
72,1528,909,39617187,1
73,12,3048,798390000,1
74,369,152,1348641263,3
75,25,102,728089541,1
76,113,79,443919,2
77,83,2,59188120,1
78,124,762,30709835,1
79,374,95,73302334,1
80,56,529,299702301,1
81,833,63,271923218,23
82,32,63,124304789,3
83,85,56,971210193,4
84,227,299,2602120,1
85,105,56,240899085026,77
86,923,1397,79589600,3
87,650,204,899980000,1
88,1131,354,127662417,1
89,56,60,7636835948,1
90,64,95,627123971,1
91,1748,1,94619000,1
92,140,1,285004606,7
93,29,648,3775103,1
94,148,246,3208873924,1
95,867,56,242120000,1
96,25,2,19509676781,65
97,39,306,10036416,1
98,12,821,166821911,2
