,Source,Target,value,nb_transactions
0,90,2180,2204035690,1
1,893,1603,20910433,1
2,222,374,1064065041,8
3,54,662,82936228,4
4,679,1701,183973,1
5,56,18,5386638195,1
6,0,2185,738195,2
7,749,662,589816940,1
8,116,467,485792012,5
9,23,63,60856878,1
10,3,38,39192314,3
11,23,778,1771607800,4
12,1628,23,13650,5
13,64,856,2896439547,8
14,86,2027,29500638,4
15,106,44,2424076805,2
16,2282,374,1786373,1
17,56,788,266811467064,16
18,79,67,9757060262,1
19,56,27,1325961738888,76
20,227,56,9822183033,54
21,38,1083,55808301430,3
22,132,61,10448281588,13
23,32,943,56508277,2
24,374,2246,12217172238,33
25,23,2183,5376186119,1
26,374,707,96812912,1
27,376,1466,561405591,19
28,73,2230,1101118,1
29,43,894,178586027,1
30,132,760,7617984,1
31,38,0,328157494978,21
32,2,20,419520121,7
33,0,1478,9036278,11
34,29,95,1199385,1
35,21,2187,2466072,1
36,2248,38,154523765,1
37,0,56,108857470,4
38,244,152,18916480,2
39,920,1397,3593098747,10
40,76,23,55504963,1
41,30,1397,3618688008,1
42,18,376,364245960,2
43,101,984,150152029,4
44,82,665,15084276,1
45,16,86,240338362,1
46,62,1397,49950000,1
47,2929,117,1617658200,1
48,44,29,8433146,1
49,63,38,119870251,1
50,440,2,24999672290,1
51,278,56,1478806435,3
52,297,493,123916194,1
53,472,188,1757190,1
54,138,1478,7126678346,3
55,11,884,1119795334,2
56,44,374,4571353,1
57,56,340,44394143228,4
58,313,297,173691690,2
59,374,874,71513495,1
60,56,1061,1158022481711,48
61,2,106,179762418,4
62,73,106,3299930,2
63,259,0,8184084,1
64,105,648,1677158762,1
65,86,1478,959584,1
66,0,180,373356,1
67,1061,2248,386209182,2
68,56,467,1815933073947,148
69,1,1440,1028216367,3
70,158,1,9988800,1
71,662,901,53348288,11
72,2929,1756,1617658200,1
73,29,2,54986560,1
74,581,467,3643966,1
75,750,675,10718729500,2
76,14,2230,21383184,1
77,2289,984,74345537,1
78,151,374,8883105,1
79,970,2,3312486,1
80,1224,1061,13818,1
81,59,44,6000652,1
82,148,12,820432181,2
83,359,433,301411783,1
84,30,675,145662775,1
85,6,0,8821169260,35
86,0,20,703465953,11
87,67,27,146898280,2
88,534,95,291086248,2
89,152,1083,8548853,3
90,276,915,9990013,1
91,937,38,3531466200,1
92,38,823,1134907,1
93,61,99,3317006459677,76
94,2248,1641,163852937,12
95,162,2276,318403375,1
96,56,1143,54205471417,2
97,38,1629,365471299,1
98,63,21,58408332,9
99,3,148,21716231,1
100,0,581,5904210,1
101,434,105,1842560,1
102,138,0,3855986627,1
103,148,105,20195722435,6
104,67,73,175677960,2
105,56,637,600515500897,15
106,64,4,168042780,1
107,378,188,1346952,1
108,23,429,6386674,1
109,893,105,66203830,3
110,148,244,5737509542,3
111,1233,2210,3000627,1
112,376,296,37146685,4
113,984,56,17894190844,2
114,1,21,802282584,2
115,1105,1603,22353048,1
116,6,86,500952007,2
117,296,2210,1028751619,3
118,148,796,9930671106,2
119,195,2194,14459405,1
120,6,1776,261377831,1
121,2,148,591802482,5
122,95,376,29073505,1
123,227,4,63265122,1
124,140,374,231116261,1
125,56,13,25359548892,2
126,0,239,27067903,7
127,30,884,19612742,1
128,2929,2,16176582000,10
129,29,2,4391573,2
130,81,20,395117476,2
131,298,148,1466696606,2
132,662,0,78348292,24
133,20,648,32878531133,2
134,202,905,5589974,1
135,73,56,39950000,1
136,298,2210,345311921,1
137,32,56,162001672,6
138,984,915,1249965454160,98
139,984,227,2364244671953,180
140,915,2180,6278871884,5
141,116,297,341472054,2
142,44,1083,4419310,2
143,134,374,121268731,3
144,24,188,1984733,1
145,984,779,27375591524,5
146,140,244,383388558,1
147,148,2027,4751821346,2
148,989,665,36590510,1
149,62,1,243452020,5
150,61,693,177258524127,1
151,81,2363,79426310,3
152,3,512,149076479,8
153,23,1457,506262951,1
154,2,67,149504848,3
155,432,30,17287153,1
156,2248,225,389154436,11
157,197,915,65855442,1
158,612,38,386002942,2
159,374,188,11054241265,51
160,434,665,19321991,1
161,2,1641,63525912,2
162,56,1,173435685791,8
163,988,0,683119,1
164,0,182,6568138,1
165,109,2210,128986448,1
166,1,106,444896831,2
167,1,866,25880743,1
168,152,376,680000,1
169,2661,870,51142800,1
170,1102,2305,812380458,4
171,1788,244,714196114,1
172,85,2186,741305504,1
173,821,2210,2220443,1
174,0,29,504873,1
175,25,56,669730,1
176,1,268,183862902,1
177,185,253,14434505,1
178,105,56,54051153115,61
179,0,1061,9959080182,8
180,915,401,1569339474,1
181,832,565,131045000,1
182,12,4,93987750,1
183,20,0,31953942990,4
184,23,664,3830087,1
185,79,856,9852856280,2
186,376,1328,300000000,1
187,984,478,275428151162,27
188,656,665,22914278,1
189,778,225,966205549,6
190,30,2187,13264052,5
191,386,0,2627105,2
192,150,296,915923830,1
193,2225,2210,47788,1
194,162,2305,525837903,1
195,64,323,228522527,2
196,2,878,27737721,1
197,662,1478,8806642,5
198,581,56,27038638,4
199,76,2248,3005896,1
200,984,1397,76185537993,6
201,3065,2210,1316770338,3
202,56,105,5260108077159,283
203,240,1692,1005498,1
204,293,2,134911369276,1
205,432,984,17287153,1
206,212,374,83440786,2
207,56,1776,1471462165410,57
208,175,12,22482568,1
209,60,225,11882295,1
210,215,2,91162270,5
211,56,1993,187919758587,3
212,82,984,296728651,3
213,56,174,45640750354,2
214,1473,56,49979660,1
215,138,185,57945776298,17
216,517,1478,2096020,2
217,63,38,12011939,2
218,82,1644,47987450,1
219,2248,957,1423310398,1
220,30,185,16268749,1
221,64,73,228955690,1
222,78,1644,18641803,1
223,51,148,241364,1
224,11,464,939629590,1
225,56,512,6297317111,1
226,512,1,4951551,1
227,0,424,600980,1
228,126,984,50418755188,14
229,2,113,42960491,2
230,13,788,6668624,2
231,662,1,29398851,10
232,340,648,11321576,2
233,0,2180,46852871,3
234,582,2182,250766447,12
235,144,648,148574895,1
236,29,73,2986440,1
237,30,2210,8569719058,6
238,73,839,2738948,2
239,3,627,30003679,2
240,26,140,2230435,1
241,297,99,424052872,2
242,16,148,6522600,1
243,61,29,184218401125,4
244,54,358,4602729,1
245,12,2248,16971953565,3
246,23,74,33654040,2
247,64,901,149531808,1
248,750,222,50457600,1
249,178,56,74114231,1
250,30,662,686258078,2
251,374,94,1828123706,2
252,984,129,6155368577,1
253,150,1457,915923830,1
254,20,1472,27381483103,1
255,44,1510,15845002,2
256,30,2131,3640523,1
257,374,510,881696490,1
258,984,29,2044335489,1
259,152,1440,102884641,4
260,116,1478,9727251,1
261,374,23,283616294,3
262,649,2246,299925000,1
263,38,244,509202,1
264,310,374,15738818,1
265,16,79,608727001,1
266,984,2182,139061770615,8
267,294,266,12607136,1
268,551,132,81562535180,14
269,38,839,12094917656,2
270,902,467,2402451,1
271,239,268,2264216,2
272,69,1257,135789946623,13
273,244,1281,999872000,1
274,2248,648,354597,1
275,984,116,11412875933,2
276,2418,1776,1762478,1
277,123,1776,16346644,1
278,102,1440,542471767,1
279,182,762,4413057127,1
280,44,2479,4195853,1
281,1053,38,37298643,1
282,105,86,194239324,1
283,3084,984,54566303,1
284,2,2276,162342464,2
285,662,2,74136421,10
286,61,1498,4236723995,1
287,138,44,6477471602,3
288,534,2,292513942,2
289,51,32,300722,1
290,81,79,4101745,3
291,66,185,3986591400,4
292,394,188,866937,1
293,374,895,58348784,1
294,1085,612,164703802870,10
295,984,2305,206733986516,15
296,73,512,1029155,1
297,30,2913,2258761239,1
298,1061,2305,33299875198,3
299,155,219,13807200,1
300,59,2187,1130768000,7
301,866,2,2042073898,1
302,984,1061,325472017729,29
303,187,2224,4884436,3
304,984,2924,26555884672,2
305,66,648,17312541827,2
306,32,2248,14913832,1
307,191,27,99932200,1
308,66,2187,19718272822,2
309,105,581,3115979589,4
310,984,185,499144141831,47
311,81,38,178570000,1
312,86,444,55713002,1
313,2,0,712606931,42
314,374,539,130434740,1
315,1,411,1363209562,5
316,32,984,57628135,2
317,856,662,10625981,1
318,30,2289,395921447,1
319,107,297,49861600,1
320,86,901,1492341,1
321,73,2186,3000003,1
322,984,374,75032369764,5
323,56,2418,8241480856,1
324,113,5,5719439,1
325,374,1478,195046658,1
326,458,665,5689390398,7
327,38,788,11862772,1
328,244,1815,2359686559,4
329,98,131,461980720,1
330,3,302,9253133,1
331,96,188,2980338,1
332,51,1,328768158,6
333,56,1981,84347752900,3
334,116,278,5878814,1
335,89,428,19783839220,1
336,2,839,476115108,5
337,154,56,1869209813,2
338,38,984,25333466154,26
339,152,907,301590,1
340,331,2187,5823007,1
341,984,1635,1999232125,1
342,38,856,3437331,1
343,150,2305,2806036496,1
344,1042,762,69756033,1
345,150,2449,3259950686,1
346,3,20,20815044,1
347,555,984,25624947,1
348,12,296,16968699272,1
349,478,117,7947763,1
350,227,82,364068648,1
351,3,662,42531275,2
352,121,467,641323,1
353,2,86,213641186,8
354,20,297,56800262462,3
355,126,1,11253993784,4
356,188,2210,1224410000,2
357,244,923,399499600,1
358,30,86,6836361693,6
359,298,1,63342801416,21
360,795,374,141162908,1
361,30,152,288901545,9
362,38,163,17898780776,3
363,3006,73,1687331,1
364,12,1104,16968699272,1
365,1772,38,668524422,1
366,20,2210,37980604845,3
367,0,442,7809707,1
368,1772,158,420152111,1
369,225,99,163934391,1
370,778,884,906665,1
371,148,66,56308701472,7
372,73,155,3812039,1
373,707,648,20618248,1
374,2,870,111430722,1
375,3,244,21716231,1
376,374,145,1281225075,4
377,89,411,1862962084,1
378,33,188,569930,1
379,183,648,263741473,1
380,1285,0,1051717,1
381,58,2209,3107130,1
382,38,105,2134431358,3
383,86,44,2100287973,83
384,32,662,14057563,4
385,116,66,12444927,1
386,86,455,40744264,1
387,29,1061,22986440,1
388,148,387,67997022937,3
389,12,2231,2002306514096,118
390,475,894,6583753,1
391,0,296,3187843,1
392,915,37,1878121078,2
393,1723,95,348890,1
394,61,632,73306146448,1
395,16,2215,235104054,1
396,30,66,1123153689,2
397,1285,2248,99894417,1
398,915,79,453014538,1
399,984,693,22036304933,1
400,35,374,12549964,1
401,56,132,227840512798,12
402,374,25,46660195,1
403,64,2210,1415927218,2
404,2858,648,793794,3
405,3,95,1071561125,48
406,750,244,4639698200,1
407,38,489,14905593656,4
408,656,633,20792505,1
409,44,12,5175232,2
410,2929,984,4852974600,3
411,2,74,115493,1
412,571,56,7035125,1
413,984,2156,3087020477,1
414,61,1214,17395744666,3
415,2303,2210,1604060200,1
416,140,2187,1987821275,3
417,140,2246,615638422,1
418,64,56,74105947213,267
419,512,56,1672277,1
420,105,1457,2777058241,4
421,23,353,513200000,1
422,11,152,2171056655,4
423,32,12,46347642,2
424,158,984,7723916,1
425,856,1641,4036720,1
426,444,984,194902399,10
427,174,2,58287000,1
428,675,138,379566308608,36
429,520,304,8980426,1
430,30,155,25412734,1
431,0,1149,19289858,3
432,185,95,27494,1
433,2,971,30929886,1
434,339,188,428669,1
435,225,20,664584469,2
436,1105,276,18764107,1
437,599,2187,3538300,2
438,148,27,20009470483,10
439,30,23,84429265,1
440,61,1,309728966693,13
441,59,1440,59465549,4
442,56,2246,13740641764,1
443,73,105,71489302,10
444,1,455,48744185,2
445,2,30,91984468,3
446,3,648,79358209,3
447,662,467,25193917,7
448,150,1734,3252228456,1
449,296,1149,34230680,1
450,434,376,873725,1
451,56,2924,4522313003,1
452,38,126,7129680936,2
453,126,67,3860998903,1
454,1042,984,1740795830,8
455,29,239,1437496,1
456,30,778,5438382446,6
457,1,1310,521144999,2
458,340,376,1032780761,27
459,44,86,1045508443,41
460,11,2210,7393895232,10
461,148,2186,20911931840,4
462,614,99,48848657,1
463,86,894,3104699,1
464,38,2839,4253853381,1
465,27,434,2898975,1
466,374,246,153029623,2
467,444,919,2772628,2
468,277,648,7582500,1
469,27,20,814415001,3
470,66,323,12832466200,1
471,585,1457,1735648319,2
472,2929,2180,1617658200,1
473,12,2305,118780894904,7
474,582,901,836496811,59
475,73,59,1222199,1
476,3,2356,124192572,3
477,915,23,3926620462,2
478,13,152,4968688,2
479,23,0,4901192,3
480,132,29,24554407,2
481,124,188,599931974,1
482,123,1776,33746198,2
483,2920,2210,100120400,2
484,227,779,85955393,1
485,148,2855,147770518337,3
486,105,323,2335625,1
487,984,2913,40562072509,5
488,2248,86,57770358,2
489,162,2248,2196117259,7
490,1877,56,850706,2
491,984,2,488312332240,59
492,266,2224,5278164,1
493,38,1472,22420482736,2
494,116,323,44351608,1
495,64,2187,8520685218,23
496,56,66,125499697257,2
497,30,29,3770670,1
498,258,140,31313614,1
499,1097,1,380669,1
500,2929,665,11323607400,7
501,2929,779,1617658200,1
502,2248,73,9803481,1
503,302,503,403915431,1
504,38,247,20875176765,3
505,707,227,7662927,1
506,915,788,5869865124,2
