,Source,Target,value,nb_transactions
0,49,290,1241427,1
1,264,3079,33171214,1
2,1993,11,9382680,7
3,365,1531,38900000,1
4,2,146,5086775448,5
5,703,611,199990000,1
6,617,70,10563890,1
7,231,56,3137463,1
8,293,1603,10926887,1
9,2,1635,1083205598,1
10,17,323,354451149,1
11,2393,648,2800226,1
12,148,323,999984254,1
13,291,699,18308040,1
14,0,1457,25090809,1
15,285,630,13032201,2
16,38,12,19532813601,3
17,380,455,1288444059,1
18,2185,1083,2269560,1
19,1851,95,63053403,1
20,115,1623,21615957,2
21,1939,568,34049445,1
22,268,762,24738892,1
23,28,2500,74532017,2
24,14,1106,498000000,1
25,85,436,20090000,1
26,677,113,123788,1
27,311,2833,706085038,1
28,113,79,121500,1
29,376,12,585971411,9
30,2788,61,7301378252,2
31,185,675,2134148410,3
32,1342,839,47499491,1
33,0,1752,5481592772,2
34,1270,2446,8699960000,1
35,28,1371,86711912,10
36,1153,12,9330000,1
37,57,2636,12736134,1
38,564,167,340296358,1
39,38,351,2707149787,1
40,2329,2231,570516442,2
41,38,648,3704370224,1
42,75,1537,180000,1
43,2,762,27603627772,26
44,2329,1,12763200,1
45,126,12,2148786765,2
46,93,2491,49868837,1
47,113,0,1233903,4
48,55,2631,423519284,1
49,38,148,6510937867,1
50,216,56,1992131,1
51,397,2210,443178679,1
52,245,113,104970000,2
53,2750,923,18593760,1
54,824,24,41570713,1
55,61,1776,363661644878,128
56,1939,2274,56542254,2
57,106,2248,19167821,1
58,284,12,2578000,2
59,2746,297,1536788,1
60,33,2210,4248610,1
61,278,762,197036156,2
62,102,11,4524000,1
63,79,2215,1178500,1
64,3053,619,135575999,2
65,28,244,8852817,1
66,102,1457,1569300000,2
67,2543,30,31413669,1
68,128,12,46604470,3
69,60,2210,58298462,1
70,148,538,1999970366,1
71,33,297,149815968824,16
72,38,2581,7866967544,1
73,2,1132,2005929164,2
74,2965,1457,307697864,1
75,72,1337,99990000,1
76,405,2302,12885784,1
77,33,16,4138511608,1
78,99,11,29203989144,1
79,44,61,17976594603,3
80,14,103,498000000,1
81,1295,619,4983377594,3
82,365,38,4622000,1
83,575,424,43424985,1
84,943,984,4999990000,1
85,330,1440,2709880,1
86,116,1305,978432482,3
87,231,2466,128834651,1
88,105,2305,3062109755,4
89,45,87,127768185,1
90,1,323,2278535,2
91,811,1106,264983735,1
92,2206,1305,56493412,1
93,146,56,101015300,1
94,389,850,146668970,2
95,407,56,16500212,1
96,75,512,336421,1
97,1270,1643,2299840000,1
98,195,2,19587312,3
99,105,152,3475501310,6
100,2524,158,39638368,1
101,28,2294,18598270,2
102,2027,146,199995819,1
103,2878,12,721840,1
104,391,12,11734884,1
105,2509,440,556226364,1
106,64,2634,863162401,3
107,325,2194,2048599,1
108,3030,290,922539,1
109,652,1313,748424257,1
110,110,1313,890656,1
111,1430,850,199950000,1
112,38,2636,19532813601,3
113,552,762,49983528,1
114,245,648,24990000,1
115,562,665,244962065627,67
116,487,323,15741501,1
117,453,7,49980000,1
118,0,85,720330,1
119,942,323,2663299,1
120,2,597,1001547913,1
121,30,365,19072615105,41
122,89,2246,409241305,4
123,323,30,240516584,4
124,321,0,5682753678,15
125,323,762,396376877,3
126,2,168,2455533333,1
127,12,2231,37647828192803,435
128,30,2041,1247770827,3
129,1179,18,16878497,1
130,57,327,1833836,1
131,703,903,46791214,1
132,3,986,59805765,6
133,146,844,198230314,3
134,188,8,50842324,1
135,55,346,26176357,1
136,130,330,7541802,1
137,429,702,178269671,2
138,675,1380,999890000,1
139,128,1487,16887842,1
140,11,2,72123412,1
141,291,323,218542478,1
142,61,1732,15716177545,2
143,665,2,1236778425,1
144,230,2037,19990000,1
145,616,11,10310357,1
146,14,323,2988000000,6
147,512,984,2002848,1
148,28,1714,211062577,3
149,73,12,1049715,1
150,47,729,21224088,4
151,527,1,80192681,1
152,1165,1217,10217308,1
153,88,762,176752000,1
154,61,411,13900599,1
155,859,372,58987050,1
156,276,827,50555404,1
157,2206,1440,9990000,1
158,2509,2217,646761964,1
159,502,201,68525824,1
160,844,146,691283589,7
161,796,1642,8221572,1
162,11,665,312046212,1
163,0,96,277470,1
164,148,796,6999890208,5
165,2136,1039,15990000,1
166,12,2876,87900017698,1
167,176,1776,22150500,1
168,225,12,8410215,2
169,38,590,4798775464,1
170,28,8,7003807,1
171,16,380,10942384,1
172,108,2986,1250960105,1
173,75,107,2186000,7
174,105,2837,366885921,1
175,368,726,399990000,1
176,11,1397,499115174,1
177,2,323,47292460456,45
