,Source,Target,value,nb_transactions
0,756,2309,27381215,2
1,105,870,13514510,2
2,2248,674,121813786,2
3,51,113,412561817,2
4,56,174,3000545735,1
5,12,3091,122732194037,2
6,407,188,6264204,1
7,177,966,37780098,1
8,172,188,4883619,1
9,1283,826,144788417,1
10,25,11,2874712,2
11,193,262,649990000,1
12,32,73,75658088,20
13,182,0,23125652,1
14,253,0,2326369,1
15,83,188,1498831,1
16,0,265,66129713,7
17,2,1197,53249677,1
18,12,16,433592179689,16
19,0,2246,29069994,3
20,294,2248,23689256,1
21,2248,252,25298228,1
22,340,376,874714512,12
23,33,375,321748286,1
24,471,316,3130490,1
25,2170,2185,1101683000,1
26,64,779,275420925,1
27,2558,1597,99980000,1
28,2,2193,349977552,1
29,22,2224,56987570,1
30,5,11,15198593,4
31,303,0,20546241,3
32,278,113,97011303,1
33,588,1135,81992741,1
34,742,860,5214469,1
35,167,675,1370607312,1
36,162,665,283011371,2
37,59,12,32853097,1
38,61,915,404525657,1
39,1528,1847,49980000,1
40,184,894,524313445,2
41,927,950,83393334,1
42,55,188,3530158,1
43,343,912,39960560,2
44,581,891,2655943,1
45,176,2248,271435520,2
46,2254,2227,5540000,1
47,508,472,254875427,1
48,2,152,14067299365,18
49,1020,1776,66521235,2
50,1800,2886,50231200,1
51,1287,2219,63404310,1
52,11,525,10398632,1
53,131,306,100060000,1
54,0,1457,317729720,1
55,0,2479,1057400,1
56,866,2473,2436694534,1
57,873,197,135659999,1
58,192,404,9155390,1
59,95,12,199343372,3
60,11,1090,5541434,1
61,150,2344,1349456381,1
62,2674,2170,74698433,1
63,2395,779,70140000,1
64,2027,2210,505564770,1
65,2,1027,697082119,1
66,472,1341,300930000,1
67,468,1073,64505077,1
68,1192,689,549500720,1
69,26,565,73976667,1
70,575,1421,1158650,1
71,53,894,142400002,2
72,323,184,12375746,1
73,56,821,477773091,1
74,66,2228,7605989359,1
75,2591,1729,49980000,1
76,1197,184,399980000,1
77,994,188,4756820,1
78,12,2348,85316787,1
