,Source,Target,value,nb_transactions
0,792,1083,2476218,1
1,8,1478,22782829402,5
2,1111,326,695765802,55
3,67,2223,30047330,1
4,1051,2,1039988800,1
5,12,946,26275135653,1
6,937,0,3023936818,2
7,1769,2449,29810851,1
8,32,484,1715301,1
9,289,896,3525526,3
10,115,25,79985310,1
11,1294,12,35284253,1
12,297,648,1751145,1
13,5,148,8839983,1
14,12,3092,26275135653,1
15,177,1,3097170,1
16,53,2248,64291243,2
17,11,675,290009520,1
18,0,1149,20059076,1
19,2622,2210,12562746,1
20,38,44,169588578872,1
21,38,538,4790251259,6
22,177,2302,8394310,1
23,44,2913,59500515,1
24,484,2182,3615673,1
25,376,73,7710110,1
26,701,2,29227400,1
27,76,1714,34636446,1
28,13,2185,16951570,2
29,158,1635,494018645,4
30,173,891,2499701,1
31,484,2276,51200151,1
32,8,1050,3351486556,1
33,1,20,8963616976,1
34,116,18,77164726,1
35,467,105,12352588,2
36,32,1143,1130180,1
37,155,2877,602254519,18
38,1,252,1700174586,1
39,138,185,232788529850,17
40,18,467,944440000,7
41,298,2187,3398039229,2
42,116,2230,98965400,2
43,56,32,141359246402,3
44,22,1603,59999639196,1
45,105,152,2427366634,2
46,121,2248,63431911,1
47,8,297,17460747572,7
48,61,180,21163882750,2
49,82,484,30504685,4
50,23,1,1571365,1
51,113,63,890000,1
52,2,1143,988826199,2
53,567,894,813769900,2
54,66,67,1252438263,1
55,56,2289,62330071949,2
56,56,581,403057062,1
57,215,1440,9833073,2
58,992,905,2690893,1
59,63,12,82210809,4
60,839,73,1557020496,1
61,351,2187,1220580,1
62,1431,25,58050030,1
63,98,0,19739882,14
64,14,2185,1708980,1
65,376,1,7156085,2
66,226,665,1783930,1
67,432,779,69639052,2
68,64,699,114653792,1
69,817,2194,12407018,1
70,54,188,156643002,1
71,212,2210,45741441627,3
72,540,2441,726255904,3
73,40,894,202934404815,13
74,56,342,56521575168,2
75,0,29,37643930,5
76,131,268,11425839,1
77,7,1748,1161422,1
78,484,0,339865774,25
