,Source,Target,value,nb_transactions
0,16,12,999990000,1
1,38,693,6246043337,1
2,4,12,4233458,9
3,38,1269,6893906920,4
4,28,25,12248377,1
5,278,311,336775520,2
6,855,69,139232864,1
7,278,1863,305683222,2
8,481,0,25342118,2
9,62,0,71075314,3
10,278,235,348266772,1
11,116,414,1118161132,2
12,2541,330,11000031,1
13,45,463,16082380,1
14,323,2636,58294336,5
15,61,62,1876870369,10
16,12,389,438127992,1
17,11,1041,131049000,1
18,61,1603,33646014157,7
19,2610,1660,839779785,1
20,225,327,5068851,4
21,2216,1752,336302,1
22,984,11,43195649,2
23,323,227,1243898,1
24,38,1285,8642439013,3
25,762,984,215201619,1
26,278,17,168717519,2
27,12,94,369940342,2
28,1107,656,4262370000,2
29,12,1432,956612492,1
30,481,1675,2700000,1
31,30,200,11609396,1
32,146,141,85445120,1
33,762,529,6783475431,4
34,2601,28,1698464,3
35,3034,2372,11600000,1
36,143,762,859449,1
37,1313,564,99990000,1
38,984,1313,74700903,1
39,376,12,24025007,1
40,278,76,662051815,2
41,330,2636,1368665,1
42,12,146,7420144331,5
43,1457,340,99988650,1
44,708,2186,513860000,4
45,12,56,156259234236,19
46,264,391,173888858,2
47,12,61,32494476637487,472
48,68,2600,120534250,1
49,12,937,28984377,1
50,12,112,328288734,1
51,470,186,218881876,1
52,465,12,2850881995,1
53,512,2636,4089183,2
54,2610,227,406146436,1
55,12,1019,4464332496,1
56,12,1818,5359193,1
57,575,146,1223212,1
58,289,0,17869675,2
59,28,2433,12248377,1
60,353,894,145853196,1
61,45,927,45412563,1
62,2636,2600,8279297,2
63,0,330,364476,4
64,12,327,174434135,1
65,28,11,1649988970,4
66,12,1129,186731269,2
67,304,721,2716832,1
68,239,867,11990000,1
69,2625,420,16466140,1
70,28,73,117603967,9
71,38,984,2718218731,1
72,2636,240,151710631,5
73,946,2636,1697723,1
74,38,30,13266877756,2
75,984,2636,2208829428,26
76,31,38,8678474,1
77,12,27,238851462,1
78,2636,1776,1054771290,2
79,2610,547,430662688,1
80,564,11,281473792,2
81,93,2246,14950426,1
82,79,12,1032175725,31
83,131,779,372856549,1
84,461,1083,1099926399,2
85,2178,504,5700000,1
86,511,762,1777945,1
87,984,478,219932441,10
88,590,56,19940000,1
89,591,118,26235,1
90,544,11,6581906,1
91,12,96,4464332496,1
92,28,396,35440405,1
93,12,215,62878783,1
94,4,1257,30051414876,2
95,16,1107,3107615284,1
96,353,2210,179821454,1
97,51,481,660756402,1
98,164,2362,2022502,1
99,64,56,10438740,18
100,195,2210,168299746,1
101,278,18,541765543,1
102,1119,334,5138930000,1
103,461,382,199988230,1
104,73,2133,1017400,1
105,19,984,17325780002,1
106,12,1257,7803669036938,113
107,12,735,4464332496,1
108,1936,8,50162595,1
109,2541,79,21460250,1
110,1984,504,1002945,1
111,1257,353,1278700061,1
112,38,762,420988589135,26
113,2610,155,332297469,1
114,47,12,29939248,1
115,12,10,150878618,1
116,116,2206,8548691966,14
117,486,2636,1010000,1
118,198,28,39614851,2
119,134,12,67535,1
120,51,86,675162808,1
121,363,2487,38829200,1
122,762,40,180884216,1
123,47,212,41464247,1
124,529,2289,105690983,1
125,484,1107,199990000,1
126,502,2416,88588288,1
127,2121,2541,10831724,1
128,28,896,46204427,2
129,563,11,552442162,17
130,12,97,69059018026,1
131,14,30,2500578199,1
132,0,2252,85403,1
133,376,91,53863479,1
134,1139,427,1500000,1
135,66,1603,351507891,1
136,93,762,167805776,3
137,47,5,84895870,1
138,113,1272,81396442,1
139,856,56,568466,2
140,1592,113,89400000,3
141,225,1776,2174007,1
142,12,713,231300425,1
143,414,11,448791840,7
144,24,185,100714107,1
145,38,581,24812381855,2
146,2270,0,1010493,1
147,23,1839,247083184,3
148,418,1,2617025,1
149,919,28,63818246,1
150,1313,382,12751729,4
151,762,360,58492176,2
152,30,28,31001963,1
153,2636,2711,108802792,1
154,113,1313,4031304,1
155,38,310,754034715826,38
156,470,208,92933808,1
157,7,552,35402235,1
158,51,14,566019802,1
159,11,557,93979600,1
160,751,45,391193934,2
161,277,1692,13590000,1
162,755,24,6833153,1
163,940,16,1160000,1
164,258,61,1015492623,1
165,12,268,5603581512,22
166,18,11,18690908,2
167,146,93,38407227,5
168,278,940,478708628,1
169,113,1466,18949,1
170,278,399,211319795,1
171,2636,2166,92721263,1
172,1313,1828,26405256,1
173,278,90,798411742,2
174,302,2210,2604000321,9
175,87,1313,690333319,1
176,278,2726,301358880,1
177,1245,2206,21520901,1
178,1,2636,25223588,2
179,12,298,6444968,1
180,2381,12,269600,1
181,278,139,374469741,3
182,278,221,599613488,1
183,2610,988,298183244,1
184,12,75,31429944,1
185,163,2206,12016828,1
186,28,2362,3932636375,10
187,353,1603,63573648523,15
188,103,28,8059119,1
189,278,1272,745822063,2
190,323,504,179990000,1
191,278,2295,175950825,2
192,278,324,630443601,1
193,323,2634,10995276,1
194,51,0,2550569968,4
195,278,237,49283699,1
196,0,160,636621,1
197,2329,2210,499990000,1
198,150,89,2830866285,1
199,278,754,1019812205,2
200,89,1440,375177236,5
201,278,591,56387095,1
202,278,1728,1019812205,2
203,225,2291,4988000,1
204,102,512,11497348,1
205,278,790,630443601,1
206,278,481,991136536,2
207,421,270,23208896368,1
208,0,130,4511895,1
209,44,95,50000000,1
210,452,12,195089938,2
211,2610,781,839779785,1
212,19,1776,39529479038,4
213,2610,304,839779785,1
214,12,116,36999484,2
215,2541,2210,290450000,1
216,12,420,2754667805,10
217,132,334,20018970000,1
218,11,348,171827700,1
219,12,93,10390000,1
220,183,72,17385560,1
221,564,1281,1209143940,2
222,1313,16,3547335,1
223,12,448,49048261,1
224,32,1440,2480000,1
225,2210,762,99999990000,1
226,746,779,29542982,1
227,4,850,45077122314,3
228,1,380,79990000,1
229,12,2323,10842265830082,157
230,113,32,14512362,1
231,12,311,118418466,1
232,926,2217,49530100,1
233,38,1757,117679264336,2
234,12,875,495328447,1
235,12,95,70847890,10
236,12,552,2024699088,2
237,154,6,1718977148,3
238,0,1380,6393917,1
239,14,119,2509635205,1
240,529,152,85321207,1
241,0,56,2587762,2
242,225,1139,1089238,1
243,368,218,69184,1
244,82,11,755216389,1
245,420,0,980000,1
246,116,12,6225071080,8
247,2636,116,5756761,2
248,1086,2550,159900000,1
249,376,504,106911652,1
250,1313,984,10968790,2
251,12,376,221309359,3
252,2541,1000,8890622,1
253,1130,200,4105654210,3
254,278,94,606701465,3
255,1752,36,5517612881,3
256,121,103,301834661,1
257,12,1076,13392997488,3
258,762,2314,1586476344,1
259,1107,53,3999980000,1
260,12,342,339390836,1
261,1130,16,1700859801,2
262,16,28,155379464,1
263,12,359,69369371278,2
264,340,116,5986843,1
265,60,0,2375070519,1
266,219,252,55769341,1
267,113,2206,291173781,7
268,278,272,939861448,2
269,0,239,10027267,1
270,12,2541,12137078378,25
271,64,120,2187860,2
272,258,1369,93304684,1
273,28,38,35440405,1
274,12,2625,4667310362,2
275,11,213,439643694,1
276,28,1107,1714767507,3
277,2313,12,1278836,1
278,1119,132,32502063878,2
279,12,1457,329587531188,18
280,89,626,1505078281,1
281,461,1440,103370613,2
282,1107,2206,1476679813,2
283,48,16,9999990000,1
284,142,11,4342400,1
285,360,95,1252000042,2
286,38,2206,2046530429,2
287,14,2,2506882447,1
288,459,30,14722804,1
289,93,2210,163510066,1
290,278,176,167648672,1
291,278,473,438626083,2
292,44,1124,44473193,1
293,12,2634,7945984740,14
294,380,984,494670558,1
295,461,304,1769601601,1
296,289,113,61797360,4
297,2206,1776,4490000,1
298,278,2603,478708628,1
299,113,512,32724976,2
300,23,1103,126104454,1
301,12,64,13910932,2
302,278,460,745822063,2
303,360,1692,46128239,21
304,278,1457,6303527369,18
305,1397,1083,99990000,1
