,Source,Target,value,nb_transactions
0,1439,1478,2960000,1
1,61,11,40858618,3
2,137,1089,7552440,1
3,144,891,35287570,1
4,28,519,114221792,1
5,86,67,12167985,4
6,0,291,7753162,3
7,298,788,5576825141,1
8,69,2229,275856533742,18
9,105,1147,2984309536,4
10,73,12,43096788,10
11,291,1728,6287955,1
12,181,675,1454460016,5
13,0,719,140000,1
14,156,12,520839383,1
15,570,131,13303333,1
16,28,1233,65273352,2
17,923,0,398165017,9
18,570,1782,100039960,1
19,352,11,2975127,1
20,244,11,739551,1
21,251,188,4254940,2
22,156,56,1220501869,3
23,326,95,2772583,1
24,1666,907,15200000,1
25,925,2478,52360539,1
26,1192,16,18980000,1
27,478,467,9993073,2
28,9,2210,48454927,1
29,903,665,67584567,1
30,28,1641,810165618,34
31,8,2,41284929813,4
32,37,2185,4999833660,1
33,2,2362,131542843,2
34,11,38,75231654,4
35,131,1848,57923355,1
36,358,662,3200315,1
37,11,152,860335244,3
38,54,1315,12220000,3
39,2542,594,135535973,1
40,55,73,390170543,7
41,694,1943,3756625,1
42,210,33,1999975140,1
43,297,56,429900677,6
44,0,854,715318,1
45,839,74,16197381,1
46,2881,665,53706664,1
47,28,665,359185768,22
48,150,3056,194546970,3
49,525,652,3900360,1
50,56,253,32354430981,2
51,2886,2342,156140000,1
52,115,384,130920000,1
53,101,1714,143833720,2
54,405,685,14218370,1
55,167,414,300101245,1
56,2655,113,5769811,1
57,452,891,14173577,1
58,12,909,29751929028,1
59,115,188,437171,1
60,120,82,7622251704,6
61,0,98,5891472,2
62,529,188,6460087,2
63,47,11,7800410,1
64,93,11,2994101,1
65,2395,452,333473299,1
66,297,1257,222578243,1
67,25,2248,23129699685,47
68,1073,2674,10040000,1
69,148,2,5900966437,1
70,172,297,137211992,1
71,61,2228,8195313143,55
72,95,779,9980000,1
73,64,42,486044854,1
74,1093,4,1690411814,4
75,3048,2180,581440000,1
76,64,2185,133594653,1
77,376,691,1016119400,2
78,126,2182,372363081,1
79,85,1466,911702,1
80,64,1243,112346226,1
81,162,1641,18110980214,19
82,56,788,15960174062,1
83,130,447,20554055,1
84,69,166,20416056133,1
85,3026,2305,209980000,1
86,297,1015,203011900,1
87,2483,51,50060000,1
88,61,901,286510885,5
89,8,1061,22103163236,2
90,359,870,5277033926,1
91,600,56,1565008387,1
92,371,1847,30220000,1
93,2161,3048,557260000,2
94,2659,279,39980000,1
95,113,73,65036724,13
96,376,467,501919502,2
97,563,2342,152939113,1
98,13,56,141381387,1
99,509,25,11007000,3
100,2286,188,2875830,1
101,2,2356,1637063983,2
102,288,689,10080000,1
103,1302,3093,50060000,1
104,151,188,5824163,1
105,0,762,17034,1
106,526,2385,49980000,1
107,2645,2170,50080000,1
108,90,891,10889322,1
109,115,2674,310256288,2
110,330,2210,61072284,1
111,0,1714,10669976,5
112,297,165,41949148,1
113,743,837,57428773,1
114,85,403,1728012,2
115,301,251,257982080,1
116,430,2330,5761940,1
117,46,648,1002521280,3
118,11,2223,948410510,2
119,2314,919,1611117359,3
120,2395,2664,48382332,1
121,84,662,1329867560,1
122,261,0,2262476,3
123,2131,731,55545731,2
124,28,2677,9059867,1
125,8,93,101952450996,16
126,138,1083,2493582431,3
127,2432,188,8598361,1
128,374,662,1272863532,9
129,4,2227,26526699,1
130,177,135,610644399,3
131,33,2185,12689425846,3
132,52,2305,889876697,1
133,1087,0,1203600,1
134,478,44,5958299,1
135,95,25,2636739,2
136,140,188,19388394,1
137,903,819,55469030,1
138,1093,3043,4209072018,1
139,73,290,20850,1
140,2,254,156843268,3
141,1061,374,9231080467,3
142,2207,2015,50560000,1
143,249,2348,10070000,1
144,430,155,9967570,1
145,33,20,2233054226,1
146,313,2248,115712957,1
147,575,95,4011350,1
148,105,2857,851031747,1
149,12,819,66806633,1
150,64,3028,306609319,1
151,281,11,566420160,1
152,376,890,149200000,2
153,120,30,20303995460,16
154,12,2183,120263991137,34
155,4,384,83769998,1
156,1083,2183,18824906,1
157,2525,694,46636324,1
158,120,121,1248366200,1
159,32,0,46122811,25
160,105,303,671331102,1
161,2,11,9907532489,148
162,245,1701,19810813,3
163,370,1089,125472337,1
164,278,2408,221728000,1
165,314,188,6135658,2
166,20,1732,804275573,5
167,1093,694,5001974290,4
168,28,1397,2098782209,97
169,2,1457,76442792,1
170,455,653,148214,1
171,384,134,47306183,1
172,79,894,92167101,2
173,22,2210,43999557794,2
174,737,895,299967570,1
175,685,188,6329422,1
176,42,15,911079,1
177,64,227,246841369,1
178,984,2,26103806,1
179,371,132,12774493822,1
180,1310,1,196987570,1
181,2395,3029,99760000,1
182,611,689,10120000,2
183,706,0,3008570,1
