,Source,Target,value,nb_transactions
0,278,2,12311498904,18
1,44,575,30988700,1
2,2,2510,36525523,1
3,37,6,5461632058,1
4,28,2356,48316157,5
5,150,567,1265799494,1
6,278,971,904221776,1
7,56,2532,112187866150,2
8,63,11,68800578,4
9,484,95,1122102,1
10,2703,11,18680470,2
11,298,374,2514071028,1
12,374,2269,1373533127,6
13,56,467,240175154834,22
14,12,2557,28671304144,1
15,244,2187,2826000,1
16,994,188,10274439,3
17,1,0,245769008668,911
18,2,291,219163204,2
19,148,286,14275234800,1
20,56,1603,428551227355,27
21,76,2248,2919981,2
22,73,984,9047355,2
23,376,833,2793000009,6
24,270,0,120526897,1
25,478,2347,2033730,1
26,12,565,163706530,1
27,32,2210,23658200,1
28,25,101,13000000,1
29,2360,538,37346588,1
30,28,901,75427152,7
31,429,1100,5457432,1
32,11,152,2836061030,8
33,11,56,3871212209,12
34,76,1641,157584479,7
35,66,1083,17491617158,3
36,5,63,1565712,1
37,162,772,30216768,1
38,38,369,18977209323,3
39,25,2,96874179,1
40,63,894,160108068,5
41,69,2758,27133733679,1
42,623,2210,623961953,1
43,0,499,7225743,1
44,56,778,186797876895,5
45,28,648,61226406,4
46,1856,188,16314219,1
47,668,444,51199694,3
48,742,129,29884226,1
49,39,965,5456662,1
50,582,25,7110433,2
51,2465,2552,85757,1
52,58,894,7331074,1
53,517,86,5879587,1
54,2,71,551774648,12
55,59,0,10443200,1
56,833,2288,4505505,1
57,120,2183,14234802186,11
58,575,1397,4497758,2
59,138,484,804543998,2
60,185,1,8042467,1
61,184,2183,1013212346,1
62,376,155,62290164,3
63,340,107,23226060,1
64,120,148,3882218778,3
65,644,0,1085232,1
66,582,376,3216192839,61
67,1661,11,240906900,6
68,196,0,9833100,4
69,803,11,169643219,3
70,167,894,6967892095,4
71,1,1457,9119558,1
72,113,581,29441196,2
73,728,916,263146616,1
74,839,2185,286529998,1
75,35,901,615617724,4
76,116,2230,103743669,3
77,61,1,2793618,1
78,1,155,46406756,2
79,37,61,98309377044,18
80,308,3065,130217744,2
81,61,827,264295494,1
82,0,2276,5982360,2
83,113,779,289769723,3
84,25,215,208105477,2
85,540,2246,1175535140,1
86,293,1603,1830455481,3
87,320,2210,1203503703,2
88,64,627,112809103,1
89,116,1440,70906247,1
90,4,662,185581010,3
91,517,1641,45319587,3
92,21,484,2119099,1
93,28,102,34653408,2
94,155,268,61654233,1
95,10,376,87073380,2
96,52,188,12199596,5
97,529,2183,19973368,1
98,105,2248,8468812913,20
99,172,2183,2655481,1
100,575,56,221820497,3
101,12,2363,66044610,3
102,12,510,31987570,1
103,1083,2187,679059071,3
104,1083,374,141002137,1
105,1069,1,2663656,1
106,261,2248,29382226,7
107,74,188,112482270,1
108,15,374,543395961,1
109,5,63,14485202,1
110,369,696,523174159,3
111,120,1061,1294072926,1
112,59,2246,122386362,2
113,162,2219,450180398,1
114,1143,59,20576259,1
115,614,564,46989213,1
116,85,12,1752838,2
117,86,56,4570338,1
118,839,85,30317759,1
119,8,188,2525765,1
120,25,11,46716476,2
121,308,762,191505993,6
122,79,299,8000150,1
123,150,188,233578976,6
124,827,1440,30896206,1
125,1559,1397,61742112,2
126,79,984,908146220,1
127,56,2223,641407249,1
128,177,188,2187570,1
129,14,2185,43181600,3
130,56,30,13922880122,5
131,8,113,31476968404,3
132,1829,11,134975886,1
133,371,2,85291907224,4
134,71,575,17601992,1
135,167,2215,16018254939,10
136,340,2877,4136142,1
137,32,85,490250,1
138,327,1089,3523734,1
139,1057,2210,89212385,1
140,85,1644,6839156,4
141,2127,376,21642779824,23
142,2248,415,33446385,1
143,86,0,1962244,1
144,1143,984,155467242,1
145,245,984,8133168,1
146,742,839,2062413,1
147,162,61,78083572,1
148,297,2,23435003,2
149,1,915,696452619,2
150,113,109,19523434,1
151,374,323,67121888,1
152,2,328,78709777,1
153,293,323,610151827,1
154,2,76,105616295,2
155,64,660,315567108,3
156,79,195,41511447,1
157,2248,290,142541,1
158,0,113,86768567,38
159,2191,34,53290951,3
160,33,166,802611870,2
161,268,575,137252971,4
162,326,894,152835940,1
163,1510,0,31115789,1
164,39,188,816925,1
165,37,20,5461632058,1
166,11,2771,281264247,1
167,268,233,7347468,1
168,371,1603,277198698478,13
169,374,575,4159052187,10
170,85,2210,69689236,3
171,8,1,29157841587,3
172,105,2748,302268825,1
173,56,150,20319238538,1
174,12,484,963807541,13
175,570,188,19420474,3
176,167,440,1637529075,1
177,127,2,58754505,1
178,33,2229,1342905066,1
179,152,2356,33289820,1
180,162,1466,133306431,1
181,778,1100,70650142,1
182,423,874,137098620,1
183,167,1023,2097461039,1
184,61,867,110504597,2
185,12,1004,28671304144,1
186,278,11,1769848875,2
187,28,1478,1376845705,101
188,38,2,29899179081,7
189,8,73,1428710888,1
190,431,762,1329420386,3
191,21,575,1347864,1
192,2,1313,299503995,3
193,64,2248,484623540,5
194,3,139,158607701,1
195,76,85,15657538,2
196,1683,2,292418049,1
197,1552,56,43330000,1
198,260,12,19913170,1
199,25,44,123351786,1
200,69,428,135668668395,5
201,166,411,7280270,1
202,8,38,18890351242,2
203,484,322,97356117,2
204,1061,2193,3182765169,1
205,1100,1963,8980629,1
206,371,1257,21322976806,1
207,2027,1083,994907696,1
208,152,148,2737586747,3
209,129,1083,6260570,1
210,866,11,4295681477,1
211,517,12,5879587,1
212,71,2215,2059942,1
213,11,894,22432152,2
214,2,3055,261721345,5
215,374,919,523770428875,1708
216,56,225,131435780583,4
217,2252,12,1986358,1
218,218,11,12526326,1
219,159,11,5476020,1
220,2,1802,9571547,1
221,86,150,75886932,1
222,105,1714,516514933,2
223,292,145,27140148,1
224,252,1083,1109689,1
225,534,1083,1814543128,5
226,2248,386,159466608,2
227,262,12,107549825,1
228,16,894,14018131508,2
229,831,2194,9987570,1
230,25,239,376036315,2
231,2916,188,3154585,1
232,31,1,2340081173,1
233,162,1641,1995363854,7
234,59,1083,104902049,8
235,236,944,10860,2
236,56,43,243588279,1
237,0,290,31391721,4
238,121,1083,7490560,1
239,26,905,11725370,1
240,376,587,519051062,17
241,685,188,5107585,1
242,64,2351,122638563,1
243,113,0,6787885,1
244,439,1310,5540600,2
245,326,2210,86026277,3
246,1350,575,933641700,2
247,484,675,37690124,8
248,105,1313,2058573663,4
249,573,67,43888662,1
250,11,984,223136387,4
