,Source,Target,value,nb_transactions
0,81,2210,1509426344,1
1,11,2178,77403980,2
2,177,1886,13057174,1
3,374,56,916922843,3
4,374,71,443272649,2
5,0,1644,121260710,52
6,30,1440,140616773,2
7,0,510,20209797,2
8,369,2363,1991739926,5
9,364,12,21668419,1
10,1,321,147441521,1
11,30,342,74110666,2
12,1508,188,7490906,1
13,2068,882,13740405,1
14,12,909,29571708610,1
15,443,188,1854398,2
16,105,2323,688940023,1
17,534,894,72593401,1
18,374,351,38233570,1
19,172,374,1004245126,1
20,38,984,726639096,2
21,23,2210,103010281,6
22,239,2210,36250988,2
23,69,1603,1545227648948,106
24,923,665,172009545,7
25,86,12,12647753,1
26,394,1066,25692110,1
27,38,483,562480666,1
28,2,2230,112711333,7
29,484,95,1180332,1
30,1350,665,473998400,2
31,374,97,31595832,1
32,148,1100,6201980236,1
33,72,189,23008360,1
34,658,376,86033030,2
35,156,894,633839669,4
36,12,1036,219911614,2
37,12,893,29571708610,1
38,167,894,29209189,1
39,32,821,3024206,1
40,23,2305,1327371992,7
41,278,461,60563803,1
42,232,2186,70953800,2
43,51,188,1907456,1
44,89,2532,25159951875,2
45,1183,576,41658059,1
46,2929,512,2555443846,2
47,148,464,1471160,1
48,2311,260,16357100,1
49,12,140,44564862,1
50,11,1077,286551306,1
51,436,994,902801,1
52,1,323,3658727449,2
53,2,2194,13961828,1
54,64,1083,8930225,1
55,660,0,611477335,1
56,263,163,5004203,2
57,33,56,10103671509,1
58,2131,44,68157891,2
59,56,660,104182130425,3
60,162,555,155503377,1
61,14,1397,2836207,1
62,138,428,101000067,1
63,340,467,50016482,2
64,69,2228,33453695968,2
65,82,38,10641660695,2
66,28,1702,57160634,1
67,839,2185,199435447,1
68,802,376,90898190,3
69,5,1,12790850,6
70,1061,253,9948221624,2
71,337,12,34627940,1
72,205,1089,5080636,1
73,264,662,442736,1
74,28,2210,155042567,3
75,32,484,1095106,1
76,1954,188,10465942,1
77,79,2,20028656,14
78,512,2187,2500001,1
79,56,2233,175922275723,1
80,121,923,280548531,1
81,116,665,166967800,3
82,211,188,4005784,1
83,0,102,1000000,1
84,519,1089,9696520,1
85,0,38,10000,1
86,56,901,440559209411,7
87,260,1116,10792314,3
88,105,915,829291920,1
89,38,467,17271321,3
90,44,0,342980387,9
