,Source,Target,value,nb_transactions
0,12,2541,16919002395,7
1,762,489,1169048627,2
2,13,0,3332984,1
3,247,939,2135000,1
4,2,2541,59371193,1
5,31,113,73201111,2
6,1457,984,5020863429,1
7,28,1062,16429617,1
8,984,327,110642126,3
9,984,38,2003132568,2
10,3104,0,45906905,1
11,340,478,5090065,3
12,113,501,1091111,1
13,12,32,26370000,2
14,2,75,212744851,2
15,0,21,2006000,1
16,135,1313,2508528277,1
17,55,260,117686908,1
18,121,270,149010136,2
19,88,188,2019040608,1
20,14,0,20464000,1
21,322,1776,4737954,1
22,29,11,51117800,3
23,38,382,6045973306,1
24,56,382,89990000,1
25,2244,50,84166699,1
26,762,250,276305224,1
27,455,2210,141049600,2
28,85,2206,6868551,2
29,28,2313,25318181,2
30,512,984,1062969,1
31,158,1313,747165,1
32,239,61,1878523677,10
33,2636,2141,21625511,1
34,344,955,80773975,3
35,1105,1107,41170000,1
36,323,496,1158290,1
37,575,2206,24521189,4
38,23,307,176824079,1
39,1457,2289,3580119468,2
40,1058,56,75552920,1
41,121,2636,233552221,1
42,12,638,34556895,1
43,923,2741,3502318,1
44,12,291,68219668,1
45,55,478,11186236,1
46,538,16,9970000,1
47,270,323,19267739,2
48,1974,955,137510982,8
49,150,504,3220018078,1
50,270,1313,104514114,7
51,613,75,16647403,16
52,1466,376,132405315,5
53,5,2150,152740000,1
54,12,478,88743014,2
55,120,12,12479111575,5
56,1384,2210,310265938,2
57,73,360,18804992,1
58,182,28,49456273008,7
59,2636,2206,8258286,2
60,762,119,131771032,1
61,1,2,1506088,1
62,762,2,641640000,1
63,1,2323,3099990000,1
64,461,762,532290915,2
65,856,12,88297,2
66,12,2634,11729176530,20
67,28,1107,168569844,4
68,353,61,40881830567,18
69,1,2636,5067503,1
70,12,2603,68219668,1
71,12,1603,26938246414576,497
72,30,2210,1172170000,1
73,6,547,50310000,1
74,0,11,19360898,1
75,638,56,1990000,1
76,28,2500,588393150,1
77,43,11,18127320,1
78,180,478,3384812,2
79,28,249,126695573,1
80,11,711,137638700,1
81,936,99,34219125,1
82,192,404,11521445,1
83,442,322,5479158,1
84,29,762,13550705,1
85,52,11,993444536,2
86,105,2986,1626268652,1
87,735,729,4912000,1
88,116,414,7681658796,12
89,12,1105,54299769077,1
90,498,762,884242793,1
91,1457,1281,12334557643,11
92,762,1083,4206190594,5
93,270,2012,3613604,1
94,268,2206,44109105,1
95,398,233,16084236,1
96,12,568,63051030,1
97,2,2329,6126038,2
98,12,2229,23762538744253,440
99,113,2834,1215699282,1
100,2534,0,23304235891,1
101,105,119,3252537304,2
102,1472,0,4878871738,1
103,796,2636,344471917,2
104,105,176,4878805956,3
105,762,114,300445081,1
106,2206,56,2060144,1
107,2963,227,23306966,1
108,0,323,5063700,2
109,113,2313,8778735,3
110,339,478,2000233,1
111,2865,2206,201343200,1
112,762,654,718025128,1
113,2267,28,173384568,2
114,478,2636,12119054,2
115,66,75,3148800,4
116,56,2,522299564,4
117,1086,12,2000320,1
118,988,28,38518189,1
119,13,0,12673889,1
120,12,921,68219668,1
121,484,75,2372724,5
122,1313,1440,2990590,1
123,529,323,119900000,2
124,162,323,110188116,1
125,683,247,190004068,1
126,61,16,1409773039,1
127,470,2210,350160173,1
128,2636,2372,8770139,1
129,270,249,15107801,1
130,1813,1603,13681450000,3
131,575,107,1748708,1
132,2,2210,16357941,1
133,2140,470,24422000,2
134,13,270,174209327,1
135,936,30,105149824,1
136,1533,1397,5999990000,1
137,60,90,1522714816,2
138,12,2209,180980000,1
139,413,375,1890675096,1
140,270,504,197999448,19
141,28,905,126695573,1
142,38,12,28174821312,6
143,1107,2230,10630118,1
144,2206,56,6370335,4
145,2,227,16374761,1
146,216,903,3492444,1
147,12,359,12452663,1
148,12,21,107785487,2
149,90,2229,3553164682,3
150,28,2759,7813633,1
151,24,984,1502108441,2
152,116,95,1611927064,2
153,24,2210,172396462,1
154,38,119,134832292438,3
155,1785,12,584072,1
156,0,257,29030560,1
157,461,2634,410771100,1
158,1919,570,1008501812,1
159,1897,0,142979555,2
160,417,11,69086600,2
161,12,26,7627401545,1
162,216,146,9394093,1
163,12,2187,5673613,1
164,1313,1,32967377,2
165,12,2782,108599538154,2
166,12,665,238648832894,21
167,28,19,25497069,1
168,2953,2210,689629399,1
169,12,393,5560952384,1
170,55,2210,580675975,15
171,2178,2636,6383830,1
172,105,95,41638842279,3
173,797,113,3542375,1
174,1105,2164,393276995,1
175,113,575,43008134,7
176,61,2229,27700658694,13
177,27,2191,141434444,1
178,12,2433,88406376,2
179,113,146,2636003,1
180,1125,2210,2123298,1
181,93,2233,180992902,2
182,406,38,75416552,1
183,77,11,99990000,1
184,2206,2141,9990001,1
185,234,2636,1384398257,2
186,2,478,3772727545,21
187,420,2636,1440981,1
188,941,1083,195463972,9
189,12,103,9192175140,4
190,762,114,87537141,1
191,2206,2,3417122,1
192,55,1475,115236269,1
193,51,0,1843551593,4
194,12,912,21240932,2
195,27,2133,35153615,1
196,1257,61,3078343,1
197,327,2,19960703,4
198,28,1313,1570463113,68
199,1622,218,18246848,9
200,268,2293,11703976,1
201,28,921,41124335,3
202,28,1752,547662175,1
203,762,2187,984788003,2
204,441,77,40947559850,5
205,12,2246,2250875289,1
206,1107,146,24124490,1
207,105,67,1626268652,1
208,93,75,1548586353,29
209,28,1998,8626345,1
210,120,0,349415124100,140
211,12,239,80814775,1
212,380,1919,213460324,1
213,514,1305,26055,1
214,36,2187,9304180,2
215,73,1919,62525000,1
216,512,2133,33210694,3
217,28,2041,24550087081,45
218,115,165,123492000,12
219,936,12,66110977,2
220,1,38,8888671,2
221,1261,1311,30415393,1
222,28,2549,14208200,1
223,502,929,99690000,1
224,2636,105,34496871,3
225,12,2625,5560952384,1
226,768,1311,71880000,11
227,24,11,5575941,1
228,1966,38,7930000,1
229,23,69,97477994,1
230,120,2636,44924801670,18
231,113,125,151639896,1
232,12,11,13538976,1
233,363,709,90403897,1
234,700,283,18303134,1
235,1278,340,1554190,1
236,113,225,26800000,2
237,984,146,7579016,2
238,85,2210,765181574,3
239,445,82,19559900000,89
240,1875,1483,40000,1
241,1257,2372,152000836,2
242,270,512,87167869,10
243,38,489,19023040708,2
244,529,2541,945331933,1
245,12,60,15709039165,5
246,867,2372,324242774,2
247,28,182,525308694,1
248,323,1776,2990000,1
249,113,506,223327,1
250,275,75,1080000,1
251,56,93,11585709,1
252,326,85,27663000,1
253,61,2007,34208234,1
254,102,376,345711758,4
255,107,575,1252603,1
256,270,2191,26742353,1
257,0,12,10434934,12
258,28,30,577386025,1
259,115,484,30429000,2
260,478,2372,17067085,1
261,12,119,22248329536,5
262,1755,2210,35404531,1
263,0,470,2778443,1
264,38,663,6045973306,1
265,75,275,1130000,1
266,512,79,2506136,2
267,38,49,6964622442,1
268,135,0,10039311755,4
269,1313,79,10590000,1
270,323,489,1555064000,3
271,56,1752,24432796,1
272,44,68,338917275,2
273,12,330,597963359,10
274,926,2217,37670000,1
275,2,93,66170138,6
276,2,44,5587037,1
277,75,1687,2674302,1
278,159,302,20507638,1
279,632,1440,53624,1
280,12,2141,164123219466,27
281,2636,1603,52348052,1
282,2,109,12705719,1
283,93,505,649015270,1
284,28,591,8626345,1
285,86,105,22971667,2
286,1457,762,12231246933,4
287,1,513,4183627,1
288,1457,2233,6634098282,1
289,12,27,42646936,2
290,12,380,4805082,1
291,4,1752,7870590,1
292,38,2229,24183893224,4
293,984,2636,581444462,9
294,12,1432,2097582713,1
295,30,2636,999950000,1
296,116,227,331227006,1
297,28,373,126695573,1
298,538,28,109990000,1
299,113,2634,39772848,3
300,112,1660,25033770,1
301,2,0,9160694142,96
302,270,2210,56707422184,6
303,38,538,36743519078,2
304,2709,297,46022396,1
305,461,1,399962225,2
306,221,2090,6183008,1
307,103,12,1065686191,2
308,12,2876,54299769077,1
309,61,2372,20449355869,3
310,55,2610,115236269,1
311,330,1067,19990000,1
312,0,1440,805624,2
313,234,241,668567267,1
314,1457,85,19198286622,1
315,30,231,141387000,1
316,512,665,1110023,1
317,12,105,99890000,1
318,12,1360,5560952384,1
319,10,11,14404421,1
320,110,186,158661378,1
321,105,51,355677056,1
322,22,1416,25029462,1
323,1130,2313,252142718,1
324,446,1116,84500,1
325,12,2365,1466093765079,27
326,2,651,39421000,1
327,194,56,370000,1
328,12,3034,54299769077,1
329,12,1019,5560952384,1
330,762,79,194690556,2
331,711,11,17233600,1
332,2,32,15473336,4
333,12,2323,7601967670780,140
334,28,2589,25497069,1
335,211,2,33680000,2
336,1214,61,588517551,1
337,12,2805,108599538154,2
338,89,626,2567004410,1
339,486,113,563000,2
340,2289,225,999978264,1
341,2014,780,43026821,11
342,984,538,998362219,12
343,12,1118,914663400,21
344,52,792,390644126,1
345,82,1311,1035619769,1
346,735,93,4808941,1
347,120,2404,2495822315,1
348,232,240,580410118,2
349,2,589,14298216,3
350,12,519,95141109,2
351,323,1752,11912721,1
352,234,2229,662741267,1
353,55,56,137608741,3
354,61,12,502936555,2
355,46,12,1619985000,1
356,23,757,33323410,1
357,1083,1313,31000241,1
358,12,1440,85182460,3
359,1313,652,2464922,1
360,1159,44,1903993,1
361,12,340,31538838,1
362,478,86,4197524,1
363,73,504,2500000,1
364,1,867,199990000,1
365,762,198,1398870000,1
366,303,2409,5819346545,1
367,12,412,54299769077,1
368,661,2210,419362398,2
369,82,762,99987444,1
370,12,946,59899572570,4
371,60,13,5022060275,1
372,796,586,299974827,1
373,360,12,18228757,1
374,762,1313,1073167066,1
375,304,955,3066416,1
376,0,739,3086626,2
377,116,105,336555940,1
378,270,2541,14343140,2
379,239,2,3877915,3
380,9,219,175514989,1
381,363,42,179035380,1
382,762,360,776194670,1
383,77,239,120000,2
384,270,67,3168717,1
385,42,2636,8299911,1
386,529,2210,303950827,1
387,53,12,222272171,1
388,889,299,57252994,1
389,307,670,34018478,1
390,54,2206,1702596419,4
391,56,56,177872413,1
392,978,0,1818824,1
393,441,2229,3771336000,1
394,113,2210,990000,1
395,242,470,3734293,1
396,1107,38,1001903979,1
397,1660,90,6059036012,6
398,762,1290,328132064,1
399,12,72,16682857152,3
400,113,840,16589339,1
401,0,1,2290000,1
402,426,1119,7322215478,1
403,530,113,27480000,14
404,2504,2636,1359196,1
405,529,1776,25438870,2
406,61,867,304883622,5
407,51,28,974922970,2
408,1214,62,2055172,1
409,113,61,15939000,1
410,114,527,74730000,1
411,12,99,5560952384,1
412,53,12,19476483,9
413,2,157,6459927,1
414,2074,1305,86180000,1
415,38,2272,6045973306,1
416,386,2206,1360267,1
417,1130,984,220959481,1
418,1,945,6265461,3
419,88,30,2019040608,1
420,21,376,584164000,7
421,38,1635,10649578054,1
422,1608,105,22219285,1
423,116,386,625996023,2
424,103,2210,233468631,3
425,28,538,600532124,1
426,375,762,19711510,1
427,797,504,3542375,1
428,123,2,224290000,1
429,797,12,106271250,30
430,154,28,5567067,1
431,2,420,5093955,1
432,86,1776,27725044,4
433,38,2323,16112665287,3
434,49,103,26000,1
435,3091,61,73553543,1
436,88,1107,4038081216,2
437,1,24,13090910000,2
438,330,118,1180514,1
439,199,590,13001868239,5
440,12,581,68219668,1
441,12,1127,54299769077,1
442,28,2166,8626345,1
