,Source,Target,value,nb_transactions
0,468,157,14980519,2
1,6,74,99990000,1
2,38,2229,9046226294,2
3,478,146,43791047,1
4,12,66,115318651572,2
5,762,153,1775094659,1
6,12,540,6257330000,1
7,55,1324,362914570,1
8,416,1887,9331026,1
9,150,2510,7513594595,1
10,912,59,151000068,1
11,183,670,28115167,1
12,28,2552,245737938,1
13,489,796,301937510,1
14,22,2131,499990000,1
15,2800,218,4323848,3
16,128,688,495633891,1
17,55,340,1304748189,3
18,21,376,168454896,5
19,1190,428,27318791,1
20,18,389,59555502,1
21,512,2636,4220085,2
22,162,61,116587512,1
23,55,470,3941000,1
24,630,330,49348886,1
25,27,95,86822890,2
26,12,62,57659325786,1
27,112,2433,13877648,1
28,162,11,1018014955,3
29,62,575,1110261,1
30,1016,2945,7991000,1
31,353,56,6970671,1
32,785,12,45950154,1
33,53,360,18338232,1
34,82,171,666490031,1
35,56,762,2017242906,3
36,992,270,20170005,1
37,85,1440,7744628,3
38,0,501,10130822,1
39,116,382,1442748396,2
40,0,1984,330770,1
41,1,762,33283875,5
42,468,2141,13440740,3
43,2,2270,96937883,1
44,38,796,376190909410,18
45,97,2187,1036942655,19
46,112,323,13877648,1
47,12,2990,576619987860,11
48,468,991,14320754,1
49,1,2636,911258594,3
50,468,113,14320754,1
51,14,323,2510256274,1
52,831,1313,15775162,1
53,12,2543,9082567844,2
54,150,359,2503873872,1
55,797,12,737662850,50
56,113,910,220372,1
57,116,330,2635463675,4
58,420,323,1711657,1
59,1313,2636,113202852,4
60,2636,827,304561307,1
61,1257,1119,201800040,2
62,75,12,2091679877,274
63,903,11,446581756,1
64,1400,12,40843271,3
65,28,984,258287724,3
66,28,584,86095908,1
67,2,28,128540028,8
68,1014,0,2600283,1
69,28,2871,4073527511,9
70,132,334,63781400367,3
71,512,1984,6270371,5
72,28,118,1573073322,9
73,28,2757,595313728,1
74,38,2210,5799980000,2
75,291,2,291992382,22
76,1436,52,72252559,1
77,1397,1313,41498733,1
78,28,297,245737938,1
79,0,56,271360,1
80,102,113,43212733,2
81,150,2323,15134426115,5
82,225,501,2040768,2
83,762,1788,19700000000,3
84,105,2833,1492614279,1
85,2,2541,14000560,1
86,30,43,7562216894,8
87,227,0,3102520985,4
88,12,2759,1097210,1
89,340,44,34428070,3
90,79,762,308175265,1
91,38,143,4412853059,1
92,112,0,80620592,5
93,434,1457,5968939764,2
94,240,12,71890683,4
95,102,323,7970000,1
96,323,113,47060000,1
97,590,105,4492554,1
98,73,2141,12500,1
99,55,1,45273389,1
100,654,1384,160911393,1
101,1374,28,77760000,2
102,1436,53,53744035,1
103,564,1281,632341919,1
104,381,38,261266251,1
105,105,2857,255290899,1
106,88,0,19171664955,15
107,12,73,77405501261,72
108,268,56,402004375,2
109,68,225,150170986,1
110,675,1440,41744376,1
111,2188,97,335390000,1
112,291,512,79634286,6
113,409,975,23805645,1
114,1,2372,9399980000,2
115,1119,334,35261869872,4
116,28,1606,245737938,1
117,512,1,1102562,1
118,405,98,34454245,1
119,2270,2,1608503,3
