,Source,Target,value,nb_transactions
0,5,2183,2088816260,1
1,405,2224,3264166,1
2,268,2210,9300397,1
3,1078,1311,27982000,1
4,627,1603,5531184,1
5,2079,1311,41688000,2
6,387,81,11534810000,1
7,120,2922,7522446880,3
8,126,2523,5084906300,2
9,1063,57,199990000,1
10,386,61,9391585,1
11,157,1943,526628312,1
12,38,44,1647853551,1
13,56,756,197704193,1
14,32,2087,1979187,1
15,14,1089,2099950000,1
16,167,2248,1496717572,13
17,2207,2889,1668496020,1
18,196,1908,49102253,1
19,55,468,109020,1
20,501,449,3058757,1
21,700,51,591280000,1
22,5,1125,499989386,1
23,85,892,85158374,4
24,304,654,39000399,1
25,461,0,1198791454,2
26,12,2230,194918552797,5
27,328,887,2332834,2
28,55,455,1435171500,3
29,297,230,199990000,1
30,1853,813,54643881,1
31,24,923,6412805,2
32,1692,952,90691870,4
33,166,1257,683279036,2
34,564,19,146433931451,10
35,376,53,10610398,1
36,826,149,599990000,1
37,2,2183,4140854259,56
38,25,2313,1180001,1
39,166,762,27264731985,21
40,1130,66,21483025968,2
41,301,823,187107073,1
42,1322,1030,592274242,1
43,118,431,3002000007,2
44,30,984,635279999,1
45,56,2183,81470909076,40
46,73,779,6100163,1
47,420,2405,43272425,1
48,575,2248,81239275,6
49,795,146,69723457,1
50,1017,1311,84227080,4
51,105,2249,1785033166,2
52,298,2183,674254065,1
53,184,2015,299990000,1
54,498,648,3878388,1
55,1942,756,3034669,1
56,374,232,101314729,1
57,1306,0,179696740,2
58,38,1706,702761045,1
59,1042,1,636356571,2
60,150,538,10974494115,2
61,28,1551,7525376,1
62,964,1397,14535029,1
63,113,149,211926,1
64,575,984,10240416,2
65,484,1089,34426422,1
66,199,2615,58596443,1
67,244,1603,3725552000,1
68,2149,2250,200270000,1
69,1174,2861,5105740,1
70,241,2219,55537769,3
71,421,2356,534760322,1
72,625,478,8452768,1
73,12,1660,1655148474184,17
74,1013,196,99949999,1
75,1950,52,600000,1
76,199,2161,138006900,1
77,1100,152,15676219,1
78,12,23,20307386,1
79,3009,439,189968880,2
80,32,2131,3895914,2
81,28,2924,99378891,1
82,24,185,19999950000,1
83,205,594,669487414,1
84,223,837,199950000,1
85,1398,32,115232,1
86,746,2296,9990000,1
87,473,2309,2907568,1
88,575,113,1372046,1
89,1083,2187,177000007,1
90,177,91,81502170,1
91,484,507,1119620,1
92,12,3006,53683388,1
93,671,594,399990000,1
94,73,376,158121156,4
95,24,1270,405075649,1
96,0,984,512729377,18
97,2,1776,1464969124,23
98,670,689,82215044,1
99,703,74,59487414,1
100,217,1603,66980000,1
101,139,1603,7166641951,1
102,163,1502,2822904,1
103,419,984,4385678000,9
104,150,434,16829992,1
105,2040,291,321050000,1
106,1085,38,1803798828,2
107,792,21,643660626,2
108,3,152,152156595,1
109,213,873,720270000,2
110,9,42,30719166,1
111,3029,802,496400000,1
112,137,823,427020000,1
113,1943,354,100070000,1
114,116,455,117457770,2
115,1782,819,222990000,1
116,8,1281,75043417548,5
117,1870,2246,39024693,1
118,2076,903,1080530000,1
119,64,270,212819065,1
120,117,478,21122593,1
121,32,3085,1712095,1
122,12,1020,34906607,1
123,11,64,17805100,1
124,49,278,19122398,2
125,20,2917,1527600000,1
126,162,1472,468408512,1
127,132,665,32375480,2
128,149,283,2907857420,1
129,28,974,20648066,2
130,58,2133,522553,1
