,Source,Target,value,nb_transactions
0,146,365,42265076,3
1,627,524,50099904605,1
2,278,2294,136089919,3
3,67,2231,181191682,3
4,1686,762,609580000,2
5,150,1061,3932351844,1
6,278,648,93539331,3
7,258,1920,57927620,2
8,512,2248,1094465,1
9,278,2381,7827235136,27
10,55,1546,493968902,1
11,1,0,450011957,1
12,1142,32,175184,2
13,14,2580,151319471,1
14,290,4,100001231752,1
15,811,1106,65391280,1
16,107,665,225845027,1
17,11,12,108122011,4
18,1695,1776,2765517,2
19,1547,720,801190000,1
20,28,2131,35590982,2
21,166,44,11202695,1
22,2041,2193,38777033,2
23,55,406,357223948,1
24,297,853,8411397986,3
25,286,433,102574965,1
26,14,1130,1032742833,1
27,329,109,81781395,2
28,116,105,214761558,3
29,1787,2210,11920016,1
30,33,1089,3358671393,2
31,12,56,833074275475,13
32,969,1776,16023762,1
33,138,1776,16725872,1
34,386,648,1193027,1
35,1042,118,101084,1
36,278,157,4299861667,19
37,96,1561,64034135,1
38,166,2206,185136,2
39,14,90,1032742833,1
40,393,1351,283365464,1
41,795,1472,51210470,1
42,540,1714,386322496,1
43,753,1089,5048881,1
44,1521,1920,45318420,6
45,1877,231,3112654,1
46,1498,1089,7745863,1
47,14,984,21102124977,35
48,667,183,23777033,3
49,113,538,8991683,2
50,421,1440,274355800,1
51,64,2210,1344671918,3
52,52,136,47876407,1
53,64,239,1479440563,6
54,369,61,464723528,1
55,1416,867,397890000,1
56,736,118,5240696,1
57,1509,1920,75038380,1
58,95,330,956050,1
59,11,862,480488380,1
60,297,2182,203941734,1
61,341,619,196955897,3
62,480,2172,167008045,1
63,103,214,2090082,1
64,2659,2388,729555045,1
65,1994,1920,50530000,1
66,189,2193,136215930,1
67,2126,762,225950000,2
68,28,146,34291251,3
69,41,1776,4406146,1
70,2,1466,1036781557,1
71,824,2210,501015835,1
72,32,2,11009394591,18
73,2185,2230,13000039,1
74,1003,56,2942334,1
75,14,414,151319471,1
76,150,2876,5034063110,2
77,22,1560,506317632,1
78,370,1023,292846,1
79,12,597,882944262,1
80,172,12,61245319,1
81,150,304,5049845118,1
82,239,362,1250135,1
83,162,1,1016343252,1
84,116,227,95639098,1
85,2733,1560,149992546,1
86,1560,365,589806903,10
87,122,762,8838000,1
88,0,2206,15276107,14
89,10,742,977195302,1
90,278,79,1518377334,2
91,300,696,99336251,1
92,562,989,3608455619,1
93,244,827,2719000,1
94,120,245,39351952,1
95,282,113,507674,1
96,85,762,246025249,3
97,115,533,21429000,2
98,12,86,311006622,1
99,1183,2941,67441628,1
100,795,762,51210470,1
101,512,1440,230000,1
102,278,152,1826318235,7
103,536,1714,36960060,2
104,1560,11,399987472,1
105,278,981,617205355,1
106,105,2921,108490604,1
107,82,762,6117000,1
108,314,2210,165275000,1
109,1512,2210,17900911,1
110,28,575,106852175,8
111,2546,28,4227927,1
112,1049,824,127642071,1
113,41,1440,3602197111,4
114,105,455,1024815609,3
115,119,1920,5643015,1
116,1132,2187,5263235,4
117,2636,323,13586323,2
118,2636,0,13679257,3
119,125,1089,27171431,2
120,113,1397,142822461,2
121,319,1957,111193330,1
122,113,1014,784793,2
123,119,2324,371317826,1
124,28,819,19777800,2
125,0,1,39913562,15
126,12,2782,166225472010,2
127,365,1095,162890000,1
128,298,354,220248509,1
129,148,1849,143985635,1
130,1464,41,13982462,1
131,430,54,24174470,2
132,112,11,84741835,1
133,290,756,3019064,1
134,0,707,8800000,1
135,601,1776,829855,1
136,873,1814,100770000,1
137,365,1440,34642125,3
138,290,212,3146813,2
139,471,58,11052436,1
140,49,604,35085252,1
141,75,252,280003679,1
142,323,636,11190335,1
143,0,113,7875502,2
144,365,986,7423333,1
145,619,1167,47271078003,2
146,116,290,2380750334,26
147,135,2,3275490,1
148,2539,1,34162103,1
149,55,157,716236763,2
150,150,2456,2522268681,1
151,163,478,2770175,1
152,361,1920,7888805,5
153,1107,619,8080470,1
