,Source,Target,value,nb_transactions
0,478,538,6878052,1
1,231,56,8626729,1
2,179,2,556380000,5
3,19,2246,458705600,1
4,12,2141,68823084471,1
5,113,2133,9958246,6
6,1652,2210,53314607,1
7,71,2248,1105122,1
8,1313,118,2747827,1
9,62,34,5166615555,4
10,110,54,25639092,1
11,528,2210,277990000,1
12,1731,2210,8850784,2
13,2636,2133,6883773,1
14,2271,150,34598243,1
15,60,1311,5640000,3
16,28,67,157223743,8
17,678,1089,9989881,1
18,243,2206,8540000,1
19,324,2636,500000,2
20,119,2248,47630529200,57
21,552,0,3588712,3
22,15,84,195663124,2
23,445,323,106990000,1
24,447,0,14862561,1
25,2600,38,11410362385,1
26,323,161,2106887,1
27,12,1298,68823084471,1
28,98,339,300333700,1
29,1287,762,424971436,1
30,0,447,1340671,1
31,264,318,42738891,1
32,119,1584,436895927,2
33,150,2795,13851408298,3
34,104,391,85491896,1
35,1323,95,68424130,3
36,105,59,1933990612,1
37,2,2580,90515007,1
38,2636,86,49997390,1
39,105,293,5425467138,4
40,2924,38,999106084,1
41,12,3091,68823084471,1
42,2174,824,6625622,1
43,2436,2210,154990000,1
44,153,2248,115450166,1
45,43,2041,5198984107,13
46,113,665,3959053,1
47,2509,2182,2182532033,6
48,1028,231,1735890000,1
49,42,360,7701937,1
50,297,16,305090280,4
51,113,11,165621420,1
52,265,352,627580000,1
53,12,1002,98864847,1
54,27,1928,58905918,1
55,860,0,10686459,1
56,137,79,2924927,1
57,105,61,615314606,1
58,2509,2133,192421675,1
59,28,2370,7940935,1
60,2,291,82806457,3
61,575,1449,9990000,1
62,139,2187,1000796,1
63,291,12,52839480,4
64,0,2191,502128155,1
65,124,11,110273572,1
66,1820,877,37054036,1
67,14,1089,21359705,3
68,262,863,351528133,1
69,693,28,108176,1
70,375,656,99980000,1
71,65,376,29228765,1
72,105,2129,25456453490,15
73,53,304,31465139,1
74,478,1882,30756797,2
75,2636,2825,11218652,1
76,213,1281,17180750000,3
77,2,555,23056420,2
78,13,1089,127568684,2
79,2022,619,249603427,1
80,1772,1919,45171687,1
81,512,32,2001154,1
82,0,2230,306536299,1
83,357,270,16660771,1
84,56,117,8222498,1
85,1153,2206,650709451,4
86,536,60,216790000,1
87,665,173,7670722,1
88,56,30,1501416527,4
89,2,62,11767973,1
90,1818,75,2150000,1
91,61,1603,5099506972,3
92,115,1754,65286000,2
93,12,1040,68823084471,1
94,804,1089,11980000,1
95,487,0,106552778,5
96,9,38,59648625,1
97,9,927,46477886,1
98,2206,31,29447844,5
99,321,0,1656455331,1
100,52,11,729998149,3
101,2,2304,211184283,2
102,555,877,16212424,1
103,140,12,76623687,1
104,849,945,34614798,1
105,575,1562,1962911,1
106,38,42,715422105629,3
107,28,2620,10381153,1
108,1457,2027,16579248313,7
109,23,757,67592697,2
110,1018,365,26648660,1
111,182,2210,2586643544,1
112,543,1311,3140806,1
113,116,1752,6976620394,3
114,406,2,502090834,1
115,2,2723,33083207,1
116,113,282,12970000,2
117,85,2636,20732200,1
118,323,11,12278028,2
119,2552,2,4089277,1
120,8,231,42740000,1
121,112,11,130942901,1
122,150,1558,2528341542,1
123,94,12,37460000,2
124,28,121,7542102,1
125,2636,67,54997391,1
126,2636,330,2000063,1
127,420,529,1026298808,1
128,178,225,2570634,1
129,152,220,1592515574,1
130,7,177,33860324,1
131,262,376,707160780,2
132,1022,11,11893840,1
133,528,95,204990000,1
134,0,2210,29220588,2
135,46,1603,1999987850,1
136,441,2409,3153995000,1
137,1702,2291,1539833,1
138,1,38,20699980000,2
139,1290,0,99990000,1
140,268,12,88997638,1
141,316,1257,637779,1
142,245,2210,5805049179,12
143,28,1058,8792845,1
144,17,360,79564790,1
145,43,1195,88810033,1
146,11,772,11140659,1
147,2957,2210,7513707011,1
148,30,2041,919480000,2
149,38,745,554754616027,9
150,1410,11,301770000,2
151,5,2,19624039,5
152,38,1313,1014638811100,100
153,38,119,63537837969,1
154,121,12,1226188037,2
155,4,323,59999754453,1
156,163,307,80543779,1
157,347,590,7370934,1
158,0,28,198493548,1
159,12,184,60029671,1
160,49,14,2139273042,2
161,479,1776,38401672,1
162,3053,619,462428306,2
163,116,772,6615011900,3
164,323,512,509549396,1
165,11,1525,683472872,1
166,189,607,16679938,1
167,307,1,77376000,1
168,558,11,89626507,6
169,279,304,18739054,1
170,2200,59,62212,3
171,11,995,640239237,1
172,49,641,1614845575,1
173,1670,210,149201214,1
174,6,4,3107158,1
175,239,382,1501971,1
176,28,1100,10743673,1
177,12,365,45327700775,16
178,2636,762,451711716,3
179,529,56,1175630,1
180,1083,270,39455000,1
181,293,61,410570568,2
182,426,2229,29999990000,1
183,294,269,31101112,1
184,42,0,4663342133,2
185,198,43,5153437505,13
186,358,270,17337315,1
187,362,1353,21183949,1
188,3033,709,707260257,2
189,575,762,4000863,1
190,303,762,2821349423,2
191,18,371,8366761,1
192,264,2443,47065499,1
193,756,12,382120018,1
194,478,2298,14400000,1
195,28,2546,38773477,2
196,586,283,48304064,1
197,330,227,9989541,1
198,12,2365,206469253413,3
199,323,297,13600912,1
200,1794,1440,78144340,2
201,297,11,12241164,1
202,114,158,179567957902,9
203,12,11,66283924745,60
204,28,240,14416636,1
205,461,231,402586172,3
206,1717,729,1668247,1
207,202,2206,3783472,6
208,0,1100,1249067960,2
209,590,56,112391236,4
210,1032,2,8053035,1
211,75,1844,176501,1
212,279,1910,41474896,1
213,2960,1440,6010000,1
214,919,2248,108544850,1
215,28,85,236391532,8
216,619,1668,479636796141,11
217,108,2405,131308938,2
218,85,113,5623202,1
219,119,0,13115484,1
220,351,295,15474273,1
221,169,11,79248080,1
222,200,762,201586995,1
223,199,2229,40899920000,8
224,426,365,8707911,1
225,32,294,96618299,1
226,2888,302,119776,1
227,12,370,137646168942,2
228,28,820,17146835,1
229,163,1457,611554218,3
230,286,2210,356388055,1
231,405,103,57672490,2
232,12,1119,688230844710,10
233,698,154,254285151,1
234,2941,2880,84437572,1
235,162,177,3990000,1
236,824,665,21415308,1
237,9,3027,352973785,1
238,47,1311,4346322,1
239,60,2210,959892303,1
240,1,2,100682649,3
241,2376,1011,990000,1
242,147,33,232097853,2
243,12,497,1147631304,2
244,88,2636,5716731489,7
245,101,2552,199366,1
246,327,56,3552147,1
247,291,984,26419740,2
248,103,936,99990000,1
249,2206,1776,22352018,2
250,51,1089,132855824,1
251,73,2552,1496450,1
252,231,146,10335103,1
253,162,32,467558964,1
254,185,113,437841196,2
255,116,11,39037851,1
256,115,165,83200600,6
257,1005,190,100063967,1
258,4,2479,59999754453,1
259,38,2041,58627150101,1
260,231,783,4127663586,1
261,2,590,10785871,1
262,43,113,504730236,2
263,28,2091,242902671,2
264,1080,17,1651166,1
265,12,3034,68823084471,1
266,31,20,7957681,1
267,78,375,1387291592,2
268,365,2041,3008725667,14
269,140,1649,40492281,1
270,444,43,48907387,2
271,1083,12,5600000,1
272,177,2210,94994376,2
273,4,61,179999263359,3
274,1841,2210,7648877,1
275,798,1807,591301184,1
276,28,1776,4742703259,171
277,28,185,27239155,1
278,330,12,4066460,2
279,1412,1089,1147880000,1
280,28,2601,387151296,2
281,2398,0,4161680000,1
282,1590,61,43505800,1
283,177,27,205657284,2
284,552,327,3060000,1
285,1457,185,20928628543,5
