,Source,Target,value,nb_transactions
0,126,894,5463633609,5
1,1,2930,223160540,1
2,13,44,4908380,1
3,50,124,5627891,1
4,8,27,30405999694,12
5,30,1701,12017120,1
6,11,884,56702743,1
7,13,2185,1828964,1
8,76,2185,8408524993,14
9,113,113,77082998,2
10,131,67,433891385,2
11,866,2183,1326390750,1
12,8,434,5665834162,3
13,374,246,932756221,2
14,8,538,2064122318,2
15,82,252,235158,1
16,12,1454,1699913620,1
17,66,74,723395578,1
18,371,163,18427464115,1
19,25,1,374690418,3
20,1790,0,101987333,1
21,0,105,2527100,3
22,105,1603,6125078714,7
23,64,1776,8813687908,6
24,37,2,8098694347,1
25,396,1089,94573751,2
26,612,915,29598834,1
27,140,294,12292029,1
28,0,1111,5747251,2
29,64,304,8111522087,9
30,2533,0,5498515030,1
31,1,178,2786712934,26
32,396,905,302108605,3
33,32,73,12139248,9
34,2,538,133109045,1
35,1218,0,11385792,1
36,38,923,1718300157,1
37,73,1478,25927982,8
38,374,1440,7852908235,31
39,707,470,8205679,1
40,20,959,4999669794,1
41,1001,0,33230468,1
42,30,2230,403531488,2
43,63,86,7000622,1
44,105,538,958998225,1
45,2248,901,2592202234,2
46,1149,148,63812883,1
47,14,1574,21948100,1
48,0,356,14558045,1
49,285,340,111819479,4
50,0,548,950000,1
51,297,0,118774909,1
52,277,1089,14322828,2
53,44,82,2308902,1
54,38,2314,17276423785,2
55,2,73,2540000,1
56,374,428,142626666,2
57,105,884,547300236,1
58,441,2248,715396537,10
59,2248,434,136151414,1
60,371,2204,18427464115,1
61,324,25,28439020,1
62,2248,60,158665443,2
63,105,148,3268782431,4
64,152,1478,865368,1
65,69,323,14069481475,1
66,54,690,132790170,1
67,839,2329,444748146,1
68,288,188,1945950,1
69,294,894,2492276,2
70,37,323,8098694347,1
71,38,1478,29980000,1
72,132,374,194516140,3
73,1100,2329,841600463,5
74,73,25,319700873,4
75,358,2215,599972380,1
76,0,163,422800,1
77,124,906,37165567,1
78,54,25,723482291,7
79,6,1603,108553491,4
80,1018,894,290309807,2
81,461,225,4500054,1
82,2,246,541609857,9
83,1408,919,910170,1
84,140,984,17411107,1
85,30,2183,7109715,1
86,244,2,964007391,3
87,89,105,88962258738,3
88,340,450,2693243,1
89,227,56,5879216,2
90,268,56,4042623,1
91,796,2210,33777011,2
92,638,12,13756496,1
93,778,12,1868038,1
94,2486,894,9786910,1
95,374,126,1425298410,6
96,8,12,11377558083,9
97,196,1732,3002880,1
98,411,2204,133835242,13
99,11,665,3995374090,6
100,520,312,154284140,1
101,0,289,3318823,2
102,534,95,315747312,1
103,148,2,11215463555,2
104,179,328,978172,11
105,12,537,1699913620,1
106,627,2185,275017190,6
107,2248,41,280795014,2
108,257,1440,156724745,8
109,61,56,832956526,4
110,38,901,4393063037,2
111,795,792,132121721,1
112,429,894,6073771,1
113,23,61,11578300000,4
114,286,680,2989335,1
115,12,3,1699913620,1
116,1100,901,504873751,5
117,860,0,124098039,1
118,2571,894,3939384,1
119,609,894,1120897,1
120,2973,2210,48934853,1
121,56,1440,462163665730,7
122,112,304,97181208,1
123,2248,665,43673470,4
124,15,188,11695865,1
125,2248,2183,115335207,4
126,73,2,17096396,1
127,374,905,3087292929,14
128,73,896,106738,1
129,79,0,23280289,17
130,260,239,98730249,3
131,29,1397,1180183,1
132,32,2248,44169483,26
133,0,1143,1910716,2
134,665,1603,2500486047,1
135,1042,29,161464062,1
136,56,665,1357447283592,18
137,37,20,8098694347,1
138,571,2186,2241256,1
139,30,2248,553414808,1
140,9,761,13755599,1
141,1535,1089,20720275,3
142,25,12,2847086,2
143,6,0,179531126,7
144,163,2186,70857306,4
145,296,638,105247026,1
146,782,188,2917892,1
147,0,640,20000,2
148,32,12,116397068,1
149,56,227,657911979487,9
150,63,2210,79510977,2
151,778,86,654717916,2
152,1431,340,6967682,1
153,23,1089,3596566,1
154,168,188,39981530,1
155,54,1139,70905524,1
156,796,56,199322570,1
157,202,2219,20547517,1
158,795,0,3567286467,27
159,2248,662,21780508945,249
160,61,461,874585900,1
161,1100,163,639122395,2
162,328,62,10528345,3
163,3009,98,56895830,1
164,148,734,3826753404,1
165,2248,2309,166922941,3
166,27,44,1237937,1
167,576,2210,13625790,1
168,2,16,81143602,3
169,25,1478,1260126842,5
170,37,915,29985310,1
171,56,1,982126523068,19
172,891,444,11282224,1
173,296,73,2088630,1
174,276,2,10990790,1
175,8,2194,858686805,1
176,2248,1641,701801977,3
177,12,564,147629441740,11
178,342,105,42623785,2
179,33,2228,7197213288,3
180,193,0,4693866,3
181,2,894,607260783,4
182,38,73,17067628,2
183,25,575,498569098,2
184,1053,38,49264909,1
185,12,76,10988090,1
186,839,474,1674701311,1
187,76,1478,1016929797,3
188,51,0,306071,1
189,1100,627,348420393,5
190,2,984,1409322221,21
191,74,1603,101093506,1
192,483,2187,950628,1
193,559,290,358183403,1
194,150,1141,1319997760,1
195,0,839,33742875,13
196,12,1216,24490713950,1
197,8,2185,773248401,1
198,202,894,191771624,1
199,270,894,15225094,1
200,12,779,73472141850,3
201,328,179,1094056,1
202,839,2182,14347199556,18
203,89,185,168933721555,5
204,150,2248,1286353777,1
205,175,894,561468769,3
206,156,2183,1025076289,1
207,376,833,312000123,2
208,74,2276,256615330,1
209,0,762,32115338,1
210,936,176,1481394508,2
211,64,648,9392314029,14
212,148,2186,300727269,2
213,105,2569,958998225,1
214,2,1641,693866639,22
215,222,850,2469891,1
216,32,426,1082507,1
217,106,2210,3999985310,1
218,150,2148,2764862574,1
219,341,891,21676863,2
220,148,273,1993956833,3
221,839,2178,533472573,1
222,128,2229,99962037,1
223,1100,1,31360288,1
224,63,0,14031403,7
225,56,6,130846180912,1
226,126,1,12841924366,6
227,432,0,186374030,7
228,148,468,30806657833,2
229,21,2180,31001407,1
230,299,85,34865878,2
231,40,2191,11097344187,1
232,23,67,13629202,1
233,20,2305,500501661,1
234,374,84,281351976,2
235,8,1440,7152409285,4
236,620,6,2099894,1
237,79,113,1656459,1
238,239,63,9966250,1
239,38,99,1445805631,1
240,152,0,308513341,10
241,38,2246,5529617566,1
242,0,884,40250,2
243,8,936,7400819490,2
244,215,0,24142317,2
245,2,32,4454471069,56
246,264,2263,27540006,1
