,Source,Target,value,nb_transactions
0,570,353,30569880,1
1,64,1014,422416905,2
2,708,1440,140305,1
3,28,340,228633222,12
4,416,2691,7390000,1
5,20,2248,629829535,1
6,88,121,4288618998,2
7,40,2723,4139325130,1
8,11,12,229005030,1
9,156,762,10138047,1
10,529,762,612586136,4
11,624,1,24481723,1
12,1130,2,23119000,1
13,359,142,4736954923,2
14,105,30,19870088464,14
15,1457,1107,17768753443,2
16,410,2230,22410272,1
17,110,360,24053013,1
18,28,2541,882238144,14
19,32,323,990000,1
20,270,0,144612194,23
21,393,2210,62242976000,1
22,17,984,358999150,2
23,313,0,10425451,3
24,2004,360,21378468,1
25,1,28,8990000,1
26,55,29,27725031,1
27,28,1744,45169579,1
28,239,2248,7369058,5
29,56,2233,2181914,1
30,202,552,119218,1
31,2636,323,259274416,6
32,347,2210,3958161,1
33,28,820,26223810,2
34,0,501,174990,1
35,150,1457,6378408096,2
36,983,16,63270278,3
37,146,285,501010982,1
38,1171,81,709609929,1
39,454,38,5001000571,1
40,478,2298,19179826,1
41,105,2543,5788856070,4
42,956,1752,2988780,1
43,2,105,12857611,2
44,28,152,21806905,2
45,2,28,7839752,1
46,2543,529,19108101,2
47,12,260,64330498104,3
48,739,113,16021000,2
49,56,302,9821488,1
50,351,407,24193229,1
51,454,252,15251922,1
52,3105,28,11832643,1
53,38,95,10042837896,2
54,512,452,903924360,1
55,906,225,22307147,2
56,28,1687,26046579,1
57,28,2945,7940294,1
58,182,270,316928472,1
59,2,2304,315532600,2
60,73,1185,1061565,1
61,531,270,27490589,1
62,0,762,400687413,6
63,28,1281,2000000000,1
64,2,552,73681595,5
65,82,12,5075469513,2
66,38,532,26368544157,1
67,150,37,2505146931,1
68,73,113,1034903,1
69,454,11,27003286,2
70,55,306,64173140,1
71,977,12,79629306,1
72,12,2164,64180592323,1
73,2412,1440,3209649,1
74,12,342,77327829,2
75,42,0,174990000,1
76,2,792,138248491,1
77,664,171,135310457,1
78,16,1313,999990000,1
79,513,329,41681027,1
80,1807,512,233601096,1
81,0,2047,172482,1
82,28,239,13747809,1
83,13,2274,11350500,1
84,558,11,104847576,8
85,37,231,189900000,1
86,12,360,64180592323,1
87,116,386,832100206,1
88,832,2330,21605224,1
89,75,33,7068868,5
90,227,529,11224943,2
91,105,293,5004004920,4
92,323,2541,20090107,1
93,116,1776,614341912,2
94,1050,2636,166663484,2
95,0,1,178367304,11
96,120,984,2492824637,1
97,52,351,414128193,2
98,105,2610,1132614703,2
99,39,310,84720000,1
100,317,900,15370048,1
101,59,0,116592397036,5
102,529,2952,990950260,1
103,1,2210,40034000,1
104,2541,28,31903549,1
105,227,346,64640000,1
106,23,844,295095434,1
107,28,529,71580966,4
108,491,2027,894107752,2
109,552,12,1010167,1
110,55,665,2502024968,1
111,23,1103,151852497,1
