,Source,Target,value,nb_transactions
0,1313,113,14605669,1
1,121,11,248079073,2
2,195,665,4273384,1
3,238,762,2600145849,2
4,1037,478,5400233,1
5,49,0,79923610,1
6,386,118,1079262,1
7,487,2636,31354570,2
8,55,2141,3798689840,2
9,662,0,157710515,2
10,615,18,50164178,1
11,40,512,6074805,1
12,630,2182,162891186,1
13,1570,12,69390920000,2
14,562,2248,319462668,1
15,55,438,1899344920,1
16,105,532,8377935750,4
17,2979,0,1278600342,2
18,40,2182,178130485154,16
19,461,1877,199993937,1
20,105,225,1637705945,2
21,1004,177,64109645,1
22,2027,1440,88569022,1
23,91,2248,153714550,1
24,669,56,3640984,1
25,2,590,10390020,1
26,0,1313,1127948731,7
27,231,68,52674673,1
28,75,575,1154436,1
29,1917,2210,33463819,1
30,55,1457,14068010333,12
31,2773,877,19718095,1
32,270,444,3901994,1
33,105,2448,2118015273,1
34,179,12,199180000,2
35,163,709,6766519,1
36,55,984,33115818387,46
37,266,661,10020915609,1
38,369,2356,676544073,2
39,1033,912,11121630,1
40,330,2503,9991363,1
41,2,198,95664617,3
42,12,2,1524248484899,47
43,28,331,7547612,1
44,12,162,7416100000,1
45,19,2210,21735874081,1
46,469,1055,1999979861,2
47,116,779,500918028,1
48,109,877,18911788,2
49,61,564,3727453673,1
50,116,942,549043404,1
51,44,0,15123333,1
52,227,11,59990000,1
53,460,712,24583794,1
54,42,208,9328773084,3
55,1313,140,1054165,1
56,162,1313,72699144,1
57,2,225,56375626,4
58,12,239,249264362,5
59,245,2206,66961372,2
60,56,1449,123956770,1
61,376,824,307050000,2
62,135,1560,200907071,1
63,291,1776,32867033,4
64,28,2726,244990217,2
65,291,2541,18748679,2
66,139,697,171225222,4
67,3105,28,35687123,2
68,119,387,411484000,1
69,153,91,89093414,1
70,50,817,3210000,1
71,365,360,217349312,7
72,291,95,157048609,17
73,119,1839,120965395,1
74,171,365,813625941,1
75,2,1297,16155281,1
76,1457,182,2159684427,1
77,351,2940,21256474,1
78,0,1466,170229748,1
79,55,2210,44072042443,37
80,779,113,10437000,1
81,73,2,238500,1
82,590,762,5410722,1
83,2509,461,289241867,1
84,487,95,31292145,1
85,2,512,335465790,13
86,270,1776,19100936,2
87,1756,762,141004854,1
88,199,1603,10499990000,1
89,92,1089,20880067,1
90,293,0,4864509,1
91,1420,2182,17060799,1
92,520,33,47223515,1
93,61,2210,10503049186,6
94,536,11,3490574,1
95,9,2246,34427434,2
96,45,1066,54087537,1
97,79,11,5256344,1
98,28,486,19303151,1
99,14,270,70945619,1
100,55,1910,1899344920,1
101,43,762,12074991338,53
102,1,564,99999990000,1
103,376,1024,85426172,4
104,72,340,19990000,1
105,278,427,191070421,1
106,171,2182,221416840,1
107,67,319,11498907,1
108,231,198,247818027,8
109,150,940,7546894911,2
110,291,32,11689502,1
111,12,120,392860,4
112,40,557,4842487992,1
113,3055,403,16083032,1
114,218,330,1021423,1
115,38,596,136202762500,2
116,586,2182,244483392,1
117,340,323,2650482,1
118,56,2550,23237374077,16
119,391,12,19790104,1
120,150,1305,5042269897,1
121,1,2248,11894649,2
122,2636,2,101224906,1
123,375,1440,31719055,1
124,150,2120,7546894911,2
125,12,278,22108362,4
126,39,945,122061307,1
127,81,1697,845946000,1
128,796,1456,235528059,1
129,170,44,39870000,1
130,85,1776,17310000,3
131,85,2187,4975698,1
132,12,1119,761313431120,11
133,152,1313,14803075,1
134,2519,944,33849010,1
135,23,635,106994893,1
136,2191,504,501333,1
137,2272,11,148510871,1
138,1457,16,273998496,1
139,16,1083,101488604,10
140,900,2882,20329600,1
141,11,38,520747566,1
142,28,416,7547612,1
143,146,607,9800110000,1
144,321,426,212332033,1
145,560,850,341547066,2
146,28,431,7547612,1
147,0,2133,853706430,5
148,158,197,7393500,2
149,12,75,5694088050,26
150,1043,2210,114386,1
151,429,235,32420000,1
152,94,12,57360000,1
153,82,2210,1070000,1
154,105,2986,1147009580,1
155,76,2405,484020000,1
156,1751,6,2017138,1
157,2636,1305,26610088,2
158,150,2504,7548614242,2
159,30,105,1384930000,1
160,55,444,1899344920,1
161,28,629,24884528,1
162,55,414,37986898400,20
163,772,2229,2001003113,1
164,144,1642,69224952,1
165,115,6,7442000,2
166,888,266,17099980000,1
167,227,400,512990065,1
168,796,304,231974072,1
169,145,64,3969366,2
170,55,755,1899344920,1
171,529,1961,1858844,1
172,8,0,15124331,1
173,1058,0,2639341,1
174,121,61,3439596592,1
175,2341,12,166696404,1
176,88,0,11035454868,18
177,270,4,8022377,1
178,340,622,541000001,1
179,73,2141,104000,1
180,146,12,9371191,1
181,278,28,767895384,4
182,360,12,1140000,1
183,1075,1776,12214000,2
184,1901,1311,187321454,1
185,278,1311,9289110,2
186,88,716,613080826,1
187,2,2356,20824487,1
188,270,1752,37829831,4
189,166,323,569696169,2
190,55,67,32951810,1
191,2644,256,525528484,2
192,376,762,3774018193,23
193,150,2133,5042269897,1
194,391,2,121468376,7
195,2085,57,198901356,1
196,21,1089,43437030,1
197,977,2,97963460,1
198,213,12,295195,1
199,2636,182,123409169,1
200,150,2210,55518813455,13
