,Source,Target,value,nb_transactions
0,199,61,84815126685,4
1,40,2,12944662839,4
2,387,2210,599990000,1
3,191,11,997685897,2
4,276,0,33550000,1
5,709,12,1021275850,3
6,479,1492,18180000,1
7,38,2246,11672583823,4
8,104,2210,304352600,2
9,827,2206,1190748,1
10,28,1085,225837605,1
11,300,806,221500232,1
12,474,30,43458577,1
13,1257,1,5455288,1
14,2636,121,66932674,1
15,1377,2915,37039174,1
16,1028,28,899990000,1
17,785,182,39935075,1
18,2137,1440,6731803,3
19,50,137,64367682,1
20,28,414,225837605,1
21,12,130,36985213,1
22,8,802,24304040,1
23,12,78,102038900,1
24,1180,382,10597450,2
25,11,302,540720157,1
26,71,2,1084512,1
27,55,484,2370314578,1
28,38,1269,4304223624,5
29,12,2634,73224912,2
30,55,124,56843519,1
31,28,248,13626185,1
32,1,1281,48635582177,5
33,164,2215,1355570000,2
34,23,811,199590000,1
35,64,1083,479828428,2
36,1457,171,6549412303,13
37,28,2506,4144572173,4
38,323,478,15330962,1
39,28,2185,68546184,2
40,227,762,1918414616,4
41,992,451,21287440,1
42,552,12,1015314,1
43,295,28,2052815,1
44,751,66,177505220,1
45,2499,2215,3012750,1
46,42,208,24518182619,2
47,150,945,7555600263,2
48,218,2,1110300,1
49,24,227,1049990000,1
50,60,2246,914883618,3
51,98,762,3290000,1
52,861,113,1929776,1
53,512,12,1073377,1
54,353,62,236100000,1
55,116,56,1494659294,2
56,38,709,45878085435,1
57,87,2210,4204264,1
58,942,762,3573947,1
59,2,135,5538814764,1
60,113,499,509698552,45
61,113,2071,13357920,1
62,95,12,677097418,2
63,380,1776,756542100,1
64,113,11,17297831,1
65,2509,1910,43762200,1
66,55,227,19133047181,11
67,2327,79,341662034,32
68,12,877,1055148501,4
69,376,847,46313368,1
70,23,1839,33690000,1
71,942,1126,3573947,1
72,218,376,29207105,1
73,166,283,68751600,1
74,320,11,614450444,1
75,983,46,8766803,1
76,1457,489,13409424277,6
77,2,173,15664634,1
78,51,113,107710170,2
79,1,2229,90099990000,1
80,1640,2461,41259125,1
81,855,2246,25835097,1
