,Source,Target,value,nb_transactions
0,333,1776,7388623,1
1,1808,1920,10926497,3
2,2551,1547,539970000,1
3,2173,621,3625974,1
4,290,2,22050357,9
5,38,42,45686005795,5
6,638,0,5530285,1
7,167,2588,79547836,1
8,61,1281,26004409688,42
9,1651,3,22722385,1
10,147,2731,74302794,1
11,555,113,1163001,1
12,1,98,711382695,1
13,1933,2627,75829579,1
14,318,1405,24154511,1
15,79,2182,4000616,1
16,65,2194,705709108,1
17,12,1119,935737545391,11
18,1547,2037,92263727,1
19,276,38,53667280,1
20,268,2210,9715677,1
21,200,0,23230166,1
22,827,38,342570001,1
23,387,2193,34721857805,2
24,268,376,12842722,2
25,56,827,3713462365,4
26,102,82,7035330,1
27,119,2269,35600000,1
28,45,1658,343098979,1
29,64,762,1433014307,3
30,2507,122,24734228,1
31,464,233,12202161,1
32,140,71,2583283,1
33,12,2180,340268198324,4
34,398,1234,214556470,1
35,1024,1466,123386494,1
36,0,152,599419,2
37,1133,177,1361481,1
38,707,927,23642668,1
39,1171,357,37724492,1
40,1170,2368,122033642,1
41,1098,230,831120000,2
42,0,263,10000,1
43,33,832,22778879,1
44,2,2267,2500705249,1
45,401,2245,4674755,1
46,883,403,145788787,1
47,90,1603,299950000,1
48,120,512,7536783174,3
49,1694,1311,135810231,4
50,1017,61,43549302,2
51,3,148,835392556,15
52,67,0,3917360,1
53,779,575,2248659,1
54,56,214,1534294321,1
55,835,925,239750000,1
56,1993,2,300970667,1
57,1160,1194,11099000,1
58,1075,2210,2138988,1
59,56,1143,79114943050,1
60,38,1457,24612635333,1
61,932,95,118723931,1
62,79,1062,25818514,3
63,12,115,22967200,1
64,1481,143,1005480350,1
65,246,185,165577936,1
66,1344,3028,200080000,1
67,264,3079,123437036,1
68,12,2148,85067049581,1
69,117,2183,1044283491,1
70,323,2248,3643303,1
71,307,119,3792476,1
72,225,691,1211748,1
73,195,2320,138304637,1
74,10,463,1545587219,1
75,471,422,27592371,1
76,1293,271,141444546,1
77,64,923,511192658,1
78,148,1304,968756560,1
79,200,1089,67770159,1
80,5,146,19395472,2
81,109,1731,15060796,1
82,225,2187,186673727,2
83,331,1177,407030000,1
84,376,587,114245077,2
85,58,188,96438090,1
86,56,118,440698907314,19
87,1,970,92764970,1
88,55,244,4132654242,3
89,1013,657,19659924,1
90,239,1919,1237200,1
91,2,826,2647275873,1
92,291,56,20449689,1
93,5,2183,23068511088,24
94,424,2091,50834131,3
95,116,73,649687328,10
96,55,152,8265308484,6
97,73,2141,6018265,3
98,60,762,95498909,1
99,608,1936,5878033,1
100,64,670,416288893,1
101,23,44,443399700,11
102,12,24,23916866216,19
103,61,1416,240663315,3
104,619,384,31028379677,1
105,55,2989,1377551414,1
106,660,2,3040954304,1
107,0,451,20991607,1
108,1981,1397,238562225,2
109,52,85,9984489,1
110,0,1305,100000,1
111,1620,113,88963914,1
112,2,822,9091427082,3
113,1627,2183,3747680000,1
114,2246,556,67098799220,10
115,2744,726,799990000,1
116,162,12,7826996324,5
117,64,82,258209710,1
118,55,56,38571439592,28
119,1859,665,32070000,1
120,540,1920,22555040,17
121,1634,367,37927378,1
122,105,30,898318319,2
123,1646,1311,222703725,10
124,167,297,3284985672,5
125,30,56,6033665801,10
126,268,1044,1120448,1
127,1042,2183,216938455,1
128,32,538,3653296,2
129,167,2185,1977873508,3
130,246,140,104902936,1
131,1052,0,7212445,2
132,5,41,499990012,1
133,1015,113,78970,1
134,2674,157,299973077,1
135,297,478,81825646,2
136,1377,2742,4818632,1
137,575,52,1126459,1
138,676,12,287251499,1
139,230,357,973340000,1
140,12,44,255662317644,16
141,442,1245,14599829,2
142,1494,489,274978450,1
143,934,12,11796441,1
144,888,2487,92822959,2
145,319,2210,227523196,2
146,323,0,114622158,11
147,1812,1089,14705226,1
148,55,286,1377551414,1
149,56,1353,16899486939,6
150,319,0,341284794,3
151,12,118,262623306159,20
152,98,203,148950338,1
153,148,139,3999938022,4
154,56,440,1292770260,1
155,148,1679,3999948416,4
156,75,2133,2391094,1
157,1459,52,2133936,1
158,162,1478,627004654,2
159,1002,38,771161840,2
160,707,762,201949285,1
161,2045,592,347680000,1
162,217,230,300080000,1
163,707,494,84579275,1
164,2595,791,200180000,2
165,148,1674,999986045,1
166,617,2210,374567090,1
167,1,2,1773059618,21
168,2579,2210,2700486,1
169,297,2,9473103,1
170,722,564,6160006,1
171,567,61,39212864,4
172,290,264,1837332265,3
173,11,1012,286649947,1
174,582,25,922199119,20
175,150,709,2506512842,1
176,18,302,18511352,1
177,10,23,748059105,2
178,177,2494,25549235,1
179,162,553,1808926457,1
180,55,2400,1377551414,1
181,88,12,25983989,1
182,1747,374,11261400,1
183,23,2248,5922362,2
184,162,266,514899908,1
185,105,1297,365594740,1
186,353,1281,1650801669,2
187,119,304,20101,1
188,124,457,123326610,1
189,334,778,39999980000,1
190,685,52,35137611,1
191,105,2183,3758879317,6
192,1083,2248,14803871,1
193,55,1603,1377551414,1
194,824,10,40890000,1
195,116,1397,322425129,3
196,1105,44,68039636,2
197,12,2365,85067049581,1
198,11,121,10383033,1
199,2510,12,99997319,1
200,744,577,129880000,1
201,1772,1603,335554849,1
202,497,122,147485345,1
203,614,2183,26235363,1
204,529,214,2534281,1
205,659,378,54150000,1
206,10,675,1920934020,1
207,16,12,528990000,2
208,124,356,40978103,1
209,226,2,148107462,15
210,12,2269,30377458,1
211,2993,619,422661307,1
212,1780,2135,350271331,1
213,529,227,7892322,2
214,638,1560,15881356,6
215,12,1023,2262331388,2
216,134,2248,48666153,1
217,199,850,1199950000,1
218,819,149,77992307,1
219,1151,802,78453033,1
220,12,297,624164733,7
221,0,1701,2178900,1
222,85,1440,4647445,1
223,387,56,30612375610,2
224,696,1920,198768687,3
225,56,0,263728966851,56
226,2,2182,21916738876,7
227,510,2343,112459449,1
228,120,2398,7536783174,3
229,1859,2478,267747619,1
230,374,1083,436048910,2
231,30,2041,1481679564,4
232,2127,12,918406902,1
233,105,1457,3392857060,7
234,487,1478,85068824,3
235,148,1160,2024961947,3
236,1579,1089,6052684,1
237,55,827,1377551414,1
238,11,30,276157198,1
239,226,861,9686420,1
240,1481,1864,345137227,1
241,1344,954,1037871191,1
242,387,796,2156320000,1
243,635,2351,42067783,1
244,465,60,39855071000,35
245,0,2344,110898074,6
246,619,1001,73893028613,3
247,214,1089,176023999,1
248,319,56,113761598,1
249,285,252,7131724,1
250,1919,146,111000571,1
251,105,504,4577627358,10
252,38,3050,604184970,1
253,1099,2246,28563878,1
254,80,219,632757800,3
255,344,955,9394426,1
256,1504,1920,20225207,2
257,226,1776,11625715,1
258,1217,1357,129980000,1
259,120,2324,15073566348,6
260,937,2289,2710896000,2
261,3,1752,52108124,1
262,120,2952,7536783174,3
263,120,504,15073566348,6
264,676,2518,46535997,2
265,120,370,7536783174,3
266,75,1754,90505385,28
267,426,762,581257724,1
268,366,105,530922286,6
269,2,333,2514542341,1
270,107,378,481968263,1
271,1,850,75456625,1
272,199,2183,473474000,1
273,239,665,22702953,11
274,1344,203,926231191,1
275,1061,2210,12181357045,1
276,376,1466,1337338400,6
277,1310,2210,13039796,1
278,33,2210,176135275727,10
279,558,1920,64120000,3
280,16,25,419700000,2
281,298,258,199990000,1
282,34,0,2300000,1
283,75,369,230000,1
284,779,113,6050010,1
285,291,2183,20449689,1
286,429,1825,45532929,1
287,120,86,7536783174,3
288,214,1478,104598904,2
289,12,152,170144212211,3
290,1078,1311,10698989,1
291,146,85,2402000,1
292,1079,901,49990000,1
293,1004,27,328789223,1
294,0,239,20796747,27
295,2,912,9967586746,3
296,347,2183,6524649983,6
297,735,2269,18709080,1
298,56,940,106882193563,10
299,1077,648,6098010,2
300,796,1089,246656540,1
301,86,42,85373405,1
302,496,2880,45508150,1
303,382,1466,1400044550,3
304,1660,90,32798687878,44
305,1825,1089,1411228,1
306,73,648,74864461,5
307,761,1776,2364765,2
308,2016,642,359950000,1
309,24,1022,329792562,1
310,852,328,207988,1
311,95,504,11158165,1
312,682,2180,205113867993,17
313,870,359,10610691953,10
314,298,79,999982200,1
315,61,166,521151970,4
316,3,2231,454538472,8
317,1129,1352,703048609,2
318,884,1089,23341810,1
319,297,56,116573957,2
320,1591,2186,3231746200,3
321,1015,335,1897000,1
322,0,366,2727204,1
323,56,2670,78942671858,4
324,86,984,45880497,1
325,172,2204,334159999,1
326,155,2362,12333040,1
327,391,2329,3215906,1
328,543,1311,113440000,2
329,555,380,15000000,1
330,5,2186,499989576,1
331,148,1083,877819663,1
332,249,263,99990000,1
333,502,720,16648614,1
334,1695,2892,9730000,1
335,3043,928,100160000,1
336,239,0,63670755,20
337,405,1083,3215682240,7
338,150,792,2506512842,1
339,0,1380,243709566,13
340,664,492,207806186,1
341,55,455,6887757070,5
342,625,975,900704197,1
343,1209,1457,183349632,2
344,105,2248,365594740,1
345,813,4,96184633,1
346,478,2953,6412391,1
347,168,762,17218028682,2
348,1313,5,3219601764522,107
349,1385,665,26700000,1
350,33,2246,59999787000,2
351,1503,332,649360805,3
352,85,2344,21144383,2
353,120,323,15073566348,6
354,56,2725,24890000,1
355,2614,1089,5539851,1
356,290,12,14596716,2
357,1085,612,229520910200,30
358,139,388,407648230,1
359,0,1560,371924362,10
360,0,123,145582595,1
361,61,2246,7480000,1
362,1344,611,326920191,1
363,185,984,1073677332,6
364,55,24,1377551414,1
365,2262,901,196105400,1
366,772,607,1099990000,1
367,564,44,2528960000,2
368,64,133,101549612,1
369,12,1320,117987392,1
370,167,2191,850940000,1
371,64,12,1880777785,4
372,130,1440,94381403,1
373,38,11,5116292244,2
374,2010,3038,30662447,1
375,301,1,4327029,1
376,1244,2890,383880000,1
377,490,2478,9990000,1
378,356,1311,208296218,5
379,10,3094,392002028,1
380,0,2194,28629353,3
381,706,1311,1168639451,3
382,1089,2159,150002958,6
383,56,2289,3054078707,1
384,1624,304,65612076,1
385,527,12,87686162,1
386,12,1311,426596836,10
387,484,2248,441772900,1
388,120,984,16394770,1
389,42,969,2784797390,1
390,162,1776,9016993454,10
391,85,622,914715,1
392,348,1129,99990000,1
393,738,1920,5620000,1
394,293,850,987436464,1
395,619,1923,144033594480,1
396,1547,726,99990000,1
397,55,38,8265308484,6
398,461,231,105050037,2
399,2,121,2826926365,1
400,167,2248,3686986196,8
401,278,0,569143896,7
402,30,944,1799867807,1
403,334,56,122527530800,7
404,649,0,808855,1
405,609,1560,308307299,2
406,293,2323,987436464,1
407,1911,11,9809230,1
408,2576,1701,2617391,1
409,0,1920,563158754,432
410,116,1353,1608697,1
411,105,2191,343025971,1
412,1362,2183,7171016,1
413,209,104,5041195,1
414,0,2289,8938800,1
415,557,1089,198296830,3
416,146,0,114987000,1
417,150,291,2511735860,1
418,2423,665,593204560,7
419,2674,12,543746459,3
420,55,755,1377551414,1
421,10,2191,1031978640,2
422,1888,2305,2390971,1
423,387,2872,124979361220,4
424,582,376,316754556,15
425,1099,2219,4277677,1
426,2,323,107828095389,36
427,55,1457,6887757070,5
428,251,2183,5869170,1
429,231,2204,755086879,2
430,290,2183,6726802,2
431,193,0,353283312,2
432,5,1397,499991114,1
433,246,0,1891319796,13
434,200,2183,635898955,1
435,13,2691,12604840219,1
436,2663,56,3030000,1
437,244,302,23781000,4
438,1312,2160,19389982,1
439,2654,2269,7191315,1
440,11,2141,979621217,3
441,142,2183,178029182,1
442,98,324,116403013,1
443,207,2183,2739960000,1
444,324,1773,71096897,1
445,1716,2386,1487256,1
446,1998,648,4452714,1
447,1861,2961,21779431,1
448,2,2327,2517225197,1
449,1041,11,62160900,1
450,681,1311,30686044,2
451,635,0,56983631,5
452,0,822,461160,1
453,456,2182,368980000,1
454,41,1714,68954907,1
455,480,2210,15267943,1
456,816,1311,899697375,8
457,214,95,142513700,1
458,55,984,24795925452,18
459,1672,56,279863221,1
460,591,118,517327,1
461,466,3111,35641800,1
462,695,2323,2115663100,1
463,689,2183,149980000,1
464,105,2763,713366348,1
465,299,61,87670464,2
466,557,507,690000,1
467,1908,196,5314784,2
468,2573,11,24196000,1
469,0,1393,5129754,1
470,2355,288,775310000,1
471,443,1560,1005155732,1
472,1213,3003,28560479,1
473,941,53,1507841400,11
474,0,512,84075,3
475,444,244,423348239,1
476,245,575,129123000,1
477,3072,1850,152760000,1
478,105,366,365594740,1
479,188,886,96951921,1
480,32,28,1370000,1
481,290,2248,3003386,1
482,13,1599,12604840219,1
483,2886,594,214202600,1
484,72,1129,226520000,1
485,177,94,3513030,1
486,13,213,12604840219,1
487,1317,1117,4121334,1
488,116,478,93435774,1
489,12,458,8037120,1
490,61,85,354820000,1
491,365,0,8934300,3
492,570,1382,387270000,1
493,2,108,3869164258,1
494,2837,984,21002195,1
495,431,1902,75525481722,4
496,1391,12,3396556,1
497,206,1503,355340964,1
498,1098,1782,200090000,1
499,298,984,4032497267,2
500,2235,1731,2136976,1
501,505,984,109980000,1
502,249,0,25737210,3
503,323,1752,10449105,2
504,85,2210,54180753,1
505,38,12,2505952814,1
506,2,1776,69424808216,23
507,329,1799,2217687000,1
508,105,712,343025971,1
509,909,172,292649000,1
510,120,1313,52757482218,21
511,44,639,2325045,1
512,226,2982,9419563,1
513,421,52,1896936001,3
514,323,95,1538881,1
515,12,2182,592739895,10
516,1047,0,555748920,2
517,455,2317,47212004,1
518,533,12,20145885,1
519,0,1644,58925003,19
520,120,762,7536783174,3
521,167,762,79047836,1
522,858,1776,1117000,1
523,64,119,670495751,2
524,761,11,1701000,1
525,737,75,11650000,8
526,59,2210,120196383,2
527,1192,61,78310000,1
528,304,2248,26335561,2
529,226,2356,9419563,1
530,729,1033,6486217,3
531,246,1257,427275872,2
532,1716,1850,47347012,1
533,480,2478,255967000,1
534,12,1353,342673833562,7
535,2027,54,4845926,1
536,11,2042,260710874,1
537,150,0,497695411402,181
538,396,2183,760819403,2
539,32,2185,4431591,3
540,1734,762,4752710,1
541,1251,113,11558523,3
542,56,245,915583871,1
543,338,1121,4129986,1
544,10,2788,1936212859,1
545,214,56,273153379,2
546,225,323,558495,1
547,2,1466,7387709047,2
548,38,1457,2505952814,1
549,1190,3052,64090000,1
550,66,529,4242217465,2
551,12,2853,85067049581,1
552,113,260,5929260,1
553,2,1257,10376329002,4
554,238,908,199980000,1
555,1618,2224,14442009,1
556,73,1313,189000,1
557,1548,1560,32139464,1
558,575,292,1300748,1
559,520,503,109143025,1
560,12,2185,595577181618,10
561,0,707,9795480,1
562,323,38,3131182,1
563,644,1081,27017335,1
564,246,2329,666139244,4
565,75,436,13850000,5
566,10,2267,264054440,1
567,1800,230,159210000,1
568,627,472,567161645,1
569,485,619,910086792,1
570,120,105,37683915870,15
571,16,44,35820150,3
572,11,1313,903782494,3
573,1,1089,37892040,1
574,146,455,1303474,1
575,1029,3028,59990000,1
576,252,638,62858969,1
577,12,2324,87438166418,3
578,44,102,64285,1
579,152,0,3637258951,4
580,545,1238,607980483,3
581,54,2233,10009755,1
582,929,2194,5982762,1
583,1899,1920,26770000,7
584,0,119,309004299,17
585,8,2089,27888606,1
586,278,1353,332507429,2
587,90,2229,199990000,1
588,479,2248,2091262,1
589,38,762,30868480289,2
590,41,455,5065718710,2
591,649,146,499990000,1
592,449,2088,934516210,1
593,575,2233,1369838,1
594,10,932,243306808,1
595,42,12,2709741785,2
596,38,28,5011905628,2
597,152,489,3830502377,2
598,2,302,5252763711,2
599,38,2248,36124890988,5
600,18,1728,176256363,3
601,12,2229,59688584196066,699
602,2,762,21735348476,6
603,927,1441,144806330,1
604,136,1039,7964569,1
605,18,12,283639916,9
606,3,56,428311531,8
607,230,964,999990000,1
608,69,2900,16336287,1
609,575,984,3991669,2
610,707,209,90153281,1
611,1484,591,1215530000,1
612,72,779,476080000,1
613,286,56,1914249460,3
614,55,1281,1377551414,1
615,116,0,747918014,10
616,1285,56,321851578,1
617,512,575,1100341,1
618,225,1752,345580111,1
619,643,295,199990000,1
620,61,1560,2195811306,8
621,12,2,2903686308234,383
622,516,38,178957150,1
623,795,2,134173152,4
624,150,55,13759988122,5
625,743,0,2170816,1
626,285,86,19310,1
627,601,0,3138238,3
628,1351,2193,56172708,1
629,116,118,218520303,3
630,919,2248,137587537,2
631,116,95,180481984,2
632,13,706,12604840219,1
633,42,1281,3137362446,3
634,2490,10,7084546,1
635,478,0,54327996,9
636,902,887,25498572,1
637,0,1083,177405966,15
638,83,0,299990000,1
639,1519,2806,2455188836,4
640,64,1217,110375201,1
641,328,1775,26539054,1
642,12,119,132026972,3
643,795,30,33543288,1
644,1484,3112,689800000,1
645,1344,1129,1600800000,1
646,1183,2210,1023978519,1
647,2005,1311,177085000,1
648,2459,2657,27341463,1
649,231,2267,5930775,1
650,134,1847,813419591,1
651,552,2,9951264,2
652,314,2090,12070000,1
653,116,504,425558351,4
654,4,1945,15946148,1
655,113,56,442190,1
656,2,386,9374762056,3
657,1723,310,66700,1
658,38,1757,5609009712,4
659,2961,1826,84207005,1
660,254,2194,103174992,1
661,2643,488,5927728,1
662,1344,570,429381191,1
663,324,2210,104175628,1
664,119,2344,25000000,1
665,1597,149,44636748,1
666,2218,2210,2442820,1
667,0,648,59314048,18
668,10,2363,6866068776,5
669,2,601,5114703511,2
670,105,0,426272638250,514
671,2209,11,4546988,1
672,366,1776,265461143,3
673,67,23,18223722,1
674,1753,575,48979754,1
675,444,231,545809051,2
676,716,1215,4373396,1
677,12,1109,40461652,1
678,418,2183,90256339,1
679,1046,1009,26953103,1
680,12,376,2916745132,8
681,278,28,871337424,7
682,18,2182,447786042,11
683,1472,0,25461282785,1
684,1870,2269,28681704,1
685,41,331,3540877813,1
686,941,376,14876490800,105
687,466,1070,13922415,1
688,791,1859,1127636781,1
689,756,323,2417732,1
690,92,0,74735585,1
691,55,86,1377551414,1
692,13,1901,12604840219,1
693,13,2181,20320768853,2
694,416,897,66408210,1
695,45,394,111087232,1
696,12,1,1282626390,3
697,186,278,159997512,1
698,427,2281,564796181,1
699,1,95,124724001,1
700,2518,402,33414058,2
701,246,1397,203260872,2
702,18,1397,2650613616,59
703,1806,2210,1792691712,2
704,2689,1311,84038080,4
705,1780,757,284404705,1
706,30,16,23501392,1
707,1939,2425,3908345,1
708,38,1920,5026346978,2
709,421,575,112253067,1
710,2,2329,20491591763,5
711,505,665,7750000,1
712,152,1472,9419835667,8
713,23,61,5161736245,7
714,680,656,412784268,1
715,12,2219,18899506,1
716,0,1820,35497859,1
717,41,512,4252862089,3
718,278,268,27215007,1
719,238,1763,104891000,1
720,0,2224,7100660,1
721,212,12,3151847800,1
722,88,2,140980000,1
723,56,2230,180491204062,8
724,66,302,1204572640,1
725,0,558,1010000,1
726,290,627,3002405,1
727,359,294,18886765,1
728,487,2726,27912637,1
729,323,2230,1226110,1
730,1220,665,560000,1
731,55,2394,1377551414,1
732,227,2294,21022183,1
733,132,1603,5827890000,1
734,3112,1859,207074000,1
735,85,923,9026927,1
736,12,918,85067049581,1
737,703,3026,1199990000,1
738,12,1104,85067049581,1
739,478,2141,4700000,1
740,1669,2246,67021277,1
741,85,2248,269840230,1
742,44,12,2177613,1
743,883,146,7556789,1
744,61,1695,3108763,1
745,843,1083,28580000,1
746,635,2549,31275454,1
747,2,902,5214427360,2
748,824,376,3453985369,48
749,148,2855,999985750,1
750,318,290,9150290,1
751,1,85,1856906,1
752,1129,1385,1309238609,1
753,44,512,1088065,1
754,619,341,116098293881,3
755,75,507,2130578,1
756,150,299,2553286596,1
757,246,2895,629169244,4
758,1195,2183,650617090,1
759,588,2649,303980428,1
760,1734,2187,9271791,1
761,0,86,14915516,3
762,307,199,8655396,1
763,2,2589,2630033553,1
764,183,304,34410032,1
765,1466,364,77401489870,56
766,432,1752,36968734,1
767,150,1313,18782714694,7
768,1058,2183,57982413,1
769,32,71,1685464,1
770,2148,2156,198061300,1
771,116,2210,16568400,1
772,2609,546,205830000,1
773,575,2187,31028479,1
774,10,1734,1951408467,1
775,607,1968,48501000016,1
776,30,712,893210243,1
777,10,177,1938682835,1
778,376,504,155416461,3
779,779,3063,153160000,1
780,13,287,32925609072,3
781,121,44,13990560,1
782,12,1216,85067049581,1
783,12,201,328450000,1
784,10,2732,1486250910,1
785,575,113,2031129,1
786,1692,547,151943317,9
787,413,2405,473805585,1
788,1832,151,300810191,1
789,12,763,161990000,1
790,0,118,283698,3
791,12,1127,85067049581,1
792,105,444,675168125,1
793,55,82,4132654242,3
794,827,2183,111079401,5
795,944,2519,980000,2
796,291,791,499990000,1
797,1400,12,977823,1
798,3015,2183,275683236,1
799,2481,619,568588857,2
800,0,25,9955940,10
801,12,648,1481196852,3
802,216,2,6315191,1
803,162,772,78381275,1
804,4,138,1868080000,1
805,268,2194,16890000,1
806,56,504,46280875646,17
807,533,0,272996,1
808,529,2305,349500980,2
809,387,859,128480811220,5
810,61,1696,36046774610,84
811,1215,648,12779846,2
812,478,538,1727654,1
813,1883,2973,99247322,1
814,162,173,124658384,1
815,56,1875,88234620908,4
816,1244,2551,36980000,1
817,119,146,267987771,2
818,162,290,403908607,1
819,148,489,5505375655,6
820,2591,228,56491800,1
821,181,783,262534903,1
822,38,448,153266295,1
823,303,1440,8318605,1
824,493,1644,33290000,1
825,291,2191,17539481,1
826,5,1083,499991114,1
827,77,231,505494415,14
828,2959,3033,494160153,2
829,73,2230,1925804,1
830,505,11,9155819,1
831,152,1920,1136611811,2
832,575,2248,32810479,15
833,787,1311,31458492,1
834,12,95,85592618579,13
835,426,1440,11980000,1
836,2886,2371,1732542600,2
837,329,230,2827570000,2
838,2,2473,2539964808,1
839,120,2543,7536783174,3
840,2818,873,30360000,1
841,1213,374,33376717,1
842,41,146,18210592813,6
843,203,665,689676000,2
844,1,1401,166481926,1
845,2,95,147116980895,47
846,56,2215,247915091,1
847,55,225,2755102828,2
848,56,1628,299611906570,20
849,278,16,273249199,1
850,2,225,25632893359,10
851,794,1357,299990000,1
852,22,1920,8790686,1
853,334,1660,144396700,1
854,369,302,353235188,1
855,575,1251,2510801,1
856,1076,405,887193714,4
857,12,9,46560000,1
858,893,566,76804537,1
859,18,564,55685444,1
860,75,1687,561499943,5
861,842,274,58293969,1
862,106,2076,108573000,1
863,1360,105,14980000,1
864,366,478,89503943,2
865,635,1397,9986080,1
866,791,193,252670000,1
867,36,1440,1048649,1
868,56,1732,53861512203,4
869,38,1083,19247732881,4
870,148,1472,999986045,1
871,1522,1311,98463630,2
872,707,2266,7171251,1
873,380,12,3278779774,4
874,369,11,43677221,1
875,295,1920,55260786,8
876,56,1214,3449695450,1
877,1130,302,9243,2
878,120,486,7536783174,3
879,12,1083,70058079,5
880,454,2183,50190000,1
881,2,2294,5156243374,1
882,2879,648,2636628,1
883,188,729,91875577,1
884,2,311,2502225930,1
885,42,100,392221622,1
886,55,2963,1377551414,1
887,65,371,11550640,1
888,103,1993,22252763,2
889,594,2250,2479000,1
890,228,837,19680000,1
891,2076,665,35999809,3
892,1136,2269,12916010,3
893,1,56,120694222,1
894,148,85,933923545,1
895,1171,0,77279460,2
896,0,1281,24055889,2
897,55,0,2253083,1
898,95,1478,67046110,1
899,1596,23,80112761,1
900,27,128,92127415,1
901,30,984,758997080,1
902,2,2634,2539396390,1
903,617,976,690035992,2
904,452,1920,265778000,9
905,17,665,232048333,1
906,98,0,11350645,1
907,811,1560,52012806,1
908,2,1449,19575634786,5
909,2160,38,24166922,1
910,183,113,205070000,2
911,12,47,201633000,1
912,536,270,26986994,1
913,266,581,84088957,4
914,56,592,14985397866,2
915,119,38,23956000,1
916,1274,1311,435315206,7
917,12,1281,9612576602653,113
918,369,648,743979305,2
919,10,297,1624071872,1
920,1342,1821,25798753,1
921,188,281,87047113,1
922,10,2248,13099601220,13
923,12,867,1417655233081,14
924,307,849,21478631,1
925,1344,791,1025961191,1
926,866,0,21505865885,3
927,201,983,447935756,1
928,1175,0,48026387,1
929,2886,1501,86489800,1
930,279,465,49990000,1
931,321,12,49432098,1
932,394,522,3217211,1
933,1332,619,2244518813,5
934,634,2269,186987473,2
935,323,478,6373879,3
936,225,11,370958772,2
937,2,52,16356796980,6
938,1700,2894,47253300,1
939,140,30,84800773,1
940,92,56,230000,1
941,377,177,158140272,3
942,16,2,2042452,1
943,17,73,850021992,2
944,2002,2210,259705884,1
945,38,1772,1722081614,2
946,1728,2901,6433456,2
947,79,0,56503438,22
948,152,148,586643210,1
949,857,11,46467180,1
950,0,665,161382065,6
951,11,2602,637904491,2
952,38,839,14879605172,1
953,1859,297,269890000,1
954,2568,56,199990000,1
955,1583,550,13551925,1
956,643,983,178944633,1
957,0,461,2040706,2
958,267,2772,110306697,1
959,1077,3028,15921191,1
960,639,575,706254,1
961,2,1143,2513289171,1
962,461,278,199950000,1
963,17,2248,425010996,1
964,6,695,61579024996,10
965,56,427,1815990002,1
966,1989,923,3110000,1
967,38,24,3594880994,2
968,321,984,53605447,1
969,362,91,600090000,1
970,1141,105,15388073,1
971,374,12,60106506,1
972,842,2045,414690000,1
973,105,85,72797751653,93
974,868,1357,99990000,1
975,534,44,78362500,1
976,270,582,173527567,2
977,56,1981,10475310152,1
978,0,386,255943,2
979,1907,2210,3509387,1
980,454,2246,18264338,1
981,594,901,150520000,1
982,119,2294,26187,1
983,639,1083,23745523,6
984,268,290,2500009,1
985,2518,16,14369838,1
986,575,2183,148834975,20
987,115,1059,100173000,1
988,1597,1217,1499990000,1
989,201,1176,999990000,1
990,426,304,581257724,1
991,0,113,170493417,97
992,12,1692,660160721,16
993,2,2248,350800386052,116
994,656,1119,3511588,1
995,315,1089,1658055,1
996,291,2134,100080000,1
997,42,2248,3354723150,2
998,152,671,423330580,1
999,113,538,4735832,1
1000,1213,2668,44460551,2
1001,45,1839,54900839,2
1002,329,1210,2600030000,1
1003,2,2141,15618419929,6
1004,63,6,88136041,1
1005,12,85,99970000,1
1006,22,2219,18038262,1
1007,457,2182,40061397,1
1008,2012,555,156788,1
1009,0,1457,208031923,3
1010,813,95,199990000,1
1011,792,2246,39999970000,1
1012,2807,693,171904961,1
1013,2,504,50045454480,15
1014,301,1920,5850000,4
1015,1,2028,19691220,1
1016,10,699,1730889731,1
1017,1063,2619,106893890,1
1018,172,2210,5198089125,1
1019,1697,61,264163859,1
1020,2384,2490,233553637,1
1021,795,146,33543288,1
1022,56,374,1065221532,1
1023,1104,698,45760634,1
1024,120,984,7536783174,3
